arm,kind,target,family,init,seed,ed2,heldout_sw1,heldout_projection_rmse,coverage,mass_l1,training_projection_rmse,event_time,censored,diverged,wall_seconds,target_samples,kernel_pairs,sort_work,projection_dot_products,stored_scalars
paper-tau2,paper,PS2-GMM5-unequal,gauss,concentrated,2,0.020503861950336155,0.10143184913167473,0.13721764086815674,1.0,0.1208333333333333,nan,100,0,0,0.08705169998575002,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-GMM5-unequal,gauss,concentrated,2,0.02360763972945823,0.0991888938913861,0.1253708761268746,1.0,0.03541666666666664,0.0,20,0,0,0.04097580001689494,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,concentrated,2,0.0059246768056335775,0.05338278208044394,0.0808250551591405,1.0,0.049999999999999975,0.018658108998825015,20,0,0,0.1420702000032179,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,concentrated,2,0.005683472305034076,0.052898947302398094,0.07935470474354751,1.0,0.075,0.018301455469468868,20,0,0,0.26857670000754297,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,concentrated,2,0.005632553478979174,0.05285881955781075,0.0794913864111941,1.0,0.05625000000000001,0.019075034094142265,20,0,0,0.5097089999762829,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-GMM5-unequal,gauss,concentrated,2,0.005608394967336672,0.052742684466358054,0.07905802750344731,1.0,0.04375,0.01841661070559541,20,0,0,0.3334063999936916,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-GMM5-unequal,gauss,concentrated,2,0.005578103376594701,0.052321354755709856,0.0789186409177124,1.0,0.075,0.018679230125760806,20,0,0,0.2712961999932304,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-GMM5-unequal,gauss,concentrated,3,0.014132537898431385,0.08053081766708407,0.12226069809799424,1.0,0.13541666666666669,nan,220,0,0,0.09703130001435056,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-GMM5-unequal,gauss,concentrated,3,0.0087313773644766,0.05907219109148123,0.08226967714151716,1.0,0.058333333333333307,nan,120,0,0,0.08706520000123419,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-GMM5-unequal,gauss,concentrated,3,0.014062839734273691,0.07669998244900622,0.10006179706530499,1.0,0.058333333333333307,nan,100,0,0,0.08710060000885278,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-GMM5-unequal,gauss,concentrated,3,0.02009156016309155,0.09505892168210602,0.12121419988530349,1.0,0.058333333333333307,nan,100,0,0,0.08460010000271723,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-GMM5-unequal,gauss,concentrated,3,0.017349884899512613,0.08319622352049688,0.10957489939892028,1.0,0.16041666666666665,0.0,20,0,0,0.05171110000810586,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,concentrated,3,0.004380417788443003,0.043773590591880615,0.06629568170142312,1.0,0.029166666666666632,0.017951421841226077,20,0,0,0.14664560000528581,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,concentrated,3,0.004058317139069789,0.04317903336842926,0.06545960912689949,1.0,0.05208333333333333,0.018610906291863703,20,0,0,0.2694465999957174,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,concentrated,3,0.0039163225946199365,0.042724275411070475,0.06383703702797336,1.0,0.029166666666666632,0.018636100526911604,20,0,0,0.5064118000154849,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-GMM5-unequal,gauss,concentrated,3,0.00413411195266189,0.04323216274980987,0.06615777300551325,1.0,0.04375,0.01906508833439996,20,0,0,0.33654369998839684,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-GMM5-unequal,gauss,concentrated,3,0.004038096249830092,0.042769647395544494,0.06499487941158315,1.0,0.058333333333333307,0.01833951301125454,20,0,0,0.2657134000037331,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-GMM5-unequal,gauss,concentrated,4,0.021203769537511352,0.09648480310393048,0.12867970913339555,1.0,0.058333333333333334,nan,260,0,0,0.11172220000298694,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-GMM5-unequal,gauss,concentrated,4,0.00968848773422315,0.06284477862007058,0.0842276996200215,1.0,0.058333333333333334,nan,120,0,0,0.0860050999908708,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-GMM5-unequal,gauss,concentrated,4,0.015286580615257783,0.08045561265225654,0.10290285615975278,1.0,0.027083333333333334,nan,120,0,0,0.08946770001784898,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-GMM5-unequal,gauss,concentrated,4,0.022012975070541563,0.10062211252319837,0.12817245831147267,1.0,0.05625000000000001,nan,100,0,0,0.08811250000144355,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-GMM5-unequal,gauss,concentrated,4,0.02669716102979458,0.10168374480671497,0.13284225227455837,1.0,0.23125,0.0,20,0,0,0.040678200020920485,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,concentrated,4,0.005614264121868828,0.04881072231066894,0.06998082450578338,1.0,0.029166666666666632,0.015543220613035735,20,0,0,0.14483999999356456,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,concentrated,4,0.005196069477093168,0.04721891557164722,0.0685400767999753,1.0,0.049999999999999975,0.01785852255177095,20,0,0,0.2713363000075333,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,concentrated,4,0.005097698489320512,0.046947902985507585,0.0688878762147567,1.0,0.049999999999999975,0.018688216178496243,20,0,0,0.5108630000031553,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-GMM5-unequal,gauss,concentrated,4,0.005187751984552458,0.0472893674811383,0.06892250460211433,1.0,0.05208333333333333,0.018526923838041904,20,0,0,0.3356435000023339,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-GMM5-unequal,gauss,concentrated,4,0.005138181788193252,0.047055847477242965,0.06870856108911245,1.0,0.058333333333333307,0.017816074968618187,20,0,0,0.267298299993854,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-GMM5-unequal,gauss,far,0,4.045489702580895,1.6636591375659853,1.8705504774846542,0.2,1.7333333333333332,nan,300,1,0,0.10735469998326153,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-GMM5-unequal,gauss,far,0,0.013345920056924587,0.07329955872001992,0.10130272991219905,1.0,0.10624999999999997,nan,180,0,0,0.09357799999997951,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-GMM5-unequal,gauss,far,0,0.01489238889808897,0.08014868183966078,0.10217615674426168,1.0,0.08333333333333333,nan,120,0,0,0.08609569998225197,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-GMM5-unequal,gauss,far,0,0.02170604211215421,0.1004971198676908,0.12574427871076807,1.0,0.11458333333333333,nan,100,0,0,0.08579360001021996,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-GMM5-unequal,gauss,far,0,0.02633696563499699,0.09974734403465804,0.1295568933261236,1.0,0.16041666666666665,0.0,40,0,0,0.04284529999131337,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,far,0,0.005243408172500352,0.04824436435322211,0.06892338413609685,1.0,0.06666666666666667,0.016923793432883565,20,0,0,0.14576680000755005,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,far,0,0.004965659974114356,0.04766618461532517,0.0671323527099913,1.0,0.04375,0.01925975039652749,20,0,0,0.2674661999917589,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,far,0,0.0048642811227017635,0.04762982301877104,0.06651260033042658,1.0,0.04375,0.01932050174824662,20,0,0,0.5074622000101954,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-GMM5-unequal,gauss,far,0,0.005040735383959216,0.047626699569977976,0.06716760187839566,1.0,0.029166666666666632,0.019013632135173385,20,0,0,0.32906560000265017,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-GMM5-unequal,gauss,far,0,0.0049367639992490275,0.04787354557672535,0.06631592401554254,1.0,0.035416666666666693,0.018494613039367305,20,0,0,0.2673849999846425,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-GMM5-unequal,gauss,far,1,4.08300410758705,1.6763542834781464,1.8859016259898245,0.2,1.7333333333333332,nan,300,1,0,0.10673649999080226,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-GMM5-unequal,gauss,far,1,0.010662483410992296,0.06426373453059919,0.08526405605654136,1.0,0.09999999999999999,nan,200,0,0,0.09896140001364984,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-GMM5-unequal,gauss,far,1,0.0117917286990874,0.06841496546603788,0.08860090701736166,1.0,0.058333333333333307,nan,100,0,0,0.08789649998652749,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-GMM5-unequal,gauss,far,1,0.019012563238238966,0.08998487471794289,0.11428779343846425,1.0,0.058333333333333307,nan,80,0,0,0.08765120001044124,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-GMM5-unequal,gauss,far,1,0.018079058081542865,0.08466953653331781,0.11183883840978964,1.0,0.07499999999999997,0.0,20,0,0,0.040710599976591766,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,far,1,0.004353517647650795,0.044295139654650706,0.06666623698389099,1.0,0.05,0.01685696614824729,20,0,0,0.145315199973993,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,far,1,0.004255447276728219,0.04433151418814566,0.06630853166744488,1.0,0.05208333333333333,0.017429706125230805,20,0,0,0.2781271999992896,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,far,1,0.004105539659844615,0.04314847342852615,0.06548786478839415,1.0,0.05,0.01791010517901939,20,0,0,0.4994439999863971,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-GMM5-unequal,gauss,far,1,0.004297233949488222,0.04446310090181939,0.06677355564762684,1.0,0.05208333333333333,0.01853605053871767,20,0,0,0.33485129999462515,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-GMM5-unequal,gauss,far,1,0.004246745111883943,0.04441947440659115,0.06726150310143222,1.0,0.06458333333333337,0.01762618930707942,20,0,0,0.2646844999981113,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-GMM5-unequal,gauss,far,2,3.8962307534587852,1.6393962774685185,1.840528863064595,0.2,1.7333333333333332,nan,300,1,0,0.10268059998634271,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-GMM5-unequal,gauss,far,2,0.011308988189159486,0.07001049742249658,0.09161242975518813,1.0,0.10624999999999997,nan,180,0,0,0.09464930000831373,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-GMM5-unequal,gauss,far,2,0.013278168906562415,0.07716312077637776,0.10243640763697076,1.0,0.05000000000000003,nan,100,0,0,0.08479799999622628,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-GMM5-unequal,gauss,far,2,0.02053632459263377,0.10008467868676771,0.1342589057022031,1.0,0.05625000000000001,nan,100,0,0,0.084814700006973,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-GMM5-unequal,gauss,far,2,0.03565014785772824,0.11866955996527066,0.14471030094673554,1.0,0.325,0.0,40,0,0,0.04222970001865178,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,far,2,0.004931298139309259,0.0471782913661671,0.0709153654345752,1.0,0.035416666666666693,0.018297373681157306,20,0,0,0.14545710000675172,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,far,2,0.004612113883577962,0.04629757834197773,0.07052108819906992,1.0,0.03749999999999999,0.0194330890135285,20,0,0,0.26788609998766333,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,far,2,0.004459099923094456,0.04606014699103004,0.07017941882823506,1.0,0.05833333333333336,0.019010662913100655,20,0,0,0.5061127999797463,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-GMM5-unequal,gauss,far,2,0.0044476632261460924,0.045786534166672437,0.0698298410977744,1.0,0.03749999999999999,0.018643969279943277,20,0,0,0.33715800000936724,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-GMM5-unequal,gauss,far,2,0.004633122298737025,0.04645206012183311,0.0705897945890576,1.0,0.05833333333333336,0.01891688106477066,20,0,0,0.2608299999847077,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-GMM5-unequal,gauss,far,3,3.8848431317060754,1.6370227036601581,1.8416301651275442,0.2,1.7333333333333332,nan,300,1,0,0.11432020002393983,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-GMM5-unequal,gauss,far,3,0.011886164201934335,0.07175727856513221,0.09343001665823265,1.0,0.2,nan,200,0,0,0.09706689999438822,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-GMM5-unequal,gauss,far,3,0.015607379714769332,0.08296031215955361,0.10754345182308561,1.0,0.049999999999999975,nan,100,0,0,0.08647090001613833,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-GMM5-unequal,gauss,far,3,0.020516747209511355,0.09966614727789284,0.129002761246449,1.0,0.10625,nan,100,0,0,0.0883705000160262,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-GMM5-unequal,gauss,far,3,0.02347791116699849,0.09954034590193982,0.12499476403931824,0.8,0.23125,0.0,40,0,0,0.04465240001445636,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,far,3,0.0060972093605276,0.053436632023142444,0.08059230177087723,1.0,0.06874999999999999,0.016508821133853158,20,0,0,0.14466749998973683,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,far,3,0.005868965626374845,0.05266848152449898,0.0779861466643963,1.0,0.0208333333333333,0.01846581324170885,20,0,0,0.26392399999895133,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,far,3,0.005772290843285344,0.0525821326485211,0.07815202485168465,1.0,0.0208333333333333,0.018307406038438657,20,0,0,0.5131393999909051,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-GMM5-unequal,gauss,far,3,0.00588966532013524,0.05315031933987438,0.07938085008778895,1.0,0.09791666666666667,0.019011580229365343,20,0,0,0.3350219000130892,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-GMM5-unequal,gauss,far,3,0.006028090662539176,0.05351873120300386,0.08012039370324776,1.0,0.04375,0.019161661792323162,20,0,0,0.2634847000008449,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-GMM5-unequal,gauss,far,4,4.020551357302546,1.6575743349643972,1.8638156824493552,0.2,1.7333333333333332,nan,300,1,0,0.1110286999901291,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-GMM5-unequal,gauss,far,4,0.01230333504772485,0.07293464090053216,0.09840409049261523,1.0,0.09999999999999999,nan,180,0,0,0.10023250000085682,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-GMM5-unequal,gauss,far,4,0.014042842674340417,0.07690085711286067,0.09907117880767156,1.0,0.1208333333333333,nan,100,0,0,0.08421189998625778,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-GMM5-unequal,gauss,far,4,0.021507436857487905,0.09975782119838854,0.12782158825573653,1.0,0.1520833333333333,nan,100,0,0,0.08626180002465844,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-GMM5-unequal,gauss,far,4,0.02100545475811888,0.09125658231195195,0.11593732831158167,1.0,0.1520833333333333,0.0,40,0,0,0.04217100000823848,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,far,4,0.004341855073214385,0.043883625111083936,0.06430040175129192,1.0,0.03749999999999999,0.017277978159126833,20,0,0,0.1445186999917496,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,far,4,0.003862559752854766,0.04229314449592741,0.061033160855185155,1.0,0.06041666666666663,0.01983653025780377,20,0,0,0.26498229999560863,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-GMM5-unequal,gauss,far,4,0.0038129595799543115,0.042791374015601895,0.06142397888296825,1.0,0.05208333333333333,0.018549001714983724,20,0,0,0.5102014000003692,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-GMM5-unequal,gauss,far,4,0.0039010848345579774,0.04275612738587696,0.06186545083984382,1.0,0.04166666666666667,0.01779075132957298,20,0,0,0.3420863999926951,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-GMM5-unequal,gauss,far,4,0.00399497084064393,0.04316516661429067,0.06228447894075714,1.0,0.03749999999999999,0.01779087494643732,20,0,0,0.27271200000541285,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-GMM4-hetero,gauss,concentrated,0,0.010003815665219573,0.06906336457414566,0.09359268457004799,1.0,0.125,nan,220,0,0,0.09613940000417642,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-GMM4-hetero,gauss,concentrated,0,0.008139424568381681,0.05318374471670198,0.06499911719262189,1.0,0.125,nan,120,0,0,0.08652109999093227,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-GMM4-hetero,gauss,concentrated,0,0.012756023407628492,0.06938865250838805,0.0849264328926802,1.0,0.0625,nan,100,0,0,0.0871884000080172,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-GMM4-hetero,gauss,concentrated,0,0.017724735203304975,0.08656260942939197,0.10874079405128713,1.0,0.0625,nan,100,0,0,0.08991569999489002,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-GMM4-hetero,gauss,concentrated,0,0.023715621683431,0.09173738101473176,0.11939419397940886,1.0,0.09375,0.0,20,0,0,0.03983490000246093,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,0,0.0030037397736877303,0.037352596064749936,0.055545370824736054,1.0,0.09375,0.01806229563096633,20,0,0,0.14010530000086874,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,0,0.0026922076052444677,0.03652722408861895,0.05235005664581199,1.0,0.09375,0.01805427344666444,20,0,0,0.2682560999819543,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,0,0.002604015655055969,0.03620924070465732,0.052375425350611744,1.0,0.09375,0.018618403860654685,20,0,0,0.5087500000081491,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,0,0.0026813069500454256,0.03611832711625006,0.051925164854070886,1.0,0.09375,0.017836900135002984,20,0,0,0.3387998999969568,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-GMM4-hetero,gauss,concentrated,0,0.0027480387610732127,0.0370107493379557,0.05256802876700086,1.0,0.0625,0.01801344631162322,20,0,0,0.27081709998310544,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-GMM4-hetero,gauss,concentrated,1,0.011509635709906707,0.071795803932097,0.09452963774680878,1.0,0.125,nan,200,0,0,0.09756070000003092,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-GMM4-hetero,gauss,concentrated,1,0.008724302757415314,0.055199149925117166,0.0696933903544854,1.0,0.09375,nan,120,0,0,0.08944009998231195,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-GMM4-hetero,gauss,concentrated,1,0.013384518449093497,0.07043976876370807,0.08760067541092012,1.0,0.09375,nan,100,0,0,0.08645750000141561,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-GMM4-hetero,gauss,concentrated,1,0.018377928899862672,0.08683341223813033,0.10977936321362719,1.0,0.125,nan,100,0,0,0.08584900002460927,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-GMM4-hetero,gauss,concentrated,1,0.02284683517070707,0.0906248158599742,0.11448999095678156,1.0,0.09375,0.0,20,0,0,0.04027710002264939,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,1,0.004070336065909119,0.04379669624093504,0.061943133989159266,1.0,0.09375,0.016253621750623108,20,0,0,0.14658319999580272,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,1,0.0038505159987450854,0.04305703645240696,0.06016785979677145,1.0,0.09375,0.017688179437862633,20,0,0,0.2620199000230059,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,1,0.0037734757834246846,0.042492548561759075,0.0588198181288709,1.0,0.0625,0.01878793016422722,20,0,0,0.5040026000060607,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,1,0.0038513239013999723,0.04250407711828556,0.058930146111903614,1.0,0.0625,0.01792919529799082,20,0,0,0.3359248999913689,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-GMM4-hetero,gauss,concentrated,1,0.0038571566092869825,0.04250643251999251,0.05949995227200119,1.0,0.09375,0.017357377754731503,20,0,0,0.2665753999899607,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-GMM4-hetero,gauss,concentrated,2,0.008385385334424678,0.059072659877339194,0.07688552796567691,1.0,0.09375,nan,200,0,0,0.11090900000999682,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-GMM4-hetero,gauss,concentrated,2,0.007617566073506055,0.050039542652570775,0.06337598980557536,1.0,0.09375,nan,120,0,0,0.08753250000881962,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-GMM4-hetero,gauss,concentrated,2,0.011941732501710822,0.06643631354487675,0.08448438679663461,1.0,0.09375,nan,100,0,0,0.0871348999789916,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-GMM4-hetero,gauss,concentrated,2,0.01741509715767564,0.08589860130810027,0.1118354898936211,1.0,0.09375,nan,100,0,0,0.08976079997955821,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-GMM4-hetero,gauss,concentrated,2,0.020065736281775437,0.08295570102472595,0.10773260956416546,1.0,0.0625,0.0,20,0,0,0.04721590000553988,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,2,0.0029464283944918845,0.03484311872528453,0.04931209435440176,1.0,0.0625,0.016037272652368536,20,0,0,0.14373549999436364,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,2,0.00272204570657264,0.03310881799056179,0.04745649617637203,1.0,0.0625,0.017884861928483854,20,0,0,0.2629151000001002,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,2,0.002629346048047987,0.03212115490652614,0.04670226154876728,1.0,0.0625,0.01832924538538392,20,0,0,0.5179561999975704,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,2,0.002706434659114798,0.0327091866978955,0.04754962956839236,1.0,0.0625,0.017258665579906986,20,0,0,0.3395271000044886,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-GMM4-hetero,gauss,concentrated,2,0.002706834947309167,0.03274460110155797,0.04737201898777183,1.0,0.0625,0.016997976851849207,20,0,0,0.2736189999850467,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-GMM4-hetero,gauss,concentrated,3,0.012345983843227604,0.07373482493339135,0.09781699149890163,1.0,0.125,nan,200,0,0,0.09593080001650378,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-GMM4-hetero,gauss,concentrated,3,0.009374823323443415,0.05793587098817176,0.07171489561152355,1.0,0.09375,nan,120,0,0,0.09160529999644496,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-GMM4-hetero,gauss,concentrated,3,0.014130771654220498,0.0738858480641581,0.09004817069215909,1.0,0.125,nan,100,0,0,0.08606659999350086,19200,2457600,0.0,0,128
paper-tau2,paper,PS2-GMM4-hetero,gauss,concentrated,3,0.019643057346945714,0.09130748007272904,0.11275375337971957,1.0,0.125,nan,100,0,0,0.08906960001331754,19200,2457600,0.0,0,128
coordinate-pqt,coordinate-negative-control,PS2-GMM4-hetero,gauss,concentrated,3,0.025907638056942517,0.09345820012675035,0.12439922132043127,1.0,0.125,0.0,20,0,0,0.04036680000717752,19200,0,460800.0,115200,325
psqt-L8-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,3,0.003589246070137442,0.038851345301146575,0.05482393886940962,1.0,0.0625,0.014990151268148975,20,0,0,0.1485474999935832,19200,0,3686400.0,1075200,721
psqt-L16-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,3,0.0031753627700885634,0.037245522129279535,0.053058843591351705,1.0,0.09375,0.01726881287788787,20,0,0,0.26218300001346506,19200,0,7372800.0,2150400,1249
psqt-L32-K64-R3-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,3,0.0031753810768690993,0.0374096146073336,0.05277788349205927,1.0,0.09375,0.018412958273460043,20,0,0,0.5035564000136219,19200,0,14745600.0,4300800,2305
psqt-L16-K64-R6-e0.5,psqt,PS2-GMM4-hetero,gauss,concentrated,3,0.0033019404138974195,0.03752420622345204,0.05382025040197498,1.0,0.125,0.01673545247365327,20,0,0,0.33334219999960624,19200,0,12902400.0,3993600,1249
psqt-L16-K64-R3-e1,psqt,PS2-GMM4-hetero,gauss,concentrated,3,0.003246443570133817,0.03761059077357908,0.0536395919864219,1.0,0.0625,0.017838445230309717,20,0,0,0.2629721999983303,19200,0,7372800.0,2150400,1249
paper-tau0.2,paper,PS2-GMM4-hetero,gauss,concentrated,4,0.011861268065108233,0.07393896096857366,0.09722555405389188,1.0,0.09375,nan,200,0,0,0.10061960000894032,19200,2457600,0.0,0,128
paper-tau0.5,paper,PS2-GMM4-hetero,gauss,concentrated,4,0.006413402133625068,0.04644406476804263,0.057880399414995204,1.0,0.09375,nan,120,0,0,0.08897840001736768,19200,2457600,0.0,0,128
paper-tau1,paper,PS2-GMM4-hetero,gauss,concentrated,4,0.01067042794444606,0.06378198877744642,0.07787911221338767,1.0,0.0625,nan,100,0,0,0.0876243999809958,19200,2457600,0.0,0,128
