arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_base_local_representative_count,registered_effective_local_representative_count,registered_high_dimensional_local_representative_count,registered_representative_capacity_threshold_dimension,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,controller_atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,component_core_coverage,rare_core_mass,rare_bridge_mass,outside_component_core_mass,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,controller_atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,controller_direction_count,controller_calls,controller_candidate_count,controller_projection_scalar_products,controller_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms,registered_global_rollout_steps,registered_global_rollout_step_size,rollout_local_after_global,per_particle_local_safety,tail_balanced_amortization,tail_balance_fraction,mean_global_rollout_displacement_rms,mean_local_positive_weight_fraction,maximum_teacher_rare_core_count,steps_with_teacher_rare_core,final_teacher_rare_core_count,maximum_run_rare_core_count,maximum_teacher_rare_nearest_count,final_teacher_rare_nearest_count,maximum_run_rare_nearest_count,controller_positive_weight_rate,mean_controller_relative_improvement,mean_controller_safe_fraction
cta-exact-adaptive-rollout,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.2826898000057554,0.00021399999968707561,0.04829330000211485,0.0,0.3311971000075573,64,64,10,10,1.7834038959718805,2.2429019074336867,0.011436229911749418,0.07975347007458826,0.12758719522854498,1.0422654151916504,2.775920618020663,1.0,0.03378906249999995,0.016894531249999997,0.5,0.0146484375,0.05224609375,0.09521484375,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1730137501,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.03842212911695242,0.998903751373291,0.017618525307625532,0.1151428259909153,0.0346335843205452,12.838918685913086,0.6432934015989303,3.850978136062622,0.5897809866350144,3.3439221382141113,4,4,7.0,0,68608,0,0.2826898000057554,0.25,0.25,0.25,4.651833617655929,0.24837996140122415,1,0.5,0,0,0,0.0,0.2200933128595352,1.0,12,10,12,12,41,33,44,0.0,0.0,0.0
cta-exact-gated-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.2872667999981786,0.00021399999968707561,0.04829330000211485,0.0,0.33577409999998054,64,64,10,10,1.7834038959718805,2.2429019074336867,0.011436229911749418,0.07975347007458826,0.12758719522854498,1.0422654151916504,2.775920618020663,1.0,0.03378906249999995,0.016894531249999997,0.5,0.0146484375,0.05224609375,0.09521484375,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1730137501,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.03842212911695242,0.998903751373291,0.017618525307625532,0.1151428259909153,0.0346335843205452,12.838918685913086,0.6432934015989303,3.850978136062622,0.5897809866350144,3.3439221382141113,4,4,7.0,0,68608,0,0.2872667999981786,0.25,0.25,0.25,4.651833617655929,0.24837996140122415,1,0.5,0,0,0,0.0,0.2200933128595352,1.0,12,10,12,12,41,33,44,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.2893977999992785,0.00021399999968707561,0.04829330000211485,0.0,0.3379051000010804,64,64,10,10,1.7834038959718805,2.2429019074336867,0.011436229911749418,0.07975347007458826,0.12758719522854498,1.0422654151916504,2.775920618020663,1.0,0.03378906249999995,0.016894531249999997,0.5,0.0146484375,0.05224609375,0.09521484375,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1730137501,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.03842212911695242,0.998903751373291,0.017618525307625532,0.1151428259909153,0.0346335843205452,12.838918685913086,0.6432934015989303,3.850978136062622,0.5897809866350144,3.3439221382141113,4,4,7.0,0,68608,0,0.2893977999992785,0.25,0.25,0.25,4.651833617655929,0.24837996140122415,1,0.5,0,0,0,0.0,0.2200933128595352,1.0,12,10,12,12,41,33,44,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,3,2026072201,1.0,0.15,0.3257006999992882,0.0,0.0,0.0,0.3257006999992882,64,64,10,10,1.7834038959718805,2.2429019074336867,0.05237999528699566,0.19017448547323043,0.47149881750909056,0.7375383377075195,3.6753441690829938,0.5,0.10000000000000005,0.05,0.5,0.0,0.0,0.0,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3257006999992882,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.28334259999974165,0.00021240000205580145,0.049072800000431016,0.0,0.33262780000222847,64,64,10,10,1.6114097194634855,2.4822985437445357,0.009248823412867146,0.07264816204873299,0.11562423998164406,0.9594566226005554,1.7746394305616688,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,341785966,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.0749683603644371,0.9980953335762024,0.007968460384290665,0.09779682382941246,0.018936466425657272,24.088621139526367,0.6915844500064849,8.896897315979004,0.42473596120253204,1.8507206439971924,4,4,7.0,0,68608,0,0.28334259999974165,0.25,0.25,0.25,9.309117536989083,0.2280000325292349,1,0.5,0,0,0,0.0,0.19979371167719365,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.28484909999679076,0.00021240000205580145,0.049072800000431016,0.0,0.3341342999992776,64,64,10,10,1.6114097194634855,2.4822985437445357,0.009248823412867146,0.07264816204873299,0.11562423998164406,0.9594566226005554,1.7746394305616688,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,341785966,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.0749683603644371,0.9980953335762024,0.007968460384290665,0.09779682382941246,0.018936466425657272,24.088621139526367,0.6915844500064849,8.896897315979004,0.42473596120253204,1.8507206439971924,4,4,7.0,0,68608,0,0.28484909999679076,0.25,0.25,0.25,9.309117536989083,0.2280000325292349,1,0.5,0,0,0,0.0,0.19979371167719365,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.28064810000068974,0.00021240000205580145,0.049072800000431016,0.0,0.32993330000317656,64,64,10,10,1.6114097194634855,2.4822985437445357,0.009248823412867146,0.07264816204873299,0.11562423998164406,0.9594566226005554,1.7746394305616688,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,341785966,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.0749683603644371,0.9980953335762024,0.007968460384290665,0.09779682382941246,0.018936466425657272,24.088621139526367,0.6915844500064849,8.896897315979004,0.42473596120253204,1.8507206439971924,4,4,7.0,0,68608,0,0.28064810000068974,0.25,0.25,0.25,9.309117536989083,0.2280000325292349,1,0.5,0,0,0,0.0,0.19979371167719365,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,3,2026072201,1.0,0.15,0.32718600000225706,0.0,0.0,0.0,0.32718600000225706,64,64,10,10,1.6114097194634855,2.4822985437445357,0.015104471704214362,0.08315568826322353,0.15136003387434643,0.9355453848838806,1.9523578798284127,nan,nan,nan,nan,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.32718600000225706,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,0,2026072201,1.0,0.15,0.322081900005287,0.0,0.0,0.0,0.322081900005287,64,64,10,10,1.624482796269459,2.4623221675143587,0.05148919167793853,0.1775603192687606,0.41465439944933974,0.7509438395500183,2.5565722801177846,nan,nan,nan,nan,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.322081900005287,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.2758026000010432,0.00021159999596420676,0.056634299995494075,0.0,0.33264849999250146,64,64,10,10,1.624482796269459,2.4623221675143587,0.010333839300666448,0.07150108284830659,0.13704594609568677,0.9386617541313171,3.0008969509928316,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,7042142,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.042171603068709373,0.9988709092140198,0.016530903056263924,0.09667590633034706,0.03357893228530884,12.041947364807129,0.6215096205472946,7.8561530113220215,0.5471036922652275,3.097801446914673,4,4,7.0,0,68608,0,0.2758026000010432,0.25,0.25,0.25,4.477825936135493,0.24960108920931817,1,0.5,0,0,0,0.0,0.21912467032670974,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.2802527000021655,0.00021159999596420676,0.056634299995494075,0.0,0.3370985999936238,64,64,10,10,1.624482796269459,2.4623221675143587,0.010333839300666448,0.07150108284830659,0.13704594609568677,0.9386617541313171,3.0008969509928316,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,7042142,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.042171603068709373,0.9988709092140198,0.016530903056263924,0.09667590633034706,0.03357893228530884,12.041947364807129,0.6215096205472946,7.8561530113220215,0.5471036922652275,3.097801446914673,4,4,7.0,0,68608,0,0.2802527000021655,0.25,0.25,0.25,4.477825936135493,0.24960108920931817,1,0.5,0,0,0,0.0,0.21912467032670974,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,3,2026072201,1.0,0.15,0.27883070000098087,0.00021159999596420676,0.056634299995494075,0.0,0.33567659999243915,64,64,10,10,1.624482796269459,2.4623221675143587,0.010333839300666448,0.07150108284830659,0.13704594609568677,0.9386617541313171,3.0008969509928316,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,7042142,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.042171603068709373,0.9988709092140198,0.016530903056263924,0.09667590633034706,0.03357893228530884,12.041947364807129,0.6215096205472946,7.8561530113220215,0.5471036922652275,3.097801446914673,4,4,7.0,0,68608,0,0.27883070000098087,0.25,0.25,0.25,4.477825936135493,0.24960108920931817,1,0.5,0,0,0,0.0,0.21912467032670974,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.29454480000276817,0.0003071999963140115,0.051028299996687565,0.0,0.34588029999576975,64,64,36,36,0.34290171550029463,8.248506778741264,0.019073588457056534,0.07918303212024796,0.09714342282622729,1.0072410106658936,2.9844283234077547,1.0,0.05078125,nan,0.75,0.16064453125,0.072265625,0.4169921875,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.06715080142021179,0.9980529546737671,0.06775312218815088,0.11436046473681927,0.16111035645008087,5.120293617248535,0.9440581649541855,4.112188816070557,1.0780375827103854,3.5301437377929688,4,4,7.0,0,70656,0,0.29454480000276817,0.25,0.25,0.25,4.115828311446977,0.2810800574719906,1,0.5,0,0,0,0.0,0.24787316881120205,1.0,92,20,85,88,135,129,138,0.0,0.0,0.0
cta-exact-adaptive-rollout,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.5304804000043077,0.0003071999963140115,0.051028299996687565,0.0,0.5818158999973093,64,64,36,36,0.34290171550029463,8.248506778741264,0.014469948665207344,0.06967507240343902,0.08738838678554889,1.0208054780960083,2.8267860047743154,1.0,0.046875,nan,1.0,0.1845703125,0.0498046875,0.283203125,160,10240,20480,320,20480,30720,2621440,1310720,0,1310720,25571397.592530765,18772037.592530765,6799360.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.04215235635638237,0.999002993106842,0.05320213735103607,0.11885693669319153,0.09139034152030945,0.9124820232391357,0.5350500285625458,2.1183996200561523,0.5935690462589264,1.5500059127807617,2,2,30.825,0,70656,0,0.5304804000043077,0.25,0.25,0.25,1.6892324870739561,0.3749128349125385,2,0.5,1,0,0,0.0,0.33409993574023245,1.0,107,20,105,109,141,131,151,0.0,0.0,0.0
paper-neural-optimized,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,2,2026072201,1.0,0.15,0.324958000004699,0.0,0.0,0.0,0.324958000004699,64,64,36,36,0.34290171550029463,8.248506778741264,0.03095045327492363,0.10397376079137133,0.14913489152729836,0.9619098901748657,2.530649541229466,1.0,0.0966796875,nan,1.0,0.25,0.0205078125,0.134765625,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.324958000004699,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.4855619000009028,0.0003071999963140115,0.051028299996687565,0.0,0.5368973999939044,64,64,36,36,0.34290171550029463,8.248506778741264,0.018526144187811067,0.07795473382490713,0.09615235098530799,1.0073071718215942,2.980563335880631,1.0,0.0498046875,nan,0.75,0.162109375,0.07275390625,0.4111328125,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.03946513682603836,0.9988729357719421,0.023205810226500034,0.05695178918540478,0.05366579815745354,1.229166865348816,0.5350500285625458,2.1183996200561523,0.6632406512275338,1.5295718908309937,2,2,30.875,0,70656,0,0.4855619000009028,0.25,0.25,0.25,4.026028012716067,0.2812604162842035,1,0.5,0,0,0,0.0,0.24768226891756057,1.0,92,20,87,88,137,129,137,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.2869875999967917,0.00030900000274414197,0.0490332000044873,0.0,0.3363298000040231,64,64,36,36,0.2896196383303909,9.76600599687094,0.01923883040729235,0.08835553865243392,0.11965217487617585,1.006524920463562,5.3408845967001,1.0,0.06210937499999995,0.031054687499999997,0.5,0.00146484375,0.07958984375,0.1328125,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.2298325151205063,0.9721305966377258,0.1020716056227684,0.16861910372972488,0.20991647243499756,38.79633331298828,1.5160323321819305,5.583630084991455,1.334177221544087,4.434829235076904,4,4,7.0,0,70656,0,0.2869875999967917,0.25,0.25,0.25,3.922126991969293,0.29111330658197404,1,0.5,0,0,0,0.0,0.26591085754334925,1.0,4,4,4,1,39,35,41,0.0,0.0,0.0
paper-neural-optimized,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,1,2026072201,1.0,0.15,0.3317310999991605,0.0,0.0,0.0,0.3317310999991605,64,64,36,36,0.2896196383303909,9.76600599687094,0.09188941805332762,0.2080062566893076,0.37067875227745173,0.6994034647941589,6.139761336593608,0.5,0.10000000000000005,0.05,0.5,0.0,0.0,0.0,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3317310999991605,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,2,2026072201,1.0,0.15,0.4957700000013574,0.00030900000274414197,0.0490332000044873,0.0,0.5451122000085888,64,64,36,36,0.2896196383303909,9.76600599687094,0.019658157305052715,0.08843276381171168,0.12278543993494048,1.0071533918380737,5.28277646216555,1.0,0.06113281249999995,0.030566406249999997,0.5,0.00146484375,0.0791015625,0.13427734375,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.12385619804263115,0.9918477535247803,0.04647172475233674,0.10664297081530094,0.09360882639884949,3.3948912620544434,1.0208502054214477,2.5755317211151123,0.8688032297417522,1.9183087348937988,2,2,31.6,0,70656,0,0.4957700000013574,0.25,0.25,0.25,3.976518850231708,0.29024761244654657,1,0.5,0,0,0,0.0,0.26654562205076215,1.0,6,3,6,1,40,33,41,0.0,0.0,0.0
cta-exact-adaptive-rollout,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.5252565999981016,0.00030900000274414197,0.0490332000044873,0.0,0.574598800005333,64,64,36,36,0.2896196383303909,9.76600599687094,0.012276302647441728,0.06805490910078264,0.09474989688055198,1.0126677751541138,5.010800790366189,1.0,0.06015624999999995,0.030078124999999997,0.5,0.00634765625,0.07373046875,0.1015625,160,10240,20480,320,20480,30720,2621440,1310720,0,1310720,25571397.592530765,18772037.592530765,6799360.0,0,0,0,0,0.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.1442750096321106,0.9920845627784729,0.09693799912929535,0.20083562284708023,0.1428808718919754,2.4662439823150635,1.0208502054214477,2.5755317211151123,0.9661283165216445,2.0632691383361816,2,2,31.6,0,70656,0,0.5252565999981016,0.25,0.25,0.25,2.452208225478116,0.41382616087794305,2,0.5,1,0,0,0.0,0.3945117622613907,1.0,10,14,10,6,44,37,48,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.28286669999943115,0.00030949999927543104,0.048959399995510466,0.0,0.33213559999421705,64,64,36,36,0.3208946893756642,8.81419112995982,0.010403348491677011,0.06184873049089815,0.11879787833031596,0.9576197862625122,4.559743423415948,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.27001361176371574,0.9416647553443909,0.06715287826955318,0.17578914016485214,0.14618395268917084,16730.435546875,1.4627371072769164,16.55495834350586,1.2141607906669378,3.5228450298309326,4,4,7.0,0,70656,0,0.28286669999943115,0.25,0.25,0.25,6.738958297792496,0.26597366109490395,1,0.5,0,0,0,0.0,0.23701245412230493,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.49132880000252044,0.00030949999927543104,0.048959399995510466,0.0,0.5405976999973063,64,64,36,36,0.3208946893756642,8.81419112995982,0.009044881019564688,0.05873077880528982,0.11820263673787268,0.9563504457473755,4.5849680085001525,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.08148659579455853,0.9935587644577026,0.037252538837492466,0.09722670540213585,0.07428229600191116,273.3086242675781,0.9581488996744156,10.560452461242676,0.8141401675529778,1.901638150215149,2,2,29.975,0,70656,0,0.49132880000252044,0.25,0.25,0.25,7.675441222290891,0.26400348991155625,1,0.5,0,0,0,0.0,0.2360416017472744,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,2,2026072201,1.0,0.15,0.5202151000048616,0.00030949999927543104,0.048959399995510466,0.0,0.5694839999996475,64,64,36,36,0.3208946893756642,8.81419112995982,0.01013600616827981,0.06368322347503971,0.11503379516748892,0.9583297371864319,4.420503361536723,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,1310720,0,1310720,25571397.592530765,18772037.592530765,6799360.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.11018651723861694,0.9947932362556458,0.07436491921544075,0.17705368250608444,0.09604882448911667,261.29559326171875,0.9581488996744156,10.560452461242676,0.8726226031780243,2.0474984645843506,2,2,30.5,0,70656,0,0.5202151000048616,0.25,0.25,0.25,3.37082879363802,0.3626804694533348,2,0.5,1,0,0,0.0,0.33952894136309625,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
