arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_base_local_representative_count,registered_effective_local_representative_count,registered_high_dimensional_local_representative_count,registered_representative_capacity_threshold_dimension,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,controller_atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,component_core_coverage,rare_core_mass,rare_bridge_mass,outside_component_core_mass,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,controller_atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,controller_direction_count,controller_calls,controller_candidate_count,controller_projection_scalar_products,controller_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms,registered_global_rollout_steps,registered_global_rollout_step_size,rollout_local_after_global,per_particle_local_safety,tail_balanced_amortization,tail_balance_fraction,mean_global_rollout_displacement_rms,mean_local_positive_weight_fraction,maximum_teacher_rare_core_count,steps_with_teacher_rare_core,final_teacher_rare_core_count,maximum_run_rare_core_count,maximum_teacher_rare_nearest_count,final_teacher_rare_nearest_count,maximum_run_rare_nearest_count,controller_positive_weight_rate,mean_controller_relative_improvement,mean_controller_safe_fraction
paper-neural-optimized,NCT-d8-balanced-gmm-i0,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,2,2026072201,1.0,0.15,0.32613340000534663,0.0,0.0,0.0,0.32613340000534663,64,64,36,36,0.2646344382969383,10.688053841172769,0.03576471131393033,0.11602537575278253,0.15669415181791152,1.0272891521453857,3.504269260417735,1.0,0.138671875,nan,0.6666666666666666,0.14306640625,0.01953125,0.41357421875,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.32613340000534663,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d8-balanced-gmm-i0,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.5231539000014891,0.0003293000045232475,0.04963999999745283,0.0,0.5731232000034652,64,64,36,36,0.2646344382969383,10.688053841172769,0.040117303506229884,0.12520629374809789,0.12946660667679993,1.005149245262146,3.620999929533403,1.0,0.10221354166666669,nan,0.16666666666666666,0.12890625,0.07568359375,0.6748046875,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,776194807,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.05138277821242809,0.9984912276268005,0.024941688869148493,0.06255478784441948,0.056239694356918335,1.808066964149475,0.5599820703268051,2.203437089920044,0.7262883343733847,1.6304609775543213,2,2,30.775,0,70656,0,0.5231539000014891,0.25,0.25,0.25,3.881958194869431,0.27931131049990654,1,0.5,0,0,0,0.0,0.2509675584733486,1.0,74,19,74,75,109,106,112,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d8-balanced-gmm-i1,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.2895875999965938,0.0003891000014846213,0.05002080000122078,0.0,0.3399974999992992,64,64,36,36,0.347134263173983,8.147934170729174,0.035959896025158145,0.11099522169875901,0.1387562114742656,1.0078564882278442,3.238736599693347,1.0,0.03515625,nan,0.75,0.14111328125,0.09814453125,0.51123046875,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1489101563,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.18253684043884277,0.9802461862564087,0.05996841471642256,0.10631189215928316,0.14408078789710999,4.608614444732666,0.7773767679929733,3.715623617172241,0.9647569635882973,2.683681011199951,4,4,7.0,0,70656,0,0.2895875999965938,0.25,0.25,0.25,4.3483193594548135,0.3111021712422371,1,0.5,0,0,0,0.0,0.2749605342745781,1.0,70,20,68,64,174,126,506,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d8-balanced-gmm-i1,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.5339490000042133,0.0003891000014846213,0.05002080000122078,0.0,0.5843589000069187,64,64,36,36,0.347134263173983,8.147934170729174,0.02236089708128297,0.08657768230865319,0.11681898073247467,1.0088433027267456,3.173301634761023,1.0,0.021484375,nan,1.0,0.16259765625,0.08056640625,0.39453125,160,10240,20480,320,20480,30720,2621440,1310720,0,1310720,25571397.592530765,18772037.592530765,6799360.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1489101563,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.03127789217978716,0.999356210231781,0.049423275515437126,0.11688872426748276,0.07229000329971313,1.2351645231246948,0.4614477068185806,2.1753642559051514,0.5305693715810775,1.5410178899765015,2,2,30.7,0,70656,0,0.5339490000042133,0.25,0.25,0.25,1.7584133792428893,0.42242316231131555,2,0.5,1,0,0,0.0,0.38023035377264025,1.0,88,20,81,82,135,122,506,0.0,0.0,0.0
paper-neural-optimized,NCT-d8-balanced-gmm-i1,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,2,2026072201,1.0,0.15,0.33343060000333935,0.0,0.0,0.0,0.33343060000333935,64,64,36,36,0.347134263173983,8.147934170729174,0.03759474882409908,0.11055198217561464,0.1418323074186795,1.01771879196167,2.8909686901814955,1.0,0.060546875,nan,1.0,0.2021484375,0.03955078125,0.22314453125,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.33343060000333935,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d8-balanced-gmm-i1,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.4958196000006865,0.0003891000014846213,0.05002080000122078,0.0,0.5462295000033919,64,64,36,36,0.347134263173983,8.147934170729174,0.03447777336378355,0.10879725106785536,0.1352316356289374,1.0063433647155762,3.2204288777711203,1.0,0.0390625,nan,0.5,0.1376953125,0.09375,0.50732421875,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1489101563,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.05950454715639353,0.9971680045127869,0.022625699872151017,0.05652314657345414,0.052824631333351135,2.1851720809936523,0.4614477068185806,2.1753642559051514,0.5937095235101879,1.5394365787506104,2,2,30.8,0,70656,0,0.4958196000006865,0.25,0.25,0.25,4.770100754245859,0.3105094783008099,1,0.5,0,0,0,0.0,0.2736650712788105,1.0,68,20,64,64,174,123,506,0.0,0.0,0.0
paper-neural-optimized,NCT-d8-rare-gmm-i0,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,0,2026072201,1.0,0.15,0.342849099994055,0.0,0.0,0.0,0.342849099994055,64,64,36,36,0.3834375491537573,7.376500113221826,0.06997108045020584,0.17754942236328486,0.46278414240381305,0.7348623275756836,6.132683321966541,0.5,0.10000000000000005,0.05,0.5,0.0,0.0,0.00048828125,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.342849099994055,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d8-rare-gmm-i0,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.5437626999992062,0.0003176000027451664,0.05048440000246046,0.0,0.5945647000044119,64,64,36,36,0.3834375491537573,7.376500113221826,0.022994226512026206,0.09527719466844657,0.1620623323428292,0.9714913964271545,3.773889395244042,1.0,0.013281249999999953,0.006640624999999997,0.5,0.0068359375,0.0498046875,0.0927734375,160,10240,20480,320,20480,30720,2621440,1310720,0,1310720,25571397.592530765,18772037.592530765,6799360.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3009580758,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.11360297724604607,0.9929836988449097,0.08590828254818916,0.18912707269191742,0.13654205203056335,6.377317428588867,0.9359418034553528,2.885288953781128,0.9180332362651825,2.516422748565674,2,2,31.75,0,70656,0,0.5437626999992062,0.25,0.25,0.25,3.262719930511222,0.5496797263622284,2,0.5,1,0,0,0.0,0.5172175347805024,1.0,14,15,14,4,37,37,50,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d8-rare-gmm-i0,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.2873022999992827,0.0003176000027451664,0.05048440000246046,0.0,0.3381043000044883,64,64,36,36,0.3834375491537573,7.376500113221826,0.018524417283210415,0.08711556384403495,0.14675333549408395,0.9760425686836243,4.72987191807847,1.0,0.012304687499999953,0.006152343749999997,0.5,0.0009765625,0.05517578125,0.12158203125,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3009580758,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.18651346117258072,0.9776948094367981,0.09433100000023842,0.16245583817362785,0.18146845698356628,71.24726104736328,1.386421513557434,6.369142055511475,1.3032371240668,5.440844535827637,4,4,7.0,0,70656,0,0.2873022999992827,0.25,0.25,0.25,4.357054604073427,0.359199271351099,1,0.5,0,0,0,0.0,0.33087254241108893,1.0,3,5,3,1,39,39,45,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d8-rare-gmm-i0,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.49636800000007497,0.0003176000027451664,0.05048440000246046,0.0,0.5471700000052806,64,64,36,36,0.3834375491537573,7.376500113221826,0.015668920821877652,0.08269407533119291,0.15184509305922989,0.9606491923332214,4.994661441721154,1.0,0.004492187499999953,0.0022460937499999972,0.5,0.0009765625,0.05126953125,0.1220703125,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3009580758,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.08617428317666054,0.9954886436462402,0.040968780405819416,0.10149268805980682,0.07822433859109879,9.686195373535156,0.9359418034553528,2.885288953781128,0.8567734211683273,2.4966349601745605,2,2,31.8,0,70656,0,0.49636800000007497,0.25,0.25,0.25,4.350027563508995,0.36055627688765524,1,0.5,0,0,0,0.0,0.3337028592824936,1.0,3,6,3,1,40,40,45,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d8-rare-gmm-i1,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,0,2026072201,1.0,0.15,0.51845350000076,0.0003845000028377399,0.05144619999919087,0.0,0.5702842000027886,64,64,36,36,0.4309316690308172,6.563516510883123,0.010520314323345659,0.06467333436269196,0.11080692282311505,0.9753314852714539,7.604412512968441,0.5,0.020468750000000018,0.010234375,0.5,0.0,0.009765625,0.01513671875,160,10240,20480,320,20480,30720,2621440,1310720,0,1310720,25571397.592530765,18772037.592530765,6799360.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1956218467,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.17012102901935577,0.9898204803466797,0.10288861393928528,0.20445699989795685,0.14125116169452667,3.3934977054595947,1.1197854220867156,2.25886869430542,1.0360425919294358,2.0804951190948486,2,2,31.875,0,70656,0,0.51845350000076,0.25,0.25,0.25,2.6128307921139013,0.3562408767640591,2,0.5,1,0,0,0.0,0.34620603993535043,1.0,1,5,0,0,14,9,15,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d8-rare-gmm-i1,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.29033780000463594,0.0003845000028377399,0.05144619999919087,0.0,0.34216850000666454,64,64,36,36,0.4309316690308172,6.563516510883123,0.014336335679272949,0.07578118020713559,0.11981915721481504,0.9838817119598389,7.361609659635518,0.5,0.021445312500000018,0.01072265625,0.5,0.0,0.00927734375,0.0126953125,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1956218467,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.3782787472009659,0.9728698134422302,0.0931331254541874,0.15881476923823357,0.18673492968082428,17.08302116394043,1.6138112902641297,4.516514778137207,1.344971678778529,3.058694362640381,4,4,7.0,0,70656,0,0.29033780000463594,0.25,0.25,0.25,5.789254941418866,0.26397089213132857,1,0.5,0,0,0,0.0,0.23857257477939128,1.0,1,3,0,0,14,7,13,0.0,0.0,0.0
paper-neural-optimized,NCT-d8-rare-gmm-i1,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,2,2026072201,1.0,0.15,0.34032850000221515,0.0,0.0,0.0,0.34032850000221515,64,64,36,36,0.4309316690308172,6.563516510883123,0.029687072555884875,0.1095062358260823,0.2075390072451278,0.8577160835266113,6.454699955920174,0.5,0.04000000000000002,0.02,0.5,0.0,0.0,0.00048828125,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.34032850000221515,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d8-rare-gmm-i1,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.5006480000010924,0.0003845000028377399,0.05144619999919087,0.0,0.552478700003121,64,64,36,36,0.4309316690308172,6.563516510883123,0.014149132432608624,0.07509730656579545,0.119944148810858,0.9830681085586548,7.361141214563174,0.5,0.024375000000000018,0.0121875,0.5,0.0,0.0078125,0.01171875,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1956218467,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.16246147453784943,0.9900178909301758,0.04481730982661247,0.10172229446470737,0.08549100905656815,4.300025939941406,1.1197854220867156,2.25886869430542,0.9203052134253085,1.9635930061340332,2,2,31.625,0,70656,0,0.5006480000010924,0.25,0.25,0.25,6.612572130135447,0.26326342597603797,1,0.5,0,0,0,0.0,0.23758640363812447,1.0,1,2,0,0,13,7,12,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d8-correlated-t-i0,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.2827395999993314,0.00032890000147745013,0.04847880000306759,0.0,0.33154730000387644,64,64,36,36,0.34169351602208536,8.277672803610868,0.012982975576847355,0.06728250736107269,0.09243942488685036,0.9794601202011108,3.8943028027699835,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,732792174,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.17128261551260948,0.9882408380508423,0.05852746590971947,0.1479184627532959,0.12346841394901276,103.79846954345703,1.3430958151817323,10.322962760925293,1.1680468624457716,3.157447338104248,4,4,7.0,0,70656,0,0.2827395999993314,0.25,0.25,0.25,5.562494396243189,0.2701269067823887,1,0.5,0,0,0,0.0,0.24298009909689428,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
paper-neural-optimized,NCT-d8-correlated-t-i0,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,1,2026072201,1.0,0.15,0.3306988999975147,0.0,0.0,0.0,0.3306988999975147,64,64,36,36,0.34169351602208536,8.277672803610868,0.07255764339615611,0.18170500294067424,0.28432883929543945,0.7379242181777954,3.456670057348197,nan,nan,nan,nan,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3306988999975147,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d8-correlated-t-i0,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,2,2026072201,1.0,0.15,0.5199451000007684,0.00032890000147745013,0.04847880000306759,0.0,0.5687528000053135,64,64,36,36,0.34169351602208536,8.277672803610868,0.0052720161563821755,0.04512948052859476,0.07158295533841963,0.9760596752166748,3.69553211769491,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,1310720,0,1310720,25571397.592530765,18772037.592530765,6799360.0,0,0,0,0,0.0,64,32,32,32.0,10,10,732792174,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.07541972771286964,0.9981352686882019,0.060690322890877724,0.17066671699285507,0.08694317191839218,4.113100528717041,0.8722516745328903,6.32742166519165,0.8169709712266922,1.87031090259552,2,2,29.675,0,70656,0,0.5199451000007684,0.25,0.25,0.25,2.550859744091725,0.36047092974185946,2,0.5,1,0,0,0.0,0.3459984391927719,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d8-correlated-t-i0,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.49158770000212826,0.00032890000147745013,0.04847880000306759,0.0,0.5403954000066733,64,64,36,36,0.34169351602208536,8.277672803610868,0.012230337420257253,0.06568767578553715,0.09100832236605277,0.9790759086608887,3.8499732223659375,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,732792174,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.0859608706086874,0.9978876709938049,0.027030081022530794,0.09098806977272034,0.05262436345219612,4.564509391784668,0.8722516745328903,6.32742166519165,0.7541840892285109,1.6369056701660156,2,2,29.05,0,70656,0,0.49158770000212826,0.25,0.25,0.25,5.880062251044672,0.2706444088369608,1,0.5,0,0,0,0.0,0.2434079796075821,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
paper-neural-optimized,NCT-d8-correlated-t-i1,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,0,2026072201,1.0,0.15,0.328938399994513,0.0,0.0,0.0,0.328938399994513,64,64,36,36,0.3382815941333263,8.361161747486113,0.035345584681362396,0.12120173321128054,0.1959937477605045,0.8513665199279785,4.512673964871965,nan,nan,nan,nan,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.328938399994513,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d8-correlated-t-i1,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.49280970000108937,0.0003712999969138764,0.04974370000127237,0.0,0.5429246999992756,64,64,36,36,0.3382815941333263,8.361161747486113,0.013381413351647886,0.07517322612035762,0.10468418019125045,0.9765321016311646,4.497480073046413,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,878834804,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.1212119460105896,0.9893748164176941,0.034697546157985926,0.09775847010314465,0.07169850915670395,13.122689247131348,0.9906684160232544,4.052531719207764,0.791193978395313,1.6475411653518677,2,2,29.075,0,70656,0,0.49280970000108937,0.25,0.25,0.25,7.395347656293067,0.26707799136638644,1,0.5,0,0,0,0.0,0.2394013125449419,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d8-correlated-t-i1,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.28649420000147074,0.0003712999969138764,0.04974370000127237,0.0,0.336609199999657,64,64,36,36,0.3382815941333263,8.361161747486113,0.013037154661434514,0.07384964358499096,0.10429949927337674,0.9725127220153809,4.637782746267635,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,878834804,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.27099180221557617,0.9330759048461914,0.0656469902023673,0.16309377178549767,0.13984587788581848,168.49215698242188,1.5151067137718202,8.086441993713379,1.2233316785655917,4.070493221282959,4,4,7.0,0,70656,0,0.28649420000147074,0.25,0.25,0.25,7.137208113197919,0.26714187785983085,1,0.5,0,0,0,0.0,0.23907923698425293,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d8-correlated-t-i1,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.5231614000003901,0.0003712999969138764,0.04974370000127237,0.0,0.5732763999985764,64,64,36,36,0.3382815941333263,8.361161747486113,0.023667049017692676,0.09536565126662419,0.1272534910388071,0.9691954851150513,4.641228144537132,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,1310720,0,1310720,25571397.592530765,18772037.592530765,6799360.0,0,0,0,0,0.0,64,32,32,32.0,10,10,878834804,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.12394127622246742,0.9940548539161682,0.07696206495165825,0.19384722411632538,0.10635266453027725,11.56882095336914,0.9906684160232544,4.052531719207764,0.8755291759967804,1.8002954721450806,2,2,29.65,0,70656,0,0.5231614000003901,0.25,0.25,0.25,2.9033779506631143,0.3561596930027008,2,0.5,1,0,0,0.0,0.33892964124679564,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d8-nonlinear-i0,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,0,2026072201,1.0,0.15,0.5136669999992591,0.00034189999860245734,0.04966759999661008,0.0,0.5636764999944717,64,64,36,36,0.3534364033779384,8.002647994699297,0.015834893243455106,0.07862649565451145,0.10402781244304275,0.9948290586471558,3.907933061333665,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,1310720,0,1310720,25571397.592530765,18772037.592530765,6799360.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2265316398,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.08426262438297272,0.9977543354034424,0.07674037665128708,0.16167421638965607,0.11456578969955444,7.1239166259765625,0.8285661101341247,5.786197662353516,0.8675996899604798,2.521139621734619,2,2,31.825,0,70656,0,0.5136669999992591,0.25,0.25,0.25,2.9452045086812992,0.43676061779260633,2,0.5,1,0,0,0.0,0.4141061879694462,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
