arm,kind,rho,local_kind,metric,quantile_weight,minimum_gradient_agreement,minimum_ascent_cosine,minimum_signal_to_null,maximum_correction_ratio,endpoint_ed2,endpoint_sw1,endpoint_w2,endpoint_coverage,endpoint_mass_l1,endpoint_worst_mode_error,selected_ed2,selected_sw1,selected_w2,selected_coverage,selected_mass_l1,selected_worst_mode_error,handoff_ed2,handoff_sw1,handoff_w2,handoff_coverage,handoff_mass_l1,handoff_worst_mode_error,selected_ed2_change_from_handoff,selected_sw1_change_from_handoff,endpoint_ed2_change_from_handoff,endpoint_sw1_change_from_handoff,coverage_event_time,coverage_event_censored,selected_step,diverged,projection_active_fraction,trust_fraction,safe_quantile_fraction,incompatible_fraction,singular_candidates,safety_robust_ascent_fraction,safety_intervention_fraction,safety_cap_rejected_fraction,safety_local_rejected_fraction,median_correction_metric_norm,p90_correction_metric_norm,median_correction_ratio,p90_correction_ratio,median_gradient_cosine,median_proposal_cosine,median_safety_ascent_cosine,median_safety_signal_to_null,median_quantile_directional_derivative,median_local_directional_derivative,active_set_counts,work_optimizer_updates,work_generator_forward_calls,work_generator_example_evals,work_target_samples,work_kernel_pairs,work_sort_work,work_backward_examples,work_diagnostic_target_samples,work_selection_generator_forward_calls,work_selection_generator_example_evals,work_selection_target_samples,work_endpoint_generator_forward_calls,work_endpoint_generator_example_evals,work_endpoint_target_samples,work_checkpoint_storage_bytes,target,family,init,cell,seed,diagnostic_use_large_batch,diagnostic_min_expected_count,diagnostic_gap_count,diagnostic_max_gap_ratio,group_wall_seconds
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.01518744921787718,0.09319104595223046,0.36577743569923027,1.0,0.0,0.0,0.011244512018572461,0.07153977319871742,0.35738257387430594,1.0,0.0,0.0,0.020032980617275875,0.10894138574160843,0.365698033891081,1.0,0.0,0.0,-0.008788468598703414,-0.03740161254289101,-0.004845531399398695,-0.015750339789377968,280,0,380,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.299106134541547,nan,-0.6605918312014492,0.9160620458509648,-0.0001928194846827503,-2.8264075656335193e-05,"{""inactive"": 120}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,concentrated,QGD-D07-student-t4.2/concentrated,1,0,64.0,0,0.0,27.709336899977643
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.0048261100386239875,0.06354818850698528,0.49283319864127895,1.0,0.0,0.0,0.0046357513621528845,0.06204701970933805,0.49147592386844874,1.0,0.0,0.0,0.01633823292192549,0.15147560318442543,0.5011022737847303,1.0,0.0,0.0,-0.011702481559772604,-0.08942858347508739,-0.011512122883301501,-0.08792741467744015,280,0,380,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,concentrated,QGD-D07-student-t4.2/concentrated,2,0,64.0,0,0.0,6.971118700021179
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.0048261100386239875,0.06354818850698528,0.49283319864127895,1.0,0.0,0.0,0.0046357513621528845,0.06204701970933805,0.49147592386844874,1.0,0.0,0.0,0.01633823292192549,0.15147560318442543,0.5011022737847303,1.0,0.0,0.0,-0.011702481559772604,-0.08942858347508739,-0.011512122883301501,-0.08792741467744015,280,0,380,0,0.0,0.0,0.0,0.0,0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.0012668420169124016,0.0018177420167354943,0.498758461578782,0.6797144441897142,0.039662162216965294,nan,-0.7010398856431811,0.9088052473524315,-8.353307328106066e-05,-1.9582033448826974e-05,"{""cap-rejected"": 2, ""inactive"": 118}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,concentrated,QGD-D07-student-t4.2/concentrated,2,0,64.0,0,0.0,13.93766590001178
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.0048261100386239875,0.06354818850698528,0.49283319864127895,1.0,0.0,0.0,0.0046357513621528845,0.06204701970933805,0.49147592386844874,1.0,0.0,0.0,0.01633823292192549,0.15147560318442543,0.5011022737847303,1.0,0.0,0.0,-0.011702481559772604,-0.08942858347508739,-0.011512122883301501,-0.08792741467744015,280,0,380,0,0.0,0.0,0.0,0.0,0,0.025,0.0,0.025,0.0,0.0005782170171335357,0.0016800170167797213,0.4454728562197318,0.6690573231179041,0.039662162216965294,nan,-0.7010398856431811,0.9088052473524315,-8.353307328106066e-05,-1.9582033448826974e-05,"{""cap-rejected"": 3, ""inactive"": 117}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,concentrated,QGD-D07-student-t4.2/concentrated,2,0,64.0,0,0.0,20.76634300002479
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.0048261100386239875,0.06354818850698528,0.49283319864127895,1.0,0.0,0.0,0.0046357513621528845,0.06204701970933805,0.49147592386844874,1.0,0.0,0.0,0.01633823292192549,0.15147560318442543,0.5011022737847303,1.0,0.0,0.0,-0.011702481559772604,-0.08942858347508739,-0.011512122883301501,-0.08792741467744015,280,0,380,0,0.0,0.0,0.0,0.0,0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.0019554670166912675,0.0019554670166912675,0.7249534398424472,0.7249534398424472,0.039662162216965294,nan,-0.7010398856431811,0.9088052473524315,-8.353307328106066e-05,-1.9582033448826974e-05,"{""cap-rejected"": 1, ""inactive"": 119}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,concentrated,QGD-D07-student-t4.2/concentrated,2,0,64.0,0,0.0,27.64516170002753
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.00933224050694359,0.053106553034397874,0.28023974183018224,1.0,0.0,0.0,0.011999224761258587,0.04316154058399557,0.2691994679130771,1.0,0.0,0.0,0.01360846848909536,0.05219333578937466,0.26766107513204823,1.0,0.0,0.0,-0.0016092437278367733,-0.009031795205379091,-0.00427622798215177,0.0009132172450232109,280,0,390,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,0,0,64.0,0,0.0,6.5334380000131205
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.00933224050694359,0.053106553034397874,0.28023974183018224,1.0,0.0,0.0,0.011999224761258587,0.04316154058399557,0.2691994679130771,1.0,0.0,0.0,0.01360846848909536,0.05219333578937466,0.26766107513204823,1.0,0.0,0.0,-0.0016092437278367733,-0.009031795205379091,-0.00427622798215177,0.0009132172450232109,280,0,390,0,0.0,0.0,0.0,0.0,0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.00605088064599491,0.00830968383163084,0.7296449759866999,0.8108009891500781,0.09381629402731831,nan,-0.5826273619863966,0.9894814442131281,-0.0001149526942351136,-2.1920004325286257e-05,"{""cap-rejected"": 2, ""inactive"": 118}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,0,0,64.0,0,0.0,13.376862200006144
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.00933224050694359,0.053106553034397874,0.28023974183018224,1.0,0.0,0.0,0.011999224761258587,0.04316154058399557,0.2691994679130771,1.0,0.0,0.0,0.01360846848909536,0.05219333578937466,0.26766107513204823,1.0,0.0,0.0,-0.0016092437278367733,-0.009031795205379091,-0.00427622798215177,0.0009132172450232109,280,0,390,0,0.0,0.0,0.0,0.0,0,0.025,0.0,0.025,0.0,0.0032273766639499975,0.007744983035221858,0.6281999595324771,0.7905119858592337,0.09381629402731831,nan,-0.5826273619863966,0.9894814442131281,-0.0001149526942351136,-2.1920004325286257e-05,"{""cap-rejected"": 3, ""inactive"": 117}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,0,0,64.0,0,0.0,20.32019170001149
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.00933224050694359,0.053106553034397874,0.28023974183018224,1.0,0.0,0.0,0.011999224761258587,0.04316154058399557,0.2691994679130771,1.0,0.0,0.0,0.01360846848909536,0.05219333578937466,0.26766107513204823,1.0,0.0,0.0,-0.0016092437278367733,-0.009031795205379091,-0.00427622798215177,0.0009132172450232109,280,0,390,0,0.0,0.0,0.0,0.0,0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.008874384628039822,0.008874384628039822,0.8310899924409227,0.8310899924409227,0.09381629402731831,nan,-0.5826273619863966,0.9894814442131281,-0.0001149526942351136,-2.1920004325286257e-05,"{""cap-rejected"": 1, ""inactive"": 119}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,0,0,64.0,0,0.0,27.07947540000896
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.00786254923570473,0.06461498591946814,0.21504561390791857,1.0,0.0,0.0,0.0077638932071051325,0.06706851745180255,0.21648613591517107,1.0,0.0,0.0,0.025389297098519226,0.16934656885531363,0.2779961541395657,1.0,0.0,0.0,-0.017625403891414093,-0.10227805140351108,-0.017526747862814496,-0.10473158293584549,280,0,390,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,1,0,64.0,0,0.0,6.749762399995234
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.00786254923570473,0.06461498591946814,0.21504561390791857,1.0,0.0,0.0,0.0077638932071051325,0.06706851745180255,0.21648613591517107,1.0,0.0,0.0,0.025389297098519226,0.16934656885531363,0.2779961541395657,1.0,0.0,0.0,-0.017625403891414093,-0.10227805140351108,-0.017526747862814496,-0.10473158293584549,280,0,390,0,0.0,0.0,0.0,0.0,0,0.025,0.0,0.025,0.0,0.007689180253220791,0.010484290737826606,0.7595674426740605,0.8309077353929779,0.27142438710005656,nan,-0.6145332282609828,0.9951829374663976,-0.00018779443666644646,-3.460535484378921e-05,"{""cap-rejected"": 3, ""inactive"": 117}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,1,0,64.0,0,0.0,13.632340199983446
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.00786254923570473,0.06461498591946814,0.21504561390791857,1.0,0.0,0.0,0.0077638932071051325,0.06706851745180255,0.21648613591517107,1.0,0.0,0.0,0.025389297098519226,0.16934656885531363,0.2779961541395657,1.0,0.0,0.0,-0.017625403891414093,-0.10227805140351108,-0.017526747862814496,-0.10473158293584549,280,0,390,0,0.0,0.0,0.0,0.0,0,0.05,0.0,0.05,0.0,0.004553676426442076,0.009436124306099424,0.7536272702889217,0.8127567221390227,0.27142438710005656,nan,-0.6145332282609828,0.9951829374663976,-0.00018779443666644646,-3.460535484378921e-05,"{""cap-rejected"": 6, ""inactive"": 114}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,1,0,64.0,0,0.0,20.501303500001086
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.00786254923570473,0.06461498591946814,0.21504561390791857,1.0,0.0,0.0,0.0077638932071051325,0.06706851745180255,0.21648613591517107,1.0,0.0,0.0,0.025389297098519226,0.16934656885531363,0.2779961541395657,1.0,0.0,0.0,-0.017625403891414093,-0.10227805140351108,-0.017526747862814496,-0.10473158293584549,280,0,390,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.27142438710005656,nan,-0.6145332282609828,0.9951829374663976,-0.00018779443666644646,-3.460535484378921e-05,"{""inactive"": 120}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,1,0,64.0,0,0.0,27.2456935000082
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.0040250462235427165,0.046826066926369266,0.43480307473944874,1.0,0.0,0.0,0.005939469268538611,0.04035447018873554,0.43486789452515506,1.0,0.0,0.0,0.006902065886101649,0.04335127618451725,0.43650665718113646,1.0,0.0,0.0,-0.0009625966175630385,-0.0029968059957817123,-0.002877019662558933,0.0034747907418520158,280,0,310,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,2,0,64.0,0,0.0,6.750948100001551
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.0040250462235427165,0.046826066926369266,0.43480307473944874,1.0,0.0,0.0,0.005939469268538611,0.04035447018873554,0.43486789452515506,1.0,0.0,0.0,0.006902065886101649,0.04335127618451725,0.43650665718113646,1.0,0.0,0.0,-0.0009625966175630385,-0.0029968059957817123,-0.002877019662558933,0.0034747907418520158,280,0,310,0,0.0,0.0,0.0,0.0,0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.002639101623089329,0.002639101623089329,0.3543597729377478,0.3543597729377478,-0.05466213074574146,nan,-0.6785545066696299,0.9635786369980122,-0.00015509730370237462,-2.993196682911067e-05,"{""cap-rejected"": 1, ""inactive"": 119}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,2,0,64.0,0,0.0,13.4849116000114
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.0040250462235427165,0.046826066926369266,0.43480307473944874,1.0,0.0,0.0,0.005939469268538611,0.04035447018873554,0.43486789452515506,1.0,0.0,0.0,0.006902065886101649,0.04335127618451725,0.43650665718113646,1.0,0.0,0.0,-0.0009625966175630385,-0.0029968059957817123,-0.002877019662558933,0.0034747907418520158,280,0,310,0,0.0,0.0,0.0,0.0,0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.0029327685904254252,0.003167702164294302,0.35780741760884505,0.3605655333457229,-0.05466213074574146,nan,-0.6785545066696299,0.9635786369980122,-0.00015509730370237462,-2.993196682911067e-05,"{""cap-rejected"": 2, ""inactive"": 118}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,2,0,64.0,0,0.0,20.322078400000464
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.0040250462235427165,0.046826066926369266,0.43480307473944874,1.0,0.0,0.0,0.005939469268538611,0.04035447018873554,0.43486789452515506,1.0,0.0,0.0,0.006902065886101649,0.04335127618451725,0.43650665718113646,1.0,0.0,0.0,-0.0009625966175630385,-0.0029968059957817123,-0.002877019662558933,0.0034747907418520158,280,0,310,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,-0.05466213074574146,nan,-0.6785545066696299,0.9635786369980122,-0.00015509730370237462,-2.993196682911067e-05,"{""inactive"": 120}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,2,0,64.0,0,0.0,27.05919790000189
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.0020792520267781667,0.042044507563847956,0.08971966439119058,1.0000000000000002,0.25972656250000004,0.09500000000000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0,0.0,-0.0005347888501260334,-0.0013740850590638828,280,0,280,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,0,0,64.0,0,0.0,6.959391299984418
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.0020792520267781667,0.042044507563847956,0.08971966439119058,1.0000000000000002,0.25972656250000004,0.09500000000000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0,0.0,-0.0005347888501260334,-0.0013740850590638828,280,0,280,0,0.0,0.0,0.0,0.0,0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.0007754510248052329,0.0008107663424578212,0.4861650906230589,0.5174458634479545,0.017530462932904833,nan,-0.7205513643093397,1.0193444160599787,-0.00012064664330629929,-2.8888749976441036e-05,"{""cap-rejected"": 2, ""inactive"": 118}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,0,0,64.0,0,0.0,13.862906499998644
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.0020792520267781667,0.042044507563847956,0.08971966439119058,1.0000000000000002,0.25972656250000004,0.09500000000000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0,0.0,-0.0005347888501260334,-0.0013740850590638828,280,0,280,0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0014882728684385968,0.002206588486619602,0.6461883688661982,0.7695407126709064,0.017530462932904833,nan,-0.7205513643093397,1.0193444160599787,-0.00012064664330629929,-2.8888749976441036e-05,"{""cap-rejected"": 4, ""inactive"": 116}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,0,0,64.0,0,0.0,20.777688500005752
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.0020792520267781667,0.042044507563847956,0.08971966439119058,1.0000000000000002,0.25972656250000004,0.09500000000000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0026140408769042,0.04341859262291184,0.08457342224910301,1.0000000000000002,0.26265625000000004,0.08132812500000003,0.0,0.0,-0.0005347888501260334,-0.0013740850590638828,280,0,280,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.017530462932904833,nan,-0.7205513643093397,1.0193444160599787,-0.00012064664330629929,-2.8888749976441036e-05,"{""inactive"": 120}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,0,0,64.0,0,0.0,27.36963490000926
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.002727990223581833,0.04039136226583231,0.09323037954428055,1.0000000000000002,0.26460937500000004,0.11160156250000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0,0.0,0.001550223114222371,-0.011345428821929425,280,0,280,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,1,0,64.0,0,0.0,7.100907899992308
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.002727990223581833,0.04039136226583231,0.09323037954428055,1.0000000000000002,0.26460937500000004,0.11160156250000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0,0.0,0.001550223114222371,-0.011345428821929425,280,0,280,0,0.0,0.0,0.0,0.0,0,0.025,0.0,0.025,0.0,0.012953115592184277,0.022923775519422124,0.9344357419889009,0.9469784897248648,0.3908767363165533,nan,-0.7355920916975367,0.978321035567481,-7.336811105997406e-05,-1.593258602209833e-05,"{""cap-rejected"": 3, ""inactive"": 117}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,1,0,64.0,0,0.0,14.0591957999859
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.002727990223581833,0.04039136226583231,0.09323037954428055,1.0000000000000002,0.26460937500000004,0.11160156250000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0,0.0,0.001550223114222371,-0.011345428821929425,280,0,280,0,0.0,0.0,0.0,0.0,0,0.058333333333333334,0.0,0.058333333333333334,0.0,0.0029075327400936634,0.017938445555803203,0.4575107314353829,0.9407071158568828,0.3908767363165533,nan,-0.7355920916975367,0.978321035567481,-7.336811105997406e-05,-1.593258602209833e-05,"{""cap-rejected"": 7, ""inactive"": 113}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,1,0,64.0,0,0.0,20.842159199994057
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.002727990223581833,0.04039136226583231,0.09323037954428055,1.0000000000000002,0.26460937500000004,0.11160156250000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0011777671093594622,0.05173679108776173,0.10381001696007046,1.0000000000000002,0.22457031250000004,0.10574218750000003,0.0,0.0,0.001550223114222371,-0.011345428821929425,280,0,280,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.3908767363165533,nan,-0.7355920916975367,0.978321035567481,-7.336811105997406e-05,-1.593258602209833e-05,"{""inactive"": 120}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,1,0,64.0,0,0.0,27.458182299975306
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.0036212484216023855,0.06230882281277365,0.10328342913557867,1.0000000000000002,0.17281250000000004,0.06667968750000003,0.001969389126347698,0.04576036503669355,0.08940647753674341,1.0000000000000002,0.20992187500000004,0.07791015625000003,0.0022563655886541634,0.06510165203617115,0.11496160561982831,1.0000000000000002,0.18062500000000004,0.07644531250000003,-0.00028697646230646523,-0.019341286999477597,0.001364882832948222,-0.0027928292233974986,280,0,370,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,2,0,64.0,0,0.0,6.9474594999919645
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.0036212484216023855,0.06230882281277365,0.10328342913557867,1.0000000000000002,0.17281250000000004,0.06667968750000003,0.001969389126347698,0.04576036503669355,0.08940647753674341,1.0000000000000002,0.20992187500000004,0.07791015625000003,0.0022563655886541634,0.06510165203617115,0.11496160561982831,1.0000000000000002,0.18062500000000004,0.07644531250000003,-0.00028697646230646523,-0.019341286999477597,0.001364882832948222,-0.0027928292233974986,280,0,370,0,0.0,0.0,0.0,0.0,0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.0025074013738833156,0.0037778811652559112,0.55323410933542,0.6014646810927597,0.10612419326426745,nan,-0.6374432500076936,1.0600732594695814,-7.485169719233242e-05,-2.0720490321661628e-05,"{""cap-rejected"": 2, ""inactive"": 118}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,2,0,64.0,0,0.0,13.916711400001077
