arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_base_local_representative_count,registered_effective_local_representative_count,registered_high_dimensional_local_representative_count,registered_representative_capacity_threshold_dimension,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,controller_atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,controller_atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,controller_direction_count,controller_calls,controller_candidate_count,controller_projection_scalar_products,controller_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms,controller_positive_weight_rate,mean_controller_relative_improvement,mean_controller_safe_fraction
cta-exact-hybrid,NPR-d8-balanced-gmm-v01,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.4719401999973343,0.0003312999979243614,0.048318599998310674,0.0,0.5205900999935693,64,64,36,36,0.2867446176123307,9.863924032116028,0.025266594053650948,0.09384987003840327,0.11133543584106377,0.9962978363037109,3.448473854532927,1.0,0.0458984375,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2728127229,8,4,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,163840,2,1048576,0.04117783531546593,0.9993056654930115,0.027777088340371847,0.06742622051388025,0.06411685049533844,2.5013911724090576,0.5476877063512802,1.9167735576629639,0.685642181430012,1.710372805595398,2,2,30.35,0,70656,0,0.4719401999973343,0.25,0.25,0.25,3.0562564408357034,0.2839473471045494,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d8-balanced-gmm-v01,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.2730078000022331,0.0003312999979243614,0.048318599998310674,0.0,0.32165769999846816,64,64,36,36,0.2867446176123307,9.863924032116028,0.025273778056249974,0.09381634522287946,0.1114507818002289,0.9956358075141907,3.451275058329183,1.0,0.0390625,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2728127229,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.10394912585616112,0.996780514717102,0.06986971106380224,0.12073243223130703,0.16539797186851501,3.8615386486053467,0.9049617528915406,3.8436408042907715,1.059632758051157,3.0444753170013428,4,4,7.0,0,70656,0,0.2730078000022331,0.25,0.25,0.25,2.919447937243625,0.2837958216667175,0.0,0.0,0.0
paper-neural-optimized,NPR-d8-balanced-gmm-v01,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.29579109999758657,0.0,0.0,0.0,0.29579109999758657,64,64,36,36,0.2867446176123307,9.863924032116028,0.03234729634590039,0.10348503763604616,0.14117726962926497,0.9760138988494873,3.0490940606258774,1.0,0.0205078125,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.29579109999758657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d8-rare-gmm-v00,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.46956610000052024,0.00030419999529840425,0.050843700002587866,0.0,0.5207139999984065,64,64,36,36,0.301547788204607,9.379697797110149,0.011875695624419258,0.07261499026449396,0.1332300871133195,0.9706218838691711,6.957096891673417,1.0,0.013085937500000047,0.006542968750000003,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,4229869253,8,4,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,163840,2,1048576,0.12184645608067513,0.9920673370361328,0.047364416997879744,0.10853156633675098,0.09299535304307938,3.1323254108428955,1.0270487129688264,2.5911951065063477,0.9233858005143702,1.8863189220428467,2,2,31.8,0,70656,0,0.46956610000052024,0.25,0.25,0.25,4.5412335189185455,0.30452835857868193,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d8-rare-gmm-v00,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.26825880000251345,0.00030419999529840425,0.050843700002587866,0.0,0.3194067000003997,64,64,36,36,0.301547788204607,9.379697797110149,0.01175068298773052,0.07152682692565986,0.12865016210539343,0.9756486415863037,6.892651649248068,1.0,0.0013671875000000472,0.0006835937500000028,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,4229869253,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.24664949625730515,0.9700932502746582,0.11152323707938194,0.17151382938027382,0.2281685173511505,37.073062896728516,1.494206529855728,4.832737922668457,1.3732924311421812,3.6042590141296387,4,4,7.0,0,70656,0,0.26825880000251345,0.25,0.25,0.25,4.47833379887895,0.3064217992126942,0.0,0.0,0.0
paper-neural-optimized,NPR-d8-rare-gmm-v00,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.2898836000022129,0.0,0.0,0.0,0.2898836000022129,64,64,36,36,0.301547788204607,9.379697797110149,0.10072668978838362,0.2115259854001291,0.39087913490471593,0.7104012966156006,6.063435476346994,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2898836000022129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d8-rare-gmm-v01,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.2639331999962451,0.0004141999961575493,0.05047220000415109,0.0,0.31481959999655373,64,64,36,36,0.2900100638120407,9.75285853038304,0.01839887716321531,0.08931184615006701,0.14226269044674078,0.9648790955543518,6.669201469431172,1.0,0.016015625000000047,0.008007812500000003,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,789991831,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.20372334867715836,0.9712330102920532,0.10791007056832314,0.1696094051003456,0.21813881397247314,43.52213668823242,1.4924059987068177,4.773870944976807,1.3599135588854552,3.1987416744232178,4,4,7.0,0,70656,0,0.2639331999962451,0.25,0.25,0.25,4.4830568354041365,0.2956368152052164,0.0,0.0,0.0
cta-exact-hybrid,NPR-d8-rare-gmm-v01,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.47494300000107614,0.0004141999961575493,0.05047220000415109,0.0,0.5258294000013848,64,64,36,36,0.2900100638120407,9.75285853038304,0.014619010686625522,0.08155322410763621,0.1370632961540068,0.9584288001060486,6.778180765393566,1.0,0.015039062500000047,0.007519531250000003,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,789991831,8,4,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,163840,2,1048576,0.10118510574102402,0.9946032166481018,0.044265874195843935,0.10492262057960033,0.08514783531427383,5.56275749206543,1.0365341782569886,2.7550394535064697,0.9100212767720223,2.0098772048950195,2,2,31.825,0,70656,0,0.47494300000107614,0.25,0.25,0.25,4.618136630064411,0.2948271967470646,0.0,0.0,0.0
paper-neural-optimized,NPR-d8-rare-gmm-v01,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.29737549999845214,0.0,0.0,0.0,0.29737549999845214,64,64,36,36,0.2900100638120407,9.75285853038304,0.04869338441320714,0.13358579402603396,0.2974789821085472,0.8211714029312134,5.904802476694473,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.29737549999845214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d8-correlated-t-v00,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.2851636000050348,0.0003242999955546111,0.049898000004759524,0.0,0.33538590000534896,64,64,36,36,0.40577971106392857,6.970351270964817,0.013857110748935142,0.07291166414576206,0.10306050763083088,0.9659778475761414,4.468855843815774,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1458774031,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.2108926847577095,0.9648508429527283,0.07048953603953123,0.1725585274398327,0.14674203097820282,127.41717529296875,1.4928563714027405,17.516809463500977,1.216575408168137,3.4500906467437744,4,4,7.0,0,70656,0,0.2851636000050348,0.25,0.25,0.25,7.346501976230814,0.2698962166905403,0.0,0.0,0.0
cta-exact-hybrid,NPR-d8-correlated-t-v00,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.46786189999693306,0.0003242999955546111,0.049898000004759524,0.0,0.5180841999972472,64,64,36,36,0.40577971106392857,6.970351270964817,0.01416369649829008,0.07405843842009736,0.10450136418043296,0.9642502665519714,4.525100454595072,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1458774031,8,4,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,163840,2,1048576,0.11081952415406704,0.9902530908584595,0.033298347145318985,0.10050774738192558,0.06414568424224854,10.158254623413086,0.9753915518522263,10.329300880432129,0.7946740567684174,2.043999433517456,2,2,30.975,0,70656,0,0.46786189999693306,0.25,0.25,0.25,7.243140906218405,0.26889169588685036,0.0,0.0,0.0
paper-neural-optimized,NPR-d8-correlated-t-v00,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.2909222999951453,0.0,0.0,0.0,0.2909222999951453,64,64,36,36,0.40577971106392857,6.970351270964817,0.03551204015874898,0.1235183513000895,0.2219426147692382,0.8020268678665161,3.5992942104289227,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2909222999951453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper-neural-optimized,NPR-d8-correlated-t-v01,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.2857868999999482,0.0,0.0,0.0,0.2857868999999482,64,64,36,36,0.3789108291168012,7.464624675253906,0.021095939592805646,0.09392117893806605,0.17421659051140606,0.8841821551322937,3.467417416828537,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2857868999999482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d8-correlated-t-v01,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.26756079999904614,0.0003147999959765002,0.05234970000310568,0.0,0.3202252999981283,64,64,36,36,0.3789108291168012,7.464624675253906,0.010397557348352127,0.06196705143116034,0.09500524121595975,0.9789072275161743,4.228810470043568,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3481143529,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.19690705090761185,0.9771738052368164,0.061029188334941864,0.1626495122909546,0.12756651639938354,393.6734924316406,1.4470584213733673,12.100822448730469,1.207416390720755,3.0124478340148926,4,4,7.0,0,70656,0,0.26756079999904614,0.25,0.25,0.25,8.019281617471098,0.28096814006567,0.0,0.0,0.0
cta-exact-hybrid,NPR-d8-correlated-t-v01,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.4751027000020258,0.0003147999959765002,0.05234970000310568,0.0,0.527767200001108,64,64,36,36,0.3789108291168012,7.464624675253906,0.009869472505865229,0.061252365203445215,0.09434963997522282,0.9789981842041016,4.146077110877244,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3481143529,8,4,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,163840,2,1048576,0.1578278038650751,0.9793319702148438,0.0313648278824985,0.10018373839557171,0.06027223914861679,13.951128959655762,0.9610104858875275,8.226179122924805,0.7899463160894811,1.681419014930725,2,2,30.775,0,70656,0,0.4751027000020258,0.25,0.25,0.25,7.886268493699172,0.2801203355193138,0.0,0.0,0.0
cta-exact-hybrid,NPR-d8-nonlinear-v00,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.47203040000022156,0.000345499996910803,0.04989820000628242,0.0,0.5222741000034148,64,64,36,36,0.3076145899982633,9.1947105784617,0.015071018205988551,0.07895562962724795,0.12723587884710916,0.9952138662338257,4.489195888476376,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1208818937,8,4,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,163840,2,1048576,0.07223966345191002,0.9978659152984619,0.03864153288304806,0.09291132166981697,0.07578077167272568,11.087060928344727,0.8964296966791153,4.1849470138549805,0.8165054208599031,2.144160032272339,2,2,31.625,0,70656,0,0.47203040000022156,0.25,0.25,0.25,4.045936586335229,0.29877192452549933,0.0,0.0,0.0
paper-neural-optimized,NPR-d8-nonlinear-v00,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.36780390000058105,0.0,0.0,0.0,0.36780390000058105,64,64,36,36,0.3076145899982633,9.1947105784617,0.06013699005415596,0.1678367809141185,0.3530907385250882,0.7840948700904846,3.6446276726287223,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.36780390000058105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d8-nonlinear-v00,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.2644997000024887,0.000345499996910803,0.04989820000628242,0.0,0.3147434000056819,64,64,36,36,0.3076145899982633,9.1947105784617,0.014658573416442167,0.07827324255169563,0.12722911922835603,0.9953451752662659,4.500369255742078,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1208818937,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.130776759237051,0.9893288016319275,0.09882364235818386,0.15788937360048294,0.21173156797885895,190.48912048339844,1.3874346613883972,8.76948356628418,1.260001093056053,4.133349418640137,4,4,7.0,0,70656,0,0.2644997000024887,0.25,0.25,0.25,4.026219766246828,0.30122450217604635,0.0,0.0,0.0
cta-exact-hybrid,NPR-d8-nonlinear-v01,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.4715317000009236,0.0003828999979305081,0.049095299997134134,0.0,0.5210098999959882,64,64,36,36,0.3358964259100089,8.42053355311367,0.011592838486433,0.06628083102292205,0.09025805429927851,0.9900628924369812,5.326259755587094,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,544756637,8,4,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,163840,2,1048576,0.08492382057011127,0.994105875492096,0.041557442862540483,0.10131672769784927,0.08464398235082626,8.525655746459961,0.9146844327449799,5.363593578338623,0.8651815899647772,2.048342227935791,2,2,31.75,0,70656,0,0.4715317000009236,0.25,0.25,0.25,3.647246238439524,0.3086155492812395,0.0,0.0,0.0
paper-neural-optimized,NPR-d8-nonlinear-v01,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.2891178999998374,0.0,0.0,0.0,0.2891178999998374,64,64,36,36,0.3358964259100089,8.42053355311367,0.06921876986639797,0.17695531714634974,0.35386763449471165,0.7771879434585571,4.257081278900562,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2891178999998374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d8-nonlinear-v01,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.26164080000307877,0.0003828999979305081,0.049095299997134134,0.0,0.3111189999981434,64,64,36,36,0.3358964259100089,8.42053355311367,0.014285574761308428,0.0736427573058542,0.09574702221561775,0.9922459125518799,5.278436710681296,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,544756637,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.12900773994624615,0.9853399991989136,0.09534132853150368,0.1632872186601162,0.2043534517288208,1916.83642578125,1.4262792587280273,13.282356262207031,1.3055878834798933,3.7048399448394775,4,4,7.0,0,70656,0,0.26164080000307877,0.25,0.25,0.25,3.6327108794824676,0.3108653753995895,0.0,0.0,0.0
cta-exact-hybrid,NPR-d16-balanced-gmm-v00,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.46369720000075176,0.016329899997799657,0.14670869999827119,0.0,0.6267357999968226,64,192,136,136,0.18788645208280338,18.437208094232854,0.046623882816549944,0.10476456527625214,0.11890285600075774,0.9707935452461243,5.048249292966331,1.0,0.0263671875,nan,160,10240,20480,320,20480,30720,4915200,3932160,0,983040,60166352.77759229,56316112.77759229,3850240.0,0,0,0,0,0.0,192,32,32,32.0,3,4,1902321644,12,2,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,327680,2,1048576,0.1240406408905983,0.9883745908737183,0.06599717820063233,0.09590888116508722,0.15455521643161774,4.27561092376709,1.2198627471923829,3.356398105621338,1.3111782873049378,2.57031512260437,2,2,30.175,0,222208,0,0.46369720000075176,0.25,0.25,0.25,8.536592452708103,0.4373220331966877,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d16-balanced-gmm-v00,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.2637752999944496,0.016329899997799657,0.14670869999827119,0.0,0.42681389999052044,64,192,136,136,0.18788645208280338,18.437208094232854,0.049705756878776874,0.10979153764923644,0.12246689957021002,0.9714895486831665,5.116526384216776,1.0,0.03125,nan,160,10240,20480,320,20480,30720,4403200,3932160,0,471040,60125392.77759229,56316112.77759229,3809280.0,0,0,0,0,0.0,192,32,32,32.0,3,4,1902321644,12,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.4168333560228348,0.7753297686576843,0.19012533500790596,0.21815337799489498,0.4634527862071991,31.107606887817383,1.9354126870632171,5.356593132019043,2.032069499231875,5.3738789558410645,4,4,7.0,0,222208,0,0.2637752999944496,0.25,0.25,0.25,10.707902398275142,0.4397487588226795,0.0,0.0,0.0
paper-neural-optimized,NPR-d16-balanced-gmm-v00,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.2890012999996543,0.0,0.0,0.0,0.2890012999996543,64,192,136,136,0.18788645208280338,18.437208094232854,0.06251250635781336,0.12468410223924721,0.17408303682740367,0.9165433645248413,3.9004747181857113,1.0,0.1123046875,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2890012999996543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper-neural-optimized,NPR-d16-balanced-gmm-v01,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.28782800000044517,0.0,0.0,0.0,0.28782800000044517,64,192,136,136,0.18017744287027082,19.226056047603784,0.04596703410656211,0.10680498471185648,0.14691374371319502,0.9673436284065247,3.3690558379901,1.0,0.046875,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.28782800000044517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d16-balanced-gmm-v01,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.2667879000000539,0.016290700004901737,0.15969460000633262,0.0,0.4427732000112883,64,192,136,136,0.18017744287027082,19.226056047603784,0.035145530795054114,0.0904855720247687,0.11671925789300122,0.9965274930000305,4.544183088544839,1.0,0.0537109375,nan,160,10240,20480,320,20480,30720,4403200,3932160,0,471040,60125392.77759229,56316112.77759229,3809280.0,0,0,0,0,0.0,192,32,32,32.0,3,4,3453305465,12,2,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,327680,2,1048576,0.4737180396914482,0.8407418727874756,0.2286317404359579,0.25230641663074493,0.6183879375457764,25.019201278686523,1.9478012681007386,5.29849910736084,2.0586152287200092,5.282780647277832,4,4,7.0,0,222208,0,0.2667879000000539,0.25,0.25,0.25,6.128145955586948,0.4589864879846573,0.0,0.0,0.0
cta-exact-hybrid,NPR-d16-balanced-gmm-v01,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.4661723000026541,0.016290700004901737,0.15969460000633262,0.0,0.6421576000138884,64,192,136,136,0.18017744287027082,19.226056047603784,0.033858463146470896,0.08996233108165927,0.11420403071874301,0.9966205358505249,4.511073680415374,1.0,0.0546875,nan,160,10240,20480,320,20480,30720,4915200,3932160,0,983040,60166352.77759229,56316112.77759229,3850240.0,0,0,0,0,0.0,192,32,32,32.0,3,4,3453305465,12,2,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,327680,2,1048576,0.18055034056305885,0.9554489850997925,0.07808758784085512,0.10615643998607993,0.18507912755012512,6.506764888763428,1.217452085018158,3.1545262336730957,1.334211384691298,2.6555464267730713,2,2,30.2,0,222208,0,0.4661723000026541,0.25,0.25,0.25,8.003699443144118,0.4569376535713673,0.0,0.0,0.0
