arm,kind,target,family,init,cell,seed,planned_steps,completed_steps,maximum_training_batch,large_batch_updates,ordinary_batch_updates,knot_count,prior_batches,diagnostic_target_samples,diagnostic_use_large_batch,diagnostic_min_expected_count,tail_mass,wall_seconds,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,stored_scalars,ed2,sw1,w2_quantile_rmse,weighted_reach,mass_l1,event_time,censored,diverged
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,3,1200,1200,1024,840,360,128,1.0,4096,1,2.0625,0.0078125,0.2771673000243027,8192,8192,906240,0,8924160.0,256,0.013474593376216148,0.09092457667312082,0.1297723446438125,1.0,0.03238281249999998,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,4,1200,1200,1024,840,360,128,1.0,4096,1,1.8125,0.0078125,0.26566790000651963,8192,8192,906240,0,8924160.0,256,0.004889682945685703,0.0886072385953207,0.12243896941266301,1.0,0.05074218750000002,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,5,1200,1200,1024,840,360,128,1.0,4096,1,2.125,0.0078125,0.27929830001085065,8192,8192,906240,0,8924160.0,256,0.004690718463717047,0.09193860460677172,0.12691709093920234,1.0,0.052792968749999974,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,6,1200,1200,1024,840,360,128,1.0,4096,1,1.875,0.0078125,0.27676269999938086,8192,8192,906240,0,8924160.0,256,0.008457181380505219,0.08776361239525299,0.12531850513929418,1.0,0.057324218749999975,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,7,1200,1200,1024,840,360,128,1.0,4096,1,1.625,0.0078125,0.23602280000341125,8192,8192,906240,0,8924160.0,256,0.008588634997509281,0.08951838976533198,0.12084120372391863,1.0,0.042675781249999975,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,0,1200,1200,1024,840,360,128,1.0,4096,1,1.5625,0.0078125,0.2881784999917727,8192,8192,906240,0,8924160.0,256,0.013485333251971987,0.16415799913354256,0.20394007374134737,0.9999999999999999,0.059415211397058854,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,1,1200,1200,1024,840,360,128,1.0,4096,1,6.3125,0.0078125,0.29574689999572,8192,8192,906240,0,8924160.0,256,0.006477605207234838,0.09540596882689006,0.12183214566293249,0.9999999999999999,0.04186810661764706,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,2,1200,1200,1024,840,360,128,1.0,4096,1,6.5,0.0078125,0.2752755999972578,8192,8192,906240,0,8924160.0,256,0.013100541999013338,0.09725000155084926,0.12500604357561024,0.9999999999999999,0.048673023897058854,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,3,1200,1200,1024,840,360,128,1.0,4096,1,1.375,0.0078125,0.296331999998074,8192,8192,906240,0,8924160.0,256,0.006203128790300827,0.12963344291731185,0.16451056062992114,0.9999999999999999,0.04746783088235296,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,4,1200,1200,1024,840,360,128,1.0,4096,1,6.5625,0.0078125,0.2620972000004258,8192,8192,906240,0,8924160.0,256,0.009381007799659447,0.09825683690651037,0.13142416025331155,0.9999999999999999,0.04697954963235296,50,0,0
