arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_representative_audit_calls,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
cta-exact-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,3,2026072201,1.0,0.15,0.21349120000377297,0.00046949999523349106,0.0496117000002414,0.26357239999924786,64,64,36,36,0.35181214759677143,8.039594835104971,0.012003671776766645,0.0701316127082117,0.1158365516075935,0.9586495161056519,4.226881010001479,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,95594302,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.33190587908029556,0.9438185691833496,0.06036737374961376,0.1684405542910099,0.12113520503044128,24600.62890625,1.4662548303604126,14.030543327331543,1.1842896113172174,3.296146869659424,4,4,70656,0,0.21349120000377297,0.25,0.25,0.25,7.769167710681283,0.27864603847265246
cta-exact-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,4,2026072201,1.0,0.15,0.1487074999968172,0.00046949999523349106,0.0496117000002414,0.1987886999922921,64,64,36,36,0.35181214759677143,8.039594835104971,0.02124304578061409,0.09518503340665328,0.13550673101631425,0.9689669013023376,4.556831470495201,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,95594302,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,0,0.1487074999968172,0.0,0.0,0.0,0.0,0.25394378378987315
cta-kll-guarded,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,5,2026072201,1.0,0.15,0.2668078999995487,0.00046949999523349106,0.044984000000113156,0.31226139999489533,64,64,36,36,0.35181214759677143,8.039594835104971,0.013528295508005606,0.07418909845084204,0.11789479425781836,0.9684790372848511,4.341758275721511,nan,nan,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,95594302,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.33012622594833374,0.9438185691833496,0.05921115539968014,0.1678660847246647,0.11731839925050735,24600.62890625,1.4662548303604126,14.030543327331543,1.198854518868029,3.4404425621032715,4,4,70656,98048,0.2668078999995487,0.185,0.0,0.185,7.93149307567551,0.2947340212762356
cta-kll-guarded,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,0,2026072201,1.0,0.15,0.26160949999757577,0.00031070000113686547,0.042566700001771096,0.30448690000048373,64,64,36,36,0.3548048950486033,7.971781574092248,0.013248972209780163,0.07358313903823993,0.11911522682073189,0.9944881200790405,4.360186179058531,nan,nan,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,1769409864,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.09614734537899494,0.9904250502586365,0.09880268573760986,0.15835405886173248,0.2086043655872345,13324.03125,1.3944783985614777,9.81418228149414,1.2520128337666392,4.301171779632568,4,4,70656,98048,0.26160949999757577,0.1975,0.0,0.1975,3.566111540719701,0.29511360004544257
cta-exact-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,1,2026072201,1.0,0.15,0.21001470000192057,0.00031070000113686547,0.05045280000194907,0.2607782000050065,64,64,36,36,0.3548048950486033,7.971781574092248,0.008398194182295704,0.05928968180704077,0.1016583351258001,0.9935745000839233,4.319415457413065,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,1769409864,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.13734118081629276,0.978023886680603,0.09961305558681488,0.1610148474574089,0.21211150288581848,13837.3310546875,1.3944783985614777,9.81418228149414,1.260423338226974,4.102945327758789,4,4,70656,0,0.21001470000192057,0.25,0.25,0.25,3.711494421425794,0.29792136922478674
paper-neural-optimized,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,2,2026072201,1.0,0.15,0.3639488999979221,0.0,0.0,0.3639488999979221,64,64,36,36,0.3548048950486033,7.971781574092248,0.08654989000173696,0.18846970168214663,0.39163691874267365,0.7433313131332397,3.6549693154501246,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3639488999979221,0.0,0.0,0.0,0.0,0.0
cta-kll-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,3,2026072201,1.0,0.15,0.1658781000005547,0.00031070000113686547,0.042566700001771096,0.20875550000346266,64,64,36,36,0.3548048950486033,7.971781574092248,0.015473902664126626,0.07997981750008837,0.11561521178269957,1.0117073059082031,4.376972883666818,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1769409864,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,98048,0.1658781000005547,0.0,0.0,0.0,0.0,0.2723194260150194
cta-exact-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,4,2026072201,1.0,0.15,0.1523834000036004,0.00031070000113686547,0.05045280000194907,0.20314690000668634,64,64,36,36,0.3548048950486033,7.971781574092248,0.01578658015743528,0.07881514765651952,0.1088464805511687,1.003913402557373,4.4471731466903925,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1769409864,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,0,0.1523834000036004,0.0,0.0,0.0,0.0,0.2656633615493774
cta-kll-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,5,2026072201,1.0,0.15,0.21643119999498595,0.00031070000113686547,0.042566700001771096,0.2593085999978939,64,64,36,36,0.3548048950486033,7.971781574092248,0.008517268230715302,0.061571973523724725,0.10985760558589759,0.9912030100822449,4.315051557640101,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,1769409864,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.13583620078861713,0.9784892797470093,0.1000586450099945,0.16149789094924927,0.21172231435775757,13802.28125,1.3944783985614777,9.81418228149414,1.2582296101376413,3.927635669708252,4,4,70656,98048,0.21643119999498595,0.25,0.25,0.25,3.803459528534121,0.3040461286902428
cta-kll-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,0,2026072201,1.0,0.15,0.15228200000274228,0.0157965000034892,0.11914509999769507,0.28722360000392655,64,192,136,136,0.17835453741200932,19.42255950088603,0.09440078523654716,0.1474982276349898,0.1607721287011767,0.9955001473426819,6.179268884218846,1.0,0.134765625,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,1838448099,12,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,222208,294144,0.15228200000274228,0.0,0.0,0.0,0.0,0.43842807933688166
paper-neural-optimized,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,1,2026072201,1.0,0.15,0.3504823000039323,0.0,0.0,0.3504823000039323,64,192,136,136,0.17835453741200932,19.42255950088603,0.048602351603299176,0.11017614605051447,0.15628156883176617,0.9622689485549927,3.474868556681563,1.0,0.1162109375,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3504823000039323,0.0,0.0,0.0,0.0,0.0
cta-kll-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,2,2026072201,1.0,0.15,0.21859820000099717,0.0157965000034892,0.11914509999769507,0.35353980000218144,64,192,136,136,0.17835453741200932,19.42255950088603,0.05124515252452699,0.1023232579745842,0.13095458396552798,1.0025107860565186,4.944679455873286,1.0,0.095703125,nan,160,10240,20480,320,20480,30720,4403200,3932160,471040,3809280.0,0.0,3809280.0,192,32,32,32.0,3,4,1838448099,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,2,1048576,0.2904259115457535,0.9630586504936218,0.25063638016581535,0.2671218831092119,0.6800668835639954,32.53270721435547,1.9549057185649872,5.967290878295898,2.1336550367996097,4.943234920501709,4,4,222208,294144,0.21859820000099717,0.25,0.25,0.25,5.037739940771644,0.4506231859326363
cta-exact-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,3,2026072201,1.0,0.15,0.1517766999968444,0.0157965000034892,0.15140950000204612,0.3189827000023797,64,192,136,136,0.17835453741200932,19.42255950088603,0.09263820923063282,0.14568049606572092,0.1595822347694019,0.9970961213111877,6.076050208653806,1.0,0.1435546875,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,1838448099,12,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,222208,0,0.1517766999968444,0.0,0.0,0.0,0.0,0.4354600079357624
cta-kll-guarded,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,4,2026072201,1.0,0.15,0.2669898000021931,0.0157965000034892,0.11914509999769507,0.40193140000337735,64,192,136,136,0.17835453741200932,19.42255950088603,0.052191105961772344,0.1039390558574486,0.13172202193592503,0.9980239272117615,4.9891749071390645,1.0,0.1025390625,nan,160,10240,20480,320,20480,30720,6369280,3932160,2437120,6758400.0,0.0,6758400.0,192,32,32,32.0,3,4,1838448099,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,2,1048576,0.2902967929840088,0.9633293151855469,0.2548668049275875,0.26894991286098957,0.7287339568138123,32.53270721435547,1.9549057185649872,5.967290878295898,2.1458258582279086,5.152667999267578,4,4,222208,294144,0.2669898000021931,0.2425,0.1,0.2425,5.0615763902547615,0.4432894170284271
cta-exact-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,5,2026072201,1.0,0.15,0.2192088000010699,0.0157965000034892,0.15140950000204612,0.3864148000066052,64,192,136,136,0.17835453741200932,19.42255950088603,0.050379391898197845,0.10117100374088703,0.12972789735760581,1.0027328729629517,4.925242623934018,1.0,0.0966796875,nan,160,10240,20480,320,20480,30720,4403200,3932160,471040,60125392.77759229,56316112.77759229,3809280.0,192,32,32,32.0,3,4,1838448099,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,2,1048576,0.2893514037132263,0.9636383056640625,0.2506241761147976,0.2678136397153139,0.6776090860366821,32.53270721435547,1.9549057185649872,5.967290878295898,2.1339523447677493,5.010753631591797,4,4,222208,0,0.2192088000010699,0.25,0.25,0.25,5.019958092240113,0.44736804291605947
cta-exact-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,0,2026072201,1.0,0.15,0.15846569999848725,0.017895199998747557,0.15410849999898346,0.33046939999621827,64,192,136,136,0.1490286540146792,23.24453399945855,0.04682731432995357,0.1138274131696457,0.13393147766734598,0.9908488392829895,10.002303727939088,0.5,0.07851562500000005,0.0392578125,160,10240,20480,320,20480,20480,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,3856706712,12,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,222208,0,0.15846569999848725,0.0,0.0,0.0,0.0,0.35005359053611756
cta-kll-guarded,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,1,2026072201,1.0,0.15,0.27496169999358244,0.017895199998747557,0.12040949999936856,0.41326639999169856,64,192,136,136,0.1490286540146792,23.24453399945855,0.04688311879723539,0.11455214224966942,0.13454695977371806,0.991824746131897,9.999899446380379,0.5,0.07949218750000005,0.03974609375,160,10240,20480,320,20480,30720,6369280,3932160,2437120,6758400.0,0.0,6758400.0,192,32,32,32.0,3,4,3856706712,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,2,1048576,0.6125655919313431,0.925468921661377,0.33574505895376205,0.31822074577212334,0.7724786996841431,40.959354400634766,2.799436616897583,6.649951934814453,2.3822630923241377,4.672657489776611,4,4,222208,294144,0.27496169999358244,0.0,0.0,0.0,3.708877472663506,0.35974412187933924
cta-exact-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,2,2026072201,1.0,0.15,0.21524069999577478,0.017895199998747557,0.15410849999898346,0.3872443999935058,64,192,136,136,0.1490286540146792,23.24453399945855,0.03821834843428018,0.10187887842908253,0.13143960143220512,0.9749976396560669,11.01357954243882,0.5,0.08632812500000005,0.0431640625,160,10240,20480,320,20480,30720,4403200,3932160,471040,60125392.77759229,56316112.77759229,3809280.0,192,32,32,32.0,3,4,3856706712,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,2,1048576,0.5379894077777863,0.9731084704399109,0.3294583782553673,0.3115825466811657,0.8052996397018433,40.959354400634766,2.799436616897583,6.649951934814453,2.3694284480065106,4.547327518463135,4,4,222208,0,0.21524069999577478,0.25,0.25,0.25,3.6446095097341504,0.38107030317187307
cta-kll-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,3,2026072201,1.0,0.15,0.22154540000337875,0.017895199998747557,0.12040949999936856,0.35985010000149487,64,192,136,136,0.1490286540146792,23.24453399945855,0.037578946946832836,0.10128000609244689,0.1305967528047166,0.9810631275177002,11.031064394558479,0.5,0.08632812500000005,0.0431640625,160,10240,20480,320,20480,30720,4403200,3932160,471040,3809280.0,0.0,3809280.0,192,32,32,32.0,3,4,3856706712,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,2,1048576,0.5406324416399002,0.9719327688217163,0.32863234728574753,0.3114427737891674,0.7859806418418884,40.959354400634766,2.799436616897583,6.649951934814453,2.3724944811314344,4.684826374053955,4,4,222208,294144,0.22154540000337875,0.25,0.25,0.25,3.723020082148171,0.3905977927148342
paper-neural-optimized,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,4,2026072201,1.0,0.15,0.3501883999997517,0.0,0.0,0.3501883999997517,64,192,136,136,0.1490286540146792,23.24453399945855,0.0787594234306086,0.15351884870089821,0.24256777660733164,0.8300734758377075,11.2521364407135,0.5,0.09316406250000005,0.04658203125,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3501883999997517,0.0,0.0,0.0,0.0,0.0
cta-kll-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,5,2026072201,1.0,0.15,0.1517868000009912,0.017895199998747557,0.12040949999936856,0.2900914999991073,64,192,136,136,0.1490286540146792,23.24453399945855,0.04688311879723539,0.11455214224966942,0.13454695977371806,0.991824746131897,9.999899446380379,0.5,0.07949218750000005,0.03974609375,160,10240,20480,320,20480,20480,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,3856706712,12,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,222208,294144,0.1517868000009912,0.0,0.0,0.0,0.0,0.35974412187933924
paper-neural-optimized,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,0,2026072201,1.0,0.15,0.39003149999916786,0.0,0.0,0.39003149999916786,64,192,136,136,0.16448823095341147,21.059875196292335,0.06381935678486883,0.14454224048177133,0.2492309262266018,0.7825139164924622,6.966347172914186,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.39003149999916786,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,1,2026072201,1.0,0.15,0.22084589999576565,0.016622100003587548,0.15764839999610558,0.3951163999954588,64,192,136,136,0.16448823095341147,21.059875196292335,0.03183354715047848,0.09647349004687036,0.14166610355782516,0.977642297744751,8.497731834601774,nan,nan,nan,160,10240,20480,320,20480,30720,4403200,3932160,471040,60125392.77759229,56316112.77759229,3809280.0,192,32,32,32.0,3,4,2050197602,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,2,1048576,0.3027341216802597,0.9706373810768127,0.23722761496901512,0.2682870030403137,0.5749099254608154,1882.7254638671875,2.698464822769165,24.015457153320312,2.281612669862807,4.564499378204346,4,4,222208,0,0.22084589999576565,0.25,0.25,0.25,6.907239062936315,0.40711952596902845
cta-kll-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,2,2026072201,1.0,0.15,0.21870680000574794,0.016622100003587548,0.1270040000017616,0.3623329000110971,64,192,136,136,0.16448823095341147,21.059875196292335,0.0356327228884421,0.10059635111612342,0.14439254004508764,0.9819240570068359,8.67743878068197,nan,nan,nan,160,10240,20480,320,20480,30720,4403200,3932160,471040,3809280.0,0.0,3809280.0,192,32,32,32.0,3,4,2050197602,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,2,1048576,0.3042309880256653,0.9701181650161743,0.2365238331258297,0.2666545808315277,0.5729531049728394,1882.7254638671875,2.698464822769165,24.015457153320312,2.2795372599735857,4.677594184875488,4,4,222208,294144,0.21870680000574794,0.25,0.25,0.25,7.155372572674272,0.4377004861831665
cta-kll-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,3,2026072201,1.0,0.15,0.14846360000228742,0.016622100003587548,0.1270040000017616,0.29208970000763657,64,192,136,136,0.16448823095341147,21.059875196292335,0.04385325167869425,0.11501088357139622,0.14597902268230326,0.9797686338424683,8.548079488880514,nan,nan,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,2050197602,12,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,222208,294144,0.14846360000228742,0.0,0.0,0.0,0.0,0.41014517918229104
cta-kll-guarded,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,4,2026072201,1.0,0.15,0.2638918000011472,0.016622100003587548,0.1270040000017616,0.40751790000649635,64,192,136,136,0.16448823095341147,21.059875196292335,0.04367934252886663,0.11436939886862796,0.14804418965171076,0.9845930933952332,8.292825889767151,nan,nan,nan,160,10240,20480,320,20480,30720,6369280,3932160,2437120,6758400.0,0.0,6758400.0,192,32,32,32.0,3,4,2050197602,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,2,1048576,0.3042309880256653,0.9701181650161743,0.2365238331258297,0.2666545808315277,0.5729531049728394,1882.7254638671875,2.698464822769165,24.015457153320312,2.28972574416548,4.813724994659424,4,4,222208,294144,0.2638918000011472,0.05750000000000001,0.0,0.05750000000000001,6.947046958464472,0.4223969392478466
cta-exact-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,5,2026072201,1.0,0.15,0.15017499999521533,0.016622100003587548,0.15764839999610558,0.32444549999490846,64,192,136,136,0.16448823095341147,21.059875196292335,0.041392940624547236,0.11071639869258648,0.14473984044134194,0.9748163223266602,8.843746989517006,nan,nan,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,2050197602,12,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,222208,0,0.15017499999521533,0.0,0.0,0.0,0.0,0.38198178485035894
cta-exact-hybrid,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,0,2026072201,1.0,0.15,0.22850990000006277,0.014999099999840837,0.15262420000362908,0.3961332000035327,64,192,136,136,0.1924740939315458,17.99775514916713,0.02404836304962199,0.08346505740815416,0.1380387931449931,0.9833396077156067,7.486815435265341,nan,nan,nan,160,10240,20480,320,20480,30720,4403200,3932160,471040,60125392.77759229,56316112.77759229,3809280.0,192,32,32,32.0,3,4,1771900840,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,2,1048576,0.4552002549171448,0.8914771676063538,0.3037590906023979,0.305356714874506,0.7478653788566589,1201.9844970703125,2.696168565750122,19.057085037231445,2.3171427264809608,5.261624813079834,4,4,222208,0,0.22850990000006277,0.25,0.25,0.25,4.301365723855565,0.437927158921957
cta-exact-global,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,1,2026072201,1.0,0.15,0.15511030000197934,0.014999099999840837,0.15262420000362908,0.32273360000544926,64,192,136,136,0.1924740939315458,17.99775514916713,0.03544419046313063,0.10281536803775332,0.152365677280735,0.9874131679534912,8.235751067847666,nan,nan,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,1771900840,12,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,222208,0,0.15511030000197934,0.0,0.0,0.0,0.0,0.4116526819765568
cta-kll-guarded,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,2,2026072201,1.0,0.15,0.2936956000048667,0.014999099999840837,0.12139799999567913,0.4300927000003867,64,192,136,136,0.1924740939315458,17.99775514916713,0.02942342936087794,0.09086549845273821,0.1421815014623527,0.9825485944747925,7.589678274075544,nan,nan,nan,160,10240,20480,320,20480,30720,6369280,3932160,2437120,6758400.0,0.0,6758400.0,192,32,32,32.0,3,4,1771900840,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,2,1048576,0.3631466031074524,0.9208956956863403,0.30341886729002,0.3013754226267338,0.7373009324073792,1084.878173828125,2.696168565750122,19.057085037231445,2.3392371788620947,5.1420063972473145,4,4,222208,294144,0.2936956000048667,0.11499999999999999,0.0,0.11499999999999999,4.473044644005885,0.4426442965865135
cta-kll-hybrid,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,3,2026072201,1.0,0.15,0.23994579999998678,0.014999099999840837,0.12139799999567913,0.37634289999550674,64,192,136,136,0.1924740939315458,17.99775514916713,0.02370842025077824,0.08156735252150132,0.1373195361436867,0.976905107498169,7.468189830314019,nan,nan,nan,160,10240,20480,320,20480,30720,4403200,3932160,471040,3809280.0,0.0,3809280.0,192,32,32,32.0,3,4,1771900840,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,2,1048576,0.4540391266345978,0.89438796043396,0.3010232374072075,0.30370957031846046,0.7365611791610718,1205.7786865234375,2.696168565750122,19.057085037231445,2.3169926956295965,5.853022575378418,4,4,222208,294144,0.23994579999998678,0.25,0.25,0.25,4.464394943859243,0.46379881501197817
cta-kll-global,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,4,2026072201,1.0,0.15,0.157413799999631,0.014999099999840837,0.12139799999567913,0.293810899995151,64,192,136,136,0.1924740939315458,17.99775514916713,0.0362404436827477,0.10225486589986185,0.15101196005347234,0.9870877861976624,8.01716241509303,nan,nan,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,1771900840,12,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,222208,294144,0.157413799999631,0.0,0.0,0.0,0.0,0.4368393935263157
paper-neural-optimized,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,128,2,5,2026072201,1.0,0.15,0.3733642000006512,0.0,0.0,0.3733642000006512,64,192,136,136,0.1924740939315458,17.99775514916713,0.0990428325462771,0.17238929109828674,0.30825746386942615,0.7670071721076965,7.310791070632083,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,192,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3733642000006512,0.0,0.0,0.0,0.0,0.0
