arm,kind,target,family,init,cell,seed,planned_steps,completed_steps,training_batch,knot_count,prior_batches,diagnostic_target_samples,diagnostic_use_large_batch,diagnostic_min_expected_count,tail_mass,wall_seconds,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,stored_scalars,ed2,sw1,w2_quantile_rmse,weighted_reach,mass_l1,event_time,censored,diverged
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,1,1200,1200,1024,1024,1.0,4096,1,2.5,0.0009765625,0.8249075000057928,8192,8192,1228800,0,12288000.0,2048,0.005810932182980011,0.08867327230408398,0.15150718907039823,1.0,0.06427734375000001,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,2,1200,1200,1024,1024,1.0,4096,1,1.9375,0.0009765625,0.9631203000026289,8192,8192,1228800,0,12288000.0,2048,0.0033157351085995046,0.07383477136896872,0.12168134733913173,1.0,0.0537109375,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,3,1200,1200,1024,1024,1.0,4096,1,2.0625,0.0009765625,0.8099167000036687,8192,8192,1228800,0,12288000.0,2048,0.0127595627439554,0.07823293923993029,0.12442021076649402,1.0,0.03359374999999999,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,4,1200,1200,1024,1024,1.0,4096,1,1.8125,0.0009765625,0.8389987999980804,8192,8192,1228800,0,12288000.0,2048,0.0042623239549639536,0.07218634504566769,0.11269761886568072,1.0,0.050878906250000036,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,5,1200,1200,1024,1024,1.0,4096,1,2.125,0.0009765625,0.7873099000134971,8192,8192,1228800,0,12288000.0,2048,0.0037388776625491005,0.07313671186647448,0.11384477561132877,1.0,0.048398437499999974,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,6,1200,1200,1024,1024,1.0,4096,1,1.875,0.0009765625,0.8305083999875933,8192,8192,1228800,0,12288000.0,2048,0.00735753858403454,0.07489706699081737,0.11769505751630935,1.0,0.054882812499999975,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,7,1200,1200,1024,1024,1.0,4096,1,1.625,0.0009765625,0.8294621999957599,8192,8192,1228800,0,12288000.0,2048,0.007510323768435523,0.07300804306519139,0.10958862637981513,1.0,0.04275390624999997,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,0,1200,1200,1024,1024,1.0,4096,1,1.5625,0.0009765625,0.8212159999820869,8192,8192,1228800,0,12288000.0,2048,0.012962011114638461,0.15646346130918823,0.20239907548318387,0.9999999999999999,0.062344898897058854,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,1,1200,1200,1024,1024,1.0,4096,1,6.3125,0.0009765625,0.9505156000086572,8192,8192,1228800,0,12288000.0,2048,0.005860571450372998,0.08390742668878858,0.1145092505646649,0.9999999999999999,0.04237591911764704,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,2,1200,1200,1024,1024,1.0,4096,1,6.5,0.0009765625,0.9038889000075869,8192,8192,1228800,0,12288000.0,2048,0.012217967864697421,0.08555057899264841,0.11720379690509318,0.9999999999999999,0.049161305147058854,50,0,0
