all_reportable_components_reached,arm,cap_activated,cell,committed_step_norm,descent_step_cosine,ed2,family,field_max,field_rms,floor_activations,init,learning_rate,mass_l1,minimum_component_occupancy,negative_ess_min,negative_ess_p01,negative_ess_p10,negative_ess_p50,negative_ess_p90,negative_mass_min,negative_mass_p01,negative_mass_p10,negative_mass_p50,negative_mass_p90,negative_max_share_min,negative_max_share_p01,negative_max_share_p10,negative_max_share_p50,negative_max_share_p90,negative_neighbor_count_min,negative_neighbor_count_p01,negative_neighbor_count_p10,negative_neighbor_count_p50,negative_neighbor_count_p90,output_mean,output_q01,output_q10,output_q50,output_q90,output_q99,output_std,paper_calibration_median_step,paper_state_restored,paper_state_saved_step_index,parameter_gradient_norm,phase,positive_ess_min,positive_ess_p01,positive_ess_p10,positive_ess_p50,positive_ess_p90,positive_mass_min,positive_mass_p01,positive_mass_p10,positive_mass_p50,positive_mass_p90,positive_max_share_min,positive_max_share_p01,positive_max_share_p10,positive_max_share_p50,positive_max_share_p90,positive_neighbor_count_min,positive_neighbor_count_p01,positive_neighbor_count_p10,positive_neighbor_count_p50,positive_neighbor_count_p90,positive_target_samples,pre_cap_step_norm,quantile_cdf_error,seed,sharp_paper_gradient_cosine,sharp_qld_gradient_cosine,step,sw1,target,trust_cap,wall_seconds,work_backward_examples,work_calibration_backward_examples,work_calibration_generator_example_evals,work_calibration_generator_forward_calls,work_calibration_kernel_pairs,work_calibration_optimizer_updates,work_calibration_target_samples,work_calibration_unique_latent_samples,work_diagnostic_generator_example_evals,work_diagnostic_generator_forward_calls,work_diagnostic_target_samples,work_generator_example_evals,work_generator_forward_calls,work_kernel_pairs,work_metric_generator_example_evals,work_metric_generator_forward_calls,work_metric_target_samples,work_optimizer_updates,work_positive_target_samples,work_sort_work,work_unique_latent_samples
0.0,bridge-warm-quarter,0.0,CF-A04-equal-K13/concentrated,0.016150406077176754,0.19280219390383163,0.06164794945136798,equal-high-mode-count,0.23281669352452994,0.11452098704341059,0.0,concentrated,0.0025,0.5198317307692308,0.0,,,,,,,,,,,,,,,,,,,,,-0.030375686743018382,-3.2349903120290504,-3.0524964004541424,0.05312307850689972,3.0179640113312276,3.276043559893219,2.269502958211343,0.014898006035338546,1,84,0.13436426864194484,paper_stabilizer,,,,,,,,,,,,,,,,,,,,,32.0,0.016150406077176754,0.04271673387096774,0,0.9881352279155248,0.9583030563745937,106,0.3580652227288543,CF-A04-equal-K13,nan,0.60197699998389,3392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0,27.0,864.0,3392.0,106.0,44416.0,13824.0,27.0,13824.0,106.0,3392.0,26880.0,3392.0
0.0,bridge-warm-quarter,0.0,CF-A04-equal-K13/concentrated,0.015207827733979737,0.1963580174466382,0.06081148568725325,equal-high-mode-count,0.30465616196017753,0.12390631524759815,0.0,concentrated,0.0025,0.5066105769230769,0.0,,,,,,,,,,,,,,,,,,,,,-0.02894608451557592,-3.2420830707215362,-3.0575595707749077,0.04763511170389133,3.021798110278871,3.2839267267802077,2.270959224906738,0.014898006035338546,1,84,0.16066770960758428,paper_stabilizer,,,,,,,,,,,,,,,,,,,,,32.0,0.015207827733979737,0.042464717741935484,0,0.9891884269290047,0.9595675644905876,107,0.35526863460114894,CF-A04-equal-K13,nan,0.6056663999916054,3424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.0,28.0,896.0,3424.0,107.0,46464.0,14336.0,28.0,14336.0,107.0,3424.0,26880.0,3424.0
0.0,bridge-warm-quarter,0.0,CF-A04-equal-K13/concentrated,0.013039716803903902,0.005124029177159383,0.05994866207026206,equal-high-mode-count,0.40428965511229165,0.10995591218252662,0.0,concentrated,0.0025,0.4909855769230769,0.0,,,,,,,,,,,,,,,,,,,,,-0.027572316785812873,-3.2492886271357277,-3.063676024486546,0.045517447135624056,3.028387012705209,3.2918969744357183,2.27315552414214,0.014898006035338546,1,84,0.2401989002103753,paper_stabilizer,,,,,,,,,,,,,,,,,,,,,32.0,0.013039716803903902,0.04227570564516129,0,0.9900387567358286,0.9604367008653049,108,0.35239392411551784,CF-A04-equal-K13,nan,0.6093151000095531,3456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,29.0,928.0,3456.0,108.0,48512.0,14848.0,29.0,14848.0,108.0,3456.0,26880.0,3456.0
0.0,bridge-warm-quarter,0.0,CF-A04-equal-K13/concentrated,0.012547546553994421,0.39484972981166255,0.05916429783770383,equal-high-mode-count,0.3092179761720555,0.1378571716857666,0.0,concentrated,0.0025,0.4753605769230769,0.0,,,,,,,,,,,,,,,,,,,,,-0.0263388071792156,-3.255868963487983,-3.07008568617327,0.043075070431122034,3.035340744198372,3.2991673602044607,2.2750647995813744,0.014898006035338546,1,84,0.0783363779287069,paper_stabilizer,,,,,,,,,,,,,,,,,,,,,32.0,0.012547546553994421,0.04202368951612903,0,0.9908632570278774,0.9610667506950266,109,0.3498207891433334,CF-A04-equal-K13,nan,0.6132056000060402,3488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,30.0,960.0,3488.0,109.0,50560.0,15360.0,30.0,15360.0,109.0,3488.0,26880.0,3488.0
0.0,bridge-warm-quarter,0.0,CF-A04-equal-K13/concentrated,0.006830864668809099,0.25268543746525307,0.047743354423647855,equal-high-mode-count,0.2500474844693614,0.10647032978541662,0.0,concentrated,0.0025,0.3551682692307692,0.0,,,,,,,,,,,,,,,,,,,,,-0.02051065703667586,-3.346247655096492,-3.157842326838704,0.012306209386373147,3.1066729713012395,3.39533298508548,2.332006848969878,0.014898006035338546,1,84,0.22312055232855235,paper_stabilizer,,,,,,,,,,,,,,,,,,,,,32.0,0.006830864668809099,0.038873487903225805,0,0.9947257085326311,0.956565781802681,120,0.3134249343500438,CF-A04-equal-K13,nan,0.6192824000027031,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,bridge-calibrated,0.0,CF-A04-equal-K13/concentrated,nan,nan,1.6199476411518434,equal-high-mode-count,nan,nan,0.0,concentrated,nan,1.8461538461538458,0.0,,,,,,,,,,,,,,,,,,,,,-0.0010623024685534933,-0.051458566369603616,-0.04132115753357485,-0.0023330654210141494,0.04151195393271396,0.05461599215371218,0.03189783025973892,nan,0,0,nan,initial,,,,,,,,,,,,,,,,,,,,,,nan,0.23431199596774194,0,0.9695055304699494,-0.003261164804302445,0,2.2497320621893904,CF-A04-equal-K13,nan,0.006131500005722046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,32.0,0.0,0.0,0.0,512.0,1.0,512.0,0.0,0.0,0.0,0.0
0.0,bridge-calibrated,0.0,CF-A04-equal-K13/concentrated,0.07342437317445799,0.26665860087217075,0.4530235018355109,equal-high-mode-count,2.473580608543533,1.5331337901256399,0.0,concentrated,0.0025,0.9284855769230766,0.0,,,,,,,,,,,,,,,,,,,,,-0.06746234416143143,-1.8641580837728269,-1.7684827645596577,-0.095368198437156,1.7325790189671257,1.8589578237783486,1.3738819580215036,nan,0,25,4.350616772319769,QLD,,,,,,,,,,,,,,,,,,,,,32.0,0.07342437317445799,0.11252520161290322,0,0.9982089715743379,0.9942542671129231,25,1.0354978008993594,CF-A04-equal-K13,nan,0.014936299994587898,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,64.0,800.0,25.0,0.0,1024.0,2.0,1024.0,25.0,800.0,8000.0,800.0
0.0,bridge-calibrated,0.0,CF-A04-equal-K13/concentrated,0.028505884031573257,0.23496026113123425,0.09731470235101902,equal-high-mode-count,1.1925282881243553,0.7135284898077077,0.0,concentrated,0.0025,0.6604567307692308,0.0,,,,,,,,,,,,,,,,,,,,,-0.12428291226544202,-3.2861559503658966,-3.2172422145630315,-0.12313153072094621,3.1628403178938647,3.268510360725296,2.6006703991118556,nan,0,50,1.2066126979025396,QLD,,,,,,,,,,,,,,,,,,,,,32.0,0.028505884031573257,0.0653351814516129,0,0.910646716975373,-0.4026706609449856,50,0.5336218335041583,CF-A04-equal-K13,nan,0.023385999986203387,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,3.0,96.0,1600.0,50.0,0.0,1536.0,3.0,1536.0,50.0,1600.0,16000.0,1600.0
0.0,bridge-calibrated,0.0,CF-A04-equal-K13/concentrated,0.032330846154593654,-0.03061987462352929,0.07340578023037159,equal-high-mode-count,1.651284422467143,0.900089850802244,0.0,concentrated,0.0025,0.7487980769230769,0.0,,,,,,,,,,,,,,,,,,,,,-0.0759628893286297,-3.1394292330972897,-2.9955213226470563,-0.08666016871336382,2.953967660975646,3.1513474853638663,2.2826638192339987,nan,0,75,1.5739954288902673,QLD,,,,,,,,,,,,,,,,,,,,,32.0,0.032330846154593654,0.045803931451612906,0,0.9704502841865409,0.8974386357607135,75,0.39568301383131016,CF-A04-equal-K13,nan,0.03163099999073893,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,4.0,128.0,2400.0,75.0,0.0,2048.0,4.0,2048.0,75.0,2400.0,24000.0,2400.0
0.0,bridge-calibrated,0.0,CF-A04-equal-K13/concentrated,0.01925184331539314,0.10965476953117533,0.07069567601467774,equal-high-mode-count,1.2819974595080352,0.669354407194792,0.0,concentrated,0.0025,0.6589543269230769,0.0,,,,,,,,,,,,,,,,,,,,,-0.04151197730265101,-3.157369810672973,-2.9917871954954145,0.038411098332709885,2.9566837183011914,3.190085524368008,2.242644225635962,nan,0,84,0.4897185400140723,QLD,,,,,,,,,,,,,,,,,,,,,32.0,0.01925184331539314,0.044039818548387094,0,0.9837429753625649,0.9510197577985492,84,0.38211932156991607,CF-A04-equal-K13,nan,0.03922249999595806,2688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,5.0,160.0,2688.0,84.0,0.0,2560.0,5.0,2560.0,84.0,2688.0,26880.0,2688.0
0.0,bridge-calibrated,0.0,CF-A04-equal-K13/concentrated,0.0010756979772024754,0.22670452940626085,0.0705603110744426,equal-high-mode-count,0.8205816793376903,0.38311618398444547,0.0,concentrated,3.125e-05,0.6589543269230769,0.0,7.900901696299303,7.902052586306464,10.037605130237257,11.361510860053462,12.902901048003086,1.1773786579281098,1.178270263202513,1.372501167551331,2.166328737035154,2.3571983351331633,0.10276784818249843,0.10289367583807987,0.10420053386895778,0.11428766223867824,0.17718856815121803,13.0,13.0,13.0,14.0,17.0,-0.04169373624278519,-3.1584786378524043,-2.992910531652158,0.03843222687569013,2.9578043828355054,3.1911094356344663,2.2434961445897215,0.014898006035338546,0,84,0.7355009060526867,sharp_bridge,8.780881663747113,8.855036687610403,9.069166439451527,11.023289172720943,12.930315690767879,1.010207841808433,1.010386205367766,1.257979706645536,1.897203784835269,2.1260743152040105,0.10049906565087326,0.10100051500378805,0.11160586897223927,0.12294014585385664,0.1677357819264489,13.0,13.0,15.0,16.0,17.0,32.0,0.0010756979772024754,0.04391381048387097,0,0.9836546862575318,0.9507796879395437,85,0.3817781598583212,CF-A04-equal-K13,0.018622507544173182,0.6240660999901593,2720.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,192.0,6.0,192.0,2720.0,85.0,2016.0,3072.0,6.0,3072.0,85.0,2720.0,26880.0,2720.0
0.0,bridge-calibrated,0.0,CF-A04-equal-K13/concentrated,0.0013271753612942496,0.2584124999275625,0.07031489515545619,equal-high-mode-count,0.7668902718132836,0.3481612333691172,0.0,concentrated,6.25e-05,0.6589543269230769,0.0,8.449950830047822,8.512605049486343,9.591777475638361,12.078895555135375,14.324818801024588,1.4919456877731732,1.5190715520703861,1.6418788617426558,1.9151257981537952,2.3518032535284576,0.10171796997085691,0.10210172514197366,0.1050247092411594,0.1260976700795685,0.14717583067151058,12.0,12.0,12.1,17.5,21.0,-0.04188198310240542,-3.160289656177484,-2.9947909346346133,0.03822614136059782,2.9597994884764014,3.1929067415873043,2.245019856750484,0.014898006035338546,0,84,0.20007418864431636,sharp_bridge,9.446571337888427,9.466651268374825,10.053981762033356,11.073692648073969,14.304100200232885,1.483668959641799,1.5036231122116455,1.5850844318743407,1.7090794643668987,2.6608505100925988,0.08778574985799521,0.08812487147215478,0.09364157578291209,0.1368548137773267,0.15525747635803896,14.0,14.0,14.0,17.0,19.900000000000002,32.0,0.0013271753612942496,0.04391381048387097,0,0.9835779473858106,0.9504926932796758,86,0.38105824499943947,CF-A04-equal-K13,0.018622507544173182,0.628816199983703,2752.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,224.0,7.0,224.0,2752.0,86.0,4032.0,3584.0,7.0,3584.0,86.0,2752.0,26880.0,2752.0
0.0,bridge-calibrated,0.0,CF-A04-equal-K13/concentrated,0.002240670058147888,0.2948825641754515,0.06991254372042244,equal-high-mode-count,0.6288409918935282,0.3965772381670459,0.0,concentrated,9.375e-05,0.6433293269230769,0.0,7.888814395964163,7.899344768221102,9.202073814015657,11.457843952332734,13.580202006890833,1.28346844741792,1.2999296470726924,1.4451643719969598,1.8510435816913786,2.4624490432915507,0.09257112685527415,0.09383567618544406,0.09787289673278216,0.1260389983157424,0.16910423965764257,11.0,11.0,12.2,15.0,19.0,-0.042264412473998265,-3.1633462028226473,-2.997999336082884,0.03801434872973213,2.9630820250904204,3.1958490509986786,2.247613882943299,0.014898006035338546,0,84,0.8173402590995992,sharp_bridge,7.185340193160494,7.243404136439106,7.487389313703851,9.598854260833132,14.76931382057197,0.9593072074250143,0.9622661788280145,1.1545304980096955,1.5142306225920297,2.549953175364256,0.0907460291889513,0.09084240518340324,0.09155650464803061,0.14921069440222184,0.19035097614888843,10.0,10.0,10.0,15.0,21.900000000000002,32.0,0.002240670058147888,0.043850806451612906,0,0.9833907226367159,0.9499067670546449,87,0.3799032430186494,CF-A04-equal-K13,0.018622507544173182,0.633308999997098,2784.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,256.0,8.0,256.0,2784.0,87.0,6048.0,4096.0,8.0,4096.0,87.0,2784.0,26880.0,2784.0
0.0,bridge-calibrated,0.0,CF-A04-equal-K13/concentrated,0.0022245785432939576,0.3865143249051621,0.06938765045306816,equal-high-mode-count,1.438187025091338,0.6663527227457741,0.0,concentrated,0.000125,0.6472355769230769,0.0,3.709158333510103,3.735250279444094,9.492628606592636,14.454797046044042,16.851282964374946,0.682837953294375,0.6883288076432252,0.9511430464610907,2.2873396222418707,3.1963959967852857,0.07541261507086999,0.07599431514567768,0.07807237877141283,0.10770192766994158,0.16812662687472962,7.0,7.0,12.2,18.0,24.900000000000002,-0.04212088834250768,-3.167222642760344,-3.001838291058951,0.038290894059336056,2.9668487467033073,3.1997793735973383,2.250504276599879,0.014898006035338546,0,84,0.9884439159925537,sharp_bridge,6.07582233279077,6.083107643216478,6.291844989493262,7.355399225908642,13.156802192325978,0.6256007096270078,0.625918845372934,0.6315999235527674,0.9831359366793535,2.0750942135121844,0.10782175881099622,0.10870620188735765,0.1167630276196874,0.24150126300274505,0.2956610821761799,7.0,7.62,9.0,12.5,19.0,32.0,0.0022245785432939576,0.04391381048387097,0,0.9833248202990161,0.9495408764600919,88,0.37834966565296996,CF-A04-equal-K13,0.018622507544173182,0.63787889998639,2816.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,288.0,9.0,288.0,2816.0,88.0,8064.0,4608.0,9.0,4608.0,88.0,2816.0,26880.0,2816.0
0.0,bridge-calibrated,0.0,CF-A04-equal-K13/concentrated,0.002204929669273595,-0.08488002917694082,0.06901990763398747,equal-high-mode-count,0.6247616105732076,0.30603734720114595,0.0,concentrated,0.00015625,0.6433293269230769,0.0,9.111461178948844,9.145994422422246,10.024829091203404,11.099324922058752,13.548026118206314,1.18457374098249,1.1880865405831424,1.5233340580028765,1.9510126666689076,2.349189367185416,0.0959901678048289,0.09650073522653971,0.1062330371452536,0.12345764640512824,0.1625853163426447,12.0,12.0,12.0,17.0,18.0,-0.04198437119254051,-3.170133322078561,-3.004493929857167,0.03851547215797149,2.9691710733771126,3.202708472741888,2.252154339871684,0.014898006035338546,0,84,0.4300130446543534,sharp_bridge,9.000624128771971,9.052816942664585,9.910431481006016,12.304721075567246,13.666232092801243,1.3198343977155331,1.3329835156757854,1.6233356706703694,1.9106574038183433,2.164135405906872,0.10387771297985562,0.10413023533472802,0.1089048074787684,0.11796326299796071,0.1529785418238954,12.0,12.0,15.0,16.5,20.0,32.0,0.002204929669273595,0.04397681451612903,0,0.9833812648554691,0.9494598270089916,89,0.37727755483188286,CF-A04-equal-K13,0.018622507544173182,0.6422432000108529,2848.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,320.0,10.0,320.0,2848.0,89.0,10080.0,5120.0,10.0,5120.0,89.0,2848.0,26880.0,2848.0
0.0,bridge-calibrated,0.0,CF-A04-equal-K13/concentrated,0.003239004676886358,0.16045650591902538,0.06903586330523837,equal-high-mode-count,1.1513946066853926,0.5447583273048263,0.0,concentrated,0.0001875,0.6433293269230769,0.0,8.652730458978258,8.699497893202773,9.750331622047854,11.956788819274163,13.29205428578954,1.1444061940396442,1.1980103025515267,1.4715199273957675,1.9936959941933625,2.696392148641672,0.09238131998407755,0.09239828244496116,0.09262832253113959,0.12240556285935376,0.16420855798839187,12.0,12.0,13.0,15.0,17.900000000000002,-0.041561473486957594,-3.1702346149451888,-3.004099574827163,0.039084185893731097,2.9686679372769187,3.2030599788068597,2.251306486531225,0.014898006035338546,0,84,1.1816095027521771,sharp_bridge,5.7523612942606155,5.789876151483581,6.077364673101731,11.279885080500605,16.010409470925804,0.7355514415078689,0.7469655891457948,0.8185763294070398,1.8961938163544807,2.611987713108718,0.08616876910405871,0.08652251133185855,0.091513586588118,0.12140451714013967,0.3029149538116663,12.0,12.0,12.0,18.5,24.0,32.0,0.003239004676886358,0.04397681451612903,0,0.9835620714673473,0.9498573540786202,90,0.37732901072254776,CF-A04-equal-K13,0.018622507544173182,0.6467438999970909,2880.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,352.0,11.0,352.0,2880.0,90.0,12096.0,5632.0,11.0,5632.0,90.0,2880.0,26880.0,2880.0
0.0,bridge-calibrated,0.0,CF-A04-equal-K13/concentrated,0.003431769261103137,0.13169663044457935,0.06887444014778099,equal-high-mode-count,0.6932400136728577,0.35381811802772545,0.0,concentrated,0.00021875000000000003,0.6433293269230769,0.0,7.3130003100473315,7.4191193533129205,8.239475707666484,11.780779685601509,12.684241956308002,1.3535444480154153,1.416423901541536,1.6344004158666878,1.8638530488217357,2.0919573354087424,0.11537867985319299,0.11549566782449702,0.11713834043302376,0.1298675140658015,0.1514401134593498,11.0,11.0,12.1,15.0,19.0,-0.041156144203647244,-3.1716004657647376,-3.0049803827646926,0.03932015399188095,2.969780957063419,3.2046747913319176,2.251382874820469,0.014898006035338546,0,84,0.737499516196996,sharp_bridge,9.08004705893206,9.091776865907768,9.258339927737214,11.036002830152597,12.492788353283126,1.3282114128920517,1.354704758354265,1.490148659429381,1.7817447194184217,2.143355437739356,0.09920883859014522,0.10213099656274449,0.11324108765346189,0.1364586589763718,0.1623491343278002,11.0,11.31,12.0,16.0,19.0,32.0,0.003431769261103137,0.04397681451612903,0,0.9837989315959855,0.9502301579658788,91,0.37675628651289467,CF-A04-equal-K13,0.018622507544173182,0.6516197999881115,2912.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,384.0,12.0,384.0,2912.0,91.0,14112.0,6144.0,12.0,6144.0,91.0,2912.0,26880.0,2912.0
0.0,bridge-calibrated,0.0,CF-A04-equal-K13/concentrated,0.003708812061797838,0.22356181380114168,0.06852505763045968,equal-high-mode-count,1.0198625824817449,0.4747485506798925,0.0,concentrated,0.00025,0.6433293269230769,0.0,6.145921405600319,6.152785828317951,7.782803343310504,13.416661121236551,14.86108583022119,1.1447728192577196,1.1468449664391098,1.294635445200496,2.0122995622573767,2.542318748884785,0.09576871300094882,0.09622044562536675,0.09765428554207702,0.11992441396765638,0.18702160414883384,11.0,11.0,13.1,19.0,22.0,-0.040525293418438205,-3.1743045940035857,-3.0071688931448692,0.039928541037825054,2.9725256047599355,3.207728258277178,2.2525336461904772,0.014898006035338546,0,84,0.799121652570727,sharp_bridge,5.566026413780454,5.567564190095746,5.727856346340499,11.619218828340193,15.834734910358312,0.7659651273303989,0.7702268022416124,0.8334729768461724,1.9223983197130514,2.492124959427692,0.09093200343330836,0.09242925721890818,0.09766759178021879,0.1235852868277534,0.24945316793431527,8.0,8.0,8.0,16.5,23.0,32.0,0.003708812061797838,0.04397681451612903,0,0.9839876275660817,0.950460136741429,92,0.37558409937600185,CF-A04-equal-K13,0.018622507544173182,0.6563516999885906,2944.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,416.0,13.0,416.0,2944.0,92.0,16128.0,6656.0,13.0,6656.0,92.0,2944.0,26880.0,2944.0
0.0,bridge-calibrated,0.0,CF-A04-equal-K13/concentrated,0.0048101292436763515,0.1600866311628544,0.06844833863623778,equal-high-mode-count,1.212098683571769,0.6283693916085623,0.0,concentrated,0.00028125,0.6394230769230769,0.0,6.328626739950884,6.373001467851955,9.121393745644223,11.837892473221675,14.753762136831826,0.8715419868418395,0.8721988442044852,0.9169973760879182,2.3955516534241634,2.9630082300147875,0.08403287816142105,0.0840420053391654,0.08436803241982406,0.1043524065940636,0.18000822942796801,11.0,11.31,12.0,16.0,17.900000000000002,-0.03957636145132759,-3.1749848959160074,-3.007130203219029,0.04087093560452681,2.973270615117325,3.2089495009184428,2.251841923393153,0.014898006035338546,0,84,0.9535889447410004,sharp_bridge,8.516676406644747,8.572924879898796,9.12857240312501,11.071325329195265,12.867785194400838,0.9505128512407518,0.9577582962543764,1.0512781692047568,1.8249094165750765,2.2530176647742417,0.0948621792326427,0.09890610328631388,0.1090872933354895,0.1325485592575017,0.17554088961684278,12.0,12.0,12.0,16.0,18.0,32.0,0.0048101292436763515,0.04397681451612903,0,0.9842887257342987,0.9510861251987826,93,0.3752817302551834,CF-A04-equal-K13,0.018622507544173182,0.660498799989,2976.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,448.0,14.0,448.0,2976.0,93.0,18144.0,7168.0,14.0,7168.0,93.0,2976.0,26880.0,2976.0
0.0,bridge-calibrated,0.0,CF-A04-equal-K13/concentrated,0.004903541855059668,0.09540845544468207,0.06821161757699956,equal-high-mode-count,0.9084273962997235,0.4086646148444846,0.0,concentrated,0.0003125,0.6394230769230769,0.0,5.060417660805482,5.183076835875279,6.3882687601989225,16.054794102703973,19.457431523648562,0.8240037385667724,0.8417204535284474,1.0326793380116022,2.8510500278577586,3.5218962709454216,0.06726072673334285,0.06772622149005318,0.07096846792116024,0.08407100771988549,0.22628256007771835,6.0,6.31,8.0,22.0,24.0,-0.03887282109151954,-3.176919907519526,-3.0084139204104687,0.041572390789801385,2.9752648650888,3.2113218830483308,2.2520552671946388,0.014898006035338546,0,84,0.5872441285902792,sharp_bridge,9.199332910085033,9.203691249641656,9.671419997984744,11.567524548699803,12.127701461931759,1.4205463545338313,1.4246418143964898,1.5792913323865807,1.8411097770538163,1.9280378159409235,0.11382904323837907,0.11495030780386208,0.12027877523984348,0.13022440549467523,0.15128182445697724,12.0,12.31,14.0,16.0,18.0,32.0,0.004903541855059668,0.044102822580645164,0,0.9845584907505032,0.9515333077499913,94,0.3745564626376955,CF-A04-equal-K13,0.018622507544173182,0.6659363000071608,3008.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,480.0,15.0,480.0,3008.0,94.0,20160.0,7680.0,15.0,7680.0,94.0,3008.0,26880.0,3008.0
0.0,bridge-calibrated,0.0,CF-A04-equal-K13/concentrated,0.004649367085683837,0.12724299883989534,0.067950508531617,equal-high-mode-count,0.7523291395038296,0.38800477039369197,0.0,concentrated,0.00034375,0.6394230769230769,0.0,6.784072388012275,6.895590637998467,8.096183691916856,11.944619084970862,14.181307718744348,1.1411388984440296,1.186037039847307,1.4734890596508226,1.7208652063052856,2.8552332718624958,0.08688345698688019,0.08691506745100273,0.0872307509724526,0.140973984162776,0.16852266305129615,9.0,9.31,10.3,15.0,20.0,-0.037969023010649076,-3.178980205936555,-3.009784713130042,0.042539682539281864,2.977565250021115,3.213947660570515,2.2524769019279023,0.014898006035338546,0,84,0.2697679128948603,sharp_bridge,8.174531005499675,8.431653638801778,9.19005733197838,11.559577393291672,12.479105084230445,1.27251332376379,1.2733690521703893,1.2879041602649615,1.9242823538469966,2.2748415070612307,0.09957331006274499,0.09983391875960713,0.10568062917395779,0.12632210607005817,0.18322002716535937,14.0,14.31,15.0,15.5,17.0,32.0,0.004649367085683837,0.04397681451612903,0,0.9848060343524446,0.951955521227049,95,0.37385607695331313,CF-A04-equal-K13,0.018622507544173182,0.6705320999899413,3040.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,512.0,16.0,512.0,3040.0,95.0,22176.0,8192.0,16.0,8192.0,95.0,3040.0,26880.0,3040.0
0.0,bridge-calibrated,0.0,CF-A04-equal-K13/concentrated,0.00534597086353748,0.2234279357334589,0.06769999222144385,equal-high-mode-count,0.9255569131796761,0.4881591363153665,0.0,concentrated,0.000375,0.6355168269230769,0.0,4.1969566496732105,4.199836108579815,6.748754742011088,14.903220524027565,17.475037955728634,0.6950596516111216,0.6957012887677834,1.0603190942538867,2.531914840008337,3.2081644297699343,0.07511536962111792,0.07514025253468398,0.07605721786628689,0.09845431437401436,0.23532750459951765,5.0,5.0,12.0,18.0,23.0,-0.03740899535120213,-3.1812815557630585,-3.0112842450047137,0.04331986621010714,2.9794548369097713,3.2167000638332897,2.25270490496646,0.014898006035338546,0,84,0.3675230493646071,sharp_bridge,7.492739854203291,7.497816475441674,8.054043597917243,11.69788859055625,15.208863385993531,1.2126872956035255,1.212720068046348,1.3799891893032517,1.5458977805235612,2.515507759594074,0.08735801411486027,0.0883710096178552,0.09581055970781185,0.13747495295267084,0.1635068895790448,10.0,10.31,12.2,17.5,21.0,32.0,0.00534597086353748,0.044039818548387094,0,0.9850284944995098,0.9523033610614474,96,0.37326881081440244,CF-A04-equal-K13,0.018622507544173182,0.6746828999894205,3072.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,544.0,17.0,544.0,3072.0,96.0,24192.0,8704.0,17.0,8704.0,96.0,3072.0,26880.0,3072.0
0.0,bridge-calibrated,0.0,CF-A04-equal-K13/concentrated,0.007040029335118116,0.312656316070097,0.06767226183335628,equal-high-mode-count,0.7982827817943021,0.4530097596246814,0.0,concentrated,0.00040625000000000004,0.6355168269230769,0.0,6.214600741216391,6.2438060304953265,7.021136766430219,13.728372591034697,16.466489368522506,1.1826310776421014,1.196106245615675,1.2763142441889974,2.374276845069028,3.036048519508621,0.08150810509042691,0.08157202809169986,0.08233832564994849,0.1051258626606888,0.19451373195262894,8.0,8.0,10.0,17.5,22.0,-0.036610070824989,-3.1820072032085682,-3.0109819033901064,0.044152499213858803,2.979508746160228,3.2179670307784343,2.251264584238314,0.014898006035338546,0,84,0.5142947160090999,sharp_bridge,7.961167446548197,8.005846662277449,8.415069040527785,11.35404934008951,15.249672587189457,1.197375697777712,1.2061435303004169,1.2828389502517838,1.6228646442156947,2.5367818620742835,0.08928563175085648,0.08930098567160227,0.09464402449464918,0.14052621107279584,0.18692431694046172,12.0,12.31,13.0,16.0,22.0,32.0,0.007040029335118116,0.04359879032258065,0,0.985412704025054,0.9559871951657837,97,0.3732627696158055,CF-A04-equal-K13,0.018622507544173182,0.6786515999992844,3104.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,576.0,18.0,576.0,3104.0,97.0,26208.0,9216.0,18.0,9216.0,97.0,3104.0,26880.0,3104.0
