all_reportable_components_reached,arm,bridge_ed2_change,bridge_exit_ed2,bridge_exit_sw1,cap_activations,cell,completed_step,diverged,ed2,eligible,family,floor_activations,handoff_ed2,handoff_sw1,init,kind,mass_l1,minimum_component_occupancy,paper_calibration_median_step,paper_ed2_change,paper_state_restoration_exact,paper_state_saved_step_index,quantile_cdf_error,seed,sharp_optimizer,sw1,target,trust_cap,wall_seconds,work_backward_examples,work_calibration_backward_examples,work_calibration_generator_example_evals,work_calibration_generator_forward_calls,work_calibration_kernel_pairs,work_calibration_optimizer_updates,work_calibration_target_samples,work_calibration_unique_latent_samples,work_diagnostic_generator_example_evals,work_diagnostic_generator_forward_calls,work_diagnostic_target_samples,work_generator_example_evals,work_generator_forward_calls,work_kernel_pairs,work_metric_generator_example_evals,work_metric_generator_forward_calls,work_metric_target_samples,work_optimizer_updates,work_positive_target_samples,work_sort_work,work_unique_latent_samples
0.0,bridge-carry-copy,0.002056515983945628,0.09148974228351792,0.44499606608504355,0,CF-A02-rare010/missing,120,0,0.10779176842874616,1,separated-unequal-rare,0,0.08943322629957229,0.43621683637482045,missing,bridge,0.17999999999999985,0.0,0.026604979282524865,0.016302026145228243,1,84,0.09349798387096774,0,carry-copy,0.4756317740339576,CF-A02-rare010,0.03325622410315608,0.8990060999931302,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,qld-sharp20-only,0.002631517806828798,0.09206474410640109,0.432066222056336,0,CF-A02-rare010/missing,104,0,0.09206474410640109,0,separated-unequal-rare,0,0.08943322629957229,0.43621683637482045,missing,bridge-only,0.28703124999999996,0.0,0.026604979282524865,nan,1,84,0.0752898185483871,0,calibrated,0.432066222056336,CF-A02-rare010,0.03325622410315608,1.0024532999959774,3328.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,800.0,25.0,800.0,3328.0,104.0,40320.0,12800.0,25.0,12800.0,104.0,3328.0,26880.0,3328.0
0.0,qld-v1,-0.015122192005811996,0.12512115381841094,0.5761435633506357,0,CF-A03-rare030/missing,120,0,0.11994826807849313,1,separated-unequal-rare,0,0.14024334582422293,0.5947183645714442,missing,qld-paper,0.32265625,0.0,0.02047037188881282,nan,1,84,0.07925907258064516,0,,0.5673004227414881,CF-A03-rare030,0.025587964861016024,0.13842099998146296,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73728.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,qld-full,-0.02001995048516303,0.1202233953390599,0.5761669322252965,0,CF-A03-rare030/missing,120,0,0.09586403438572333,1,separated-unequal-rare,0,0.14024334582422293,0.5947183645714442,missing,qld-full,0.30703125,0.0,0.02047037188881282,nan,1,84,0.07213961693548387,0,,0.5098004562499334,CF-A03-rare030,0.025587964861016024,0.22986170000513084,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,0.0,15872.0,31.0,15872.0,120.0,3840.0,38400.0,3840.0
0.0,bridge-reset-full-lr,0.0732265351634398,0.21346988098766273,0.7739056087042389,0,CF-A03-rare030/missing,120,0,0.20742676989813402,1,separated-unequal-rare,0,0.14024334582422293,0.5947183645714442,missing,bridge,0.29999999999999993,0.0,0.02047037188881282,-0.006043111089528708,1,84,0.10912298387096774,0,reset-full,0.7719293460731976,CF-A03-rare030,0.025587964861016024,0.3296593999839388,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,bridge-reset-quarter,0.013974124359097395,0.15421747018332033,0.6427772618986449,0,CF-A03-rare030/missing,120,0,0.13398854936556548,1,separated-unequal-rare,0,0.14024334582422293,0.5947183645714442,missing,bridge,0.4046875,0.0,0.02047037188881282,-0.020228920817754847,1,84,0.08285030241935484,0,reset-quarter,0.6129314571677863,CF-A03-rare030,0.025587964861016024,0.42771560000255704,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,bridge-warm-quarter,0.0032451034910310206,0.14348844931525395,0.6151364830482507,0,CF-A03-rare030/missing,120,0,0.1255996030511084,1,separated-unequal-rare,0,0.14024334582422293,0.5947183645714442,missing,bridge,0.3578125,0.0,0.02047037188881282,-0.017888846264145553,1,84,0.07913306451612903,0,warm-quarter,0.5857970545577385,CF-A03-rare030,0.025587964861016024,0.5220300999935716,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,bridge-calibrated,0.0032451034910310206,0.14348844931525395,0.6151364830482507,0,CF-A03-rare030/missing,120,0,0.1255996030511084,1,separated-unequal-rare,0,0.14024334582422293,0.5947183645714442,missing,bridge,0.3578125,0.0,0.02047037188881282,-0.017888846264145553,1,84,0.07913306451612903,0,calibrated,0.5857970545577385,CF-A03-rare030,0.025587964861016024,0.6116648000024725,3840.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,bridge-carry-copy,0.014625261946250578,0.1548686077704735,0.6485967733443629,0,CF-A03-rare030/missing,120,0,0.1404526082308295,1,separated-unequal-rare,0,0.14024334582422293,0.5947183645714442,missing,bridge,0.32265625,0.0,0.02047037188881282,-0.014415999539644009,1,84,0.08656754032258064,0,carry-copy,0.6313954366105512,CF-A03-rare030,0.025587964861016024,0.7086601000046358,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,qld-sharp20-only,0.0032451034910310206,0.14348844931525395,0.6151364830482507,0,CF-A03-rare030/missing,104,0,0.14348844931525395,0,separated-unequal-rare,0,0.14024334582422293,0.5947183645714442,missing,bridge-only,0.4984375,0.0,0.02047037188881282,nan,1,84,0.08870967741935484,0,calibrated,0.6151364830482507,CF-A03-rare030,0.025587964861016024,0.7931806999840774,3328.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,800.0,25.0,800.0,3328.0,104.0,40320.0,12800.0,25.0,12800.0,104.0,3328.0,26880.0,3328.0
