arm,kind,rho,local_kind,metric,quantile_weight,endpoint_ed2,endpoint_sw1,endpoint_w2,endpoint_coverage,endpoint_mass_l1,endpoint_worst_mode_error,selected_ed2,selected_sw1,selected_w2,selected_coverage,selected_mass_l1,selected_worst_mode_error,handoff_ed2,handoff_sw1,handoff_w2,handoff_coverage,handoff_mass_l1,handoff_worst_mode_error,selected_ed2_change_from_handoff,selected_sw1_change_from_handoff,endpoint_ed2_change_from_handoff,endpoint_sw1_change_from_handoff,coverage_event_time,coverage_event_censored,selected_step,diverged,projection_active_fraction,trust_fraction,safe_quantile_fraction,incompatible_fraction,singular_candidates,median_correction_metric_norm,p90_correction_metric_norm,median_gradient_cosine,median_proposal_cosine,median_quantile_directional_derivative,median_local_directional_derivative,active_set_counts,work_optimizer_updates,work_generator_forward_calls,work_generator_example_evals,work_target_samples,work_kernel_pairs,work_sort_work,work_backward_examples,work_diagnostic_target_samples,work_selection_generator_forward_calls,work_selection_generator_example_evals,work_selection_target_samples,work_endpoint_generator_forward_calls,work_endpoint_generator_example_evals,work_endpoint_target_samples,work_checkpoint_storage_bytes,target,family,init,cell,seed,diagnostic_use_large_batch,diagnostic_min_expected_count,diagnostic_gap_count,diagnostic_max_gap_ratio,group_wall_seconds
lbqcd,paper,0.0,paper,adam,0.0,0.0017647698949212476,0.03985391485379473,0.056927008777973964,1.0,0.1255580357142857,0.0342494419642857,0.003718199582194992,0.03575161091356073,0.043388204747827785,1.0,0.18094308035714285,0.0620814732142857,0.006484332199534482,0.05483490917335525,0.06285603738125016,1.0,0.0860770089285714,0.03292410714285715,-0.0027661326173394896,-0.019083298259794518,-0.004719562304613234,-0.014980994319560521,280,0,370,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,0,0,64.0,0,0.0,5.186087200010661
periodic-4p1q,periodic,0.0,paper,adam,0.0,0.001137180634001922,0.02968992436545185,0.0493456459177817,1.0,0.1118861607142857,0.0469447544642857,0.0010201571282140165,0.0250041911083992,0.04362897534962939,1.0,0.1010044642857143,0.0479213169642857,0.006484332199534482,0.05483490917335525,0.06285603738125016,1.0,0.0860770089285714,0.03292410714285715,-0.005464175071320465,-0.029830718064956047,-0.00534715156553256,-0.0251449848079034,280,0,370,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,786432.0,233472.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,0,0,64.0,0,0.0,10.224082800006727
qgd-paper-r0.05,guarded,0.05,paper,adam,0.0,0.0018147131007647532,0.038034120873467886,0.05669296424524088,1.0,0.1245814732142857,0.032087053571428575,0.003654122597964604,0.03285019055413493,0.040534803328247736,1.0,0.16336495535714285,0.0635463169642857,0.006484332199534482,0.05483490917335525,0.06285603738125016,1.0,0.0860770089285714,0.03292410714285715,-0.0028302096015698774,-0.02198471861922032,-0.004669619098769728,-0.016800788299887362,280,0,370,0,0.3916666666666667,0.0,0.25833333333333336,0.0,0,0.0,0.006507838697734333,0.981455947382589,0.8126232310185377,-0.00022485802167978737,-6.341670766977131e-05,"{""local"": 11, ""none"": 73, ""quantile"": 33, ""quantile+local"": 3}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,0,0,64.0,0,0.0,20.450625299999956
qgd-paper-r0.10,guarded,0.1,paper,adam,0.0,0.0017219705246889205,0.03583726888036768,0.055034979086178146,1.0,0.1245814732142857,0.031110491071428575,0.0034529954273333496,0.031226637279119982,0.039635349912523765,1.0,0.15555245535714285,0.0620814732142857,0.006484332199534482,0.05483490917335525,0.06285603738125016,1.0,0.0860770089285714,0.03292410714285715,-0.003031336772201132,-0.023608271894235266,-0.004762361674845561,-0.018997640292987568,280,0,370,0,0.41666666666666663,0.0,0.25833333333333336,0.0,0,0.0,0.008680592001738815,0.9796819274075412,0.8023263092340935,-0.00025228113635834186,-7.492951283688059e-05,"{""local"": 6, ""none"": 70, ""quantile"": 43, ""quantile+local"": 1}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,0,0,64.0,0,0.0,25.628699199995026
qgd-paper-r0.20,guarded,0.2,paper,adam,0.0,0.0015571656325019667,0.029991931156392173,0.05120430939805629,1.0,0.1236049107142857,0.0283900669642857,0.003124828309155503,0.02912609120043788,0.03797391931399042,1.0,0.14285714285714285,0.0528041294642857,0.006484332199534482,0.05483490917335525,0.06285603738125016,1.0,0.0860770089285714,0.03292410714285715,-0.0033595038903789787,-0.025708817972917367,-0.004927166567032515,-0.024842978016963075,280,0,370,0,0.5666666666666667,0.0,0.25833333333333336,0.0,0,0.00028987589417960155,0.01444850080443112,0.9804807215223796,0.8359671627487962,-0.0003400836136025819,-9.146248796341552e-05,"{""local"": 2, ""none"": 52, ""quantile"": 65, ""quantile+local"": 1}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,0,0,64.0,0,0.0,31.09895260000485
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.001681209141008333,0.02606857407686325,0.04446378956564996,1.0,0.0718470982142857,0.0337611607142857,0.0015240769517865793,0.018367593631657582,0.03525132631101116,1.0,0.14188058035714285,0.0396205357142857,0.006484332199534482,0.05483490917335525,0.06285603738125016,1.0,0.0860770089285714,0.03292410714285715,-0.004960255247747902,-0.036467315541697666,-0.004803123058526149,-0.028766335096492,280,0,330,0,0.3583333333333333,0.0,0.2916666666666667,0.0,0,0.0,0.012694255656373563,0.9754730944934579,0.7431045846568824,-0.0004511568715760679,-0.0004859098724286355,"{""local"": 7, ""none"": 77, ""quantile"": 33, ""quantile+local"": 3}",400.0,400.0,25600.0,25600.0,975360.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,0,0,64.0,0,0.0,36.25653370001237
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.0030976914324454263,0.03845240264355724,0.0604651999606324,1.0,0.1411830357142857,0.0518275669642857,0.0021080744051438227,0.029134220942987992,0.03941055860613794,1.0,0.22195870535714285,0.0777064732142857,0.0017784072852828903,0.030592839564240304,0.04403418671506995,1.0,0.18387276785714285,0.0723353794642857,0.00032966711986093244,-0.0014586186212523118,0.001319284147162536,0.007859563079316935,280,0,380,0,0.0,0.0,0.0,0.0,0,0.00021613141006661618,0.00041263509915497363,0.9802244567693426,0.8916070598596026,nan,nan,"{""fixed-mix"": 120}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,1,0,64.0,0,0.0,15.27202390000457
lbqcd,paper,0.0,paper,adam,0.0,0.00311549965579494,0.038492026271488636,0.060515280806399646,1.0,0.1402064732142857,0.0508510044642857,0.002100394227132041,0.02904725587152528,0.039248010713655926,1.0,0.22293526785714285,0.0781947544642857,0.0017784072852828903,0.030592839564240304,0.04403418671506995,1.0,0.18387276785714285,0.0723353794642857,0.00032198694184915055,-0.001545583692715024,0.0013370923705120497,0.007899186707248332,280,0,380,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,1,0,64.0,0,0.0,5.119348699983675
periodic-4p1q,periodic,0.0,paper,adam,0.0,0.006951970518420669,0.06598866612759353,0.10478569107892792,1.0,0.20479910714285715,0.05538504464285715,0.002296682552449969,0.02941334454094332,0.0379643182516058,1.0,0.23270089285714285,0.0786830357142857,0.0017784072852828903,0.030592839564240304,0.04403418671506995,1.0,0.18387276785714285,0.0723353794642857,0.0005182752671670787,-0.001179495023296985,0.005173563233137779,0.03539582656335323,280,0,380,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,786432.0,233472.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,1,0,64.0,0,0.0,10.135357599996496
qgd-paper-r0.05,guarded,0.05,paper,adam,0.0,0.0032929483461614506,0.03940222626295488,0.06185931037635567,1.0,0.1450892857142857,0.0513392857142857,0.001973066717253835,0.02920956816618672,0.03981904162535998,1.0,0.20828683035714285,0.0738002232142857,0.0017784072852828903,0.030592839564240304,0.04403418671506995,1.0,0.18387276785714285,0.0723353794642857,0.00019465943197094493,-0.001383271398053585,0.0015145410608785603,0.008809386698714575,280,0,330,0,0.43333333333333335,0.0,0.2916666666666667,0.0,0,0.0,0.005427894354957965,0.978077959449444,0.7906895942897039,-0.00016100831773176126,-4.792792290249923e-05,"{""local"": 8, ""none"": 68, ""quantile"": 42, ""quantile+local"": 2}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,1,0,64.0,0,0.0,20.41436930000782
qgd-paper-r0.10,guarded,0.1,paper,adam,0.0,0.0034343838714286923,0.040404773049813374,0.06353375994022019,1.0,0.1411830357142857,0.0498744419642857,0.0017784072852828903,0.030592839564240304,0.04403418671506995,1.0,0.18387276785714285,0.0723353794642857,0.0017784072852828903,0.030592839564240304,0.04403418671506995,1.0,0.18387276785714285,0.0723353794642857,0.0,0.0,0.001655976586145802,0.00981193348557307,280,0,280,0,0.4833333333333333,0.0,0.2833333333333333,0.0,0,0.0,0.009266588226039613,0.9766196209109086,0.6880813754003394,-0.00022295202990950445,-6.049890043744288e-05,"{""local"": 4, ""none"": 62, ""quantile"": 51, ""quantile+local"": 3}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,1,0,64.0,0,0.0,25.690675999998348
qgd-paper-r0.20,guarded,0.2,paper,adam,0.0,0.003752090923036744,0.042409848773457444,0.06639113128126663,1.0,0.1390904017857143,0.0488978794642857,0.0017784072852828903,0.030592839564240304,0.04403418671506995,1.0,0.18387276785714285,0.0723353794642857,0.0017784072852828903,0.030592839564240304,0.04403418671506995,1.0,0.18387276785714285,0.0723353794642857,0.0,0.0,0.0019736836377538536,0.01181700920921714,280,0,280,0,0.7416666666666667,0.0,0.31666666666666665,0.0,0,0.0017120898117270935,0.01577904766198362,0.9762329367181448,0.669263186631755,-0.0003078854121259767,-7.714272225627886e-05,"{""local"": 1, ""none"": 31, ""quantile"": 85, ""quantile+local"": 3}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,1,0,64.0,0,0.0,30.907511199999135
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.00536436207267732,0.07685809734921227,0.10818174426872074,1.0,0.18819754464285715,0.045061383928571425,0.002340149491725896,0.029962229503148915,0.04172861002486383,1.0,0.21023995535714285,0.0723353794642857,0.0017784072852828903,0.030592839564240304,0.04403418671506995,1.0,0.18387276785714285,0.0723353794642857,0.0005617422064430055,-0.0006306100610913891,0.0035859547873944297,0.046265257784971967,280,0,380,0,0.32499999999999996,0.0,0.25,0.0,0,0.0,0.012801738474373431,0.9759388240554061,0.8567644828551744,-0.0005431465991224819,-0.0005409505738764584,"{""local"": 9, ""none"": 81, ""quantile"": 28, ""quantile+local"": 2}",400.0,400.0,25600.0,25600.0,975360.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,1,0,64.0,0,0.0,35.97586269999738
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.0036640241381013516,0.039962438910817036,0.05266630438252694,1.0,0.18387276785714285,0.0537806919642857,0.002300521475659678,0.028185155114403542,0.03731531130823029,1.0,0.21609933035714285,0.0703822544642857,0.006710527585887138,0.05392592745270934,0.06922943202033077,1.0,0.2785993303571429,0.0786830357142857,-0.00441000611022746,-0.0257407723383058,-0.0030465034477857866,-0.013963488541892305,280,0,320,0,0.0,0.0,0.0,0.0,0,0.00024451945255180604,0.0003973450803367063,0.9721242322341218,0.8095130916604243,nan,nan,"{""fixed-mix"": 120}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,2,0,64.0,0,0.0,15.395974099985324
lbqcd,paper,0.0,paper,adam,0.0,0.00374903262228371,0.04053662830623595,0.05277760670512292,1.0,0.18484933035714285,0.0518275669642857,0.0022570012801925166,0.027630955684926798,0.03694951840494132,1.0,0.21121651785714285,0.0684291294642857,0.006710527585887138,0.05392592745270934,0.06922943202033077,1.0,0.2785993303571429,0.0786830357142857,-0.004453526305694622,-0.026294971767782543,-0.0029614949636034282,-0.01338929914647339,280,0,320,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,2,0,64.0,0,0.0,5.148791699990397
periodic-4p1q,periodic,0.0,paper,adam,0.0,0.0048377654776523005,0.04441327756975479,0.0584702765512894,1.0,0.21512276785714285,0.0606166294642857,0.0021050958455017255,0.025945647766887563,0.03806853730024317,1.0,0.22195870535714285,0.0703822544642857,0.006710527585887138,0.05392592745270934,0.06922943202033077,1.0,0.2785993303571429,0.0786830357142857,-0.004605431740385413,-0.027980279685821778,-0.0018727621082348378,-0.009512649882954548,280,0,290,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,786432.0,233472.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,2,0,64.0,0,0.0,10.202422100002877
qgd-paper-r0.05,guarded,0.05,paper,adam,0.0,0.0038142066009076436,0.03920810405858258,0.05178330655446843,1.0,0.20242745535714285,0.0562220982142857,0.002036025796522345,0.025370711806834163,0.03538973361960341,1.0,0.20145089285714285,0.0654994419642857,0.006710527585887138,0.05392592745270934,0.06922943202033077,1.0,0.2785993303571429,0.0786830357142857,-0.004674501789364793,-0.028555215645875178,-0.0028963209849794946,-0.014717823394126764,280,0,320,0,0.475,0.0,0.3,0.0,0,0.0,0.0038824592216048126,0.9701019073106074,0.665549482095122,-0.00010759094727287987,-3.4790268582435505e-05,"{""local"": 9, ""none"": 63, ""quantile"": 42, ""quantile+local"": 6}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,2,0,64.0,0,0.0,20.57707090000622
qgd-paper-r0.10,guarded,0.1,paper,adam,0.0,0.003958630855801448,0.03958394002764827,0.05204609677359702,1.0,0.20438058035714285,0.0571986607142857,0.0021901267910759414,0.026821894971584923,0.036188396684837455,1.0,0.20145089285714285,0.0640345982142857,0.006710527585887138,0.05392592745270934,0.06922943202033077,1.0,0.2785993303571429,0.0786830357142857,-0.004520400794811197,-0.027104032481124418,-0.00275189673008569,-0.01434198742506107,280,0,320,0,0.5166666666666666,0.0,0.2916666666666667,0.0,0,0.00015868429165440936,0.005738051495754099,0.9670016496041265,0.7438356224334232,-0.00014740584792204928,-4.861490762422578e-05,"{""local"": 5, ""none"": 58, ""quantile"": 54, ""quantile+local"": 3}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,2,0,64.0,0,0.0,25.91995000001043
qgd-paper-r0.20,guarded,0.2,paper,adam,0.0,0.004382228275461253,0.04129883849079515,0.05404684667632745,1.0,0.21902901785714285,0.0606166294642857,0.0020046842505243023,0.02566786785916456,0.03756010629112048,1.0,0.21121651785714285,0.0654994419642857,0.006710527585887138,0.05392592745270934,0.06922943202033077,1.0,0.2785993303571429,0.0786830357142857,-0.004705843335362836,-0.02825805959354478,-0.0023282993104258853,-0.012627088961914189,280,0,390,0,0.7166666666666667,0.0,0.31666666666666665,0.0,0,0.001380187918381395,0.01038353583117818,0.9685468627638698,0.7534961248918647,-0.00023525463547982,-7.045318397593754e-05,"{""local"": 2, ""none"": 34, ""quantile"": 81, ""quantile+local"": 3}",400.0,400.0,25600.0,25600.0,983040.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,2,0,64.0,0,0.0,31.176994100009324
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.010671806819260887,0.07708284399381818,0.08624617250155417,1.0,0.22098214285714285,0.0620814732142857,0.0015773566625135182,0.0214828720223857,0.03181614485812934,1.0,0.16824776785714285,0.0445033482142857,0.006710527585887138,0.05392592745270934,0.06922943202033077,1.0,0.2785993303571429,0.0786830357142857,-0.00513317092337362,-0.032443055430323636,0.003961279233373749,0.023156916541108838,280,0,310,0,0.375,0.0,0.2833333333333333,0.0,0,0.0,0.008828296696029676,0.9752137731117649,0.7247301951861385,-0.0003394476944891708,-0.0003847513063402877,"{""local"": 6, ""none"": 75, ""quantile"": 33, ""quantile+local"": 6}",400.0,400.0,25600.0,25600.0,975360.0,307200.0,33280.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,missing,QGD-D05-overlap-K6/missing,2,0,64.0,0,0.0,36.25512129999697
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.021556324327809406,0.2415187203531482,0.4814543308258171,0.9624999999999999,0.12695312499999997,0.03203125000000001,0.021437688984026426,0.23960304811401753,0.4621971040871719,0.9624999999999999,0.10644531249999997,0.0267578125,0.030858128477613267,0.27571137465468337,0.4625861340377436,0.9624999999999999,0.101171875,0.03095703124999999,-0.00942043949358684,-0.03610832654066584,-0.00930180414980386,-0.034192654301535175,280,0,360,0,0.0,0.0,0.0,0.0,0,0.0015015764888023594,0.002186040319700301,0.7980619356603023,0.4488544951563838,nan,nan,"{""fixed-mix"": 120}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,concentrated,QGD-D06-contaminated/concentrated,0,1,2.5,7,4834.504861907824,15.995022599992808
lbqcd,paper,0.0,paper,adam,0.0,0.02110224530274918,0.24331835411858208,0.49288899517203466,0.9624999999999999,0.12207031249999997,0.03056640625000001,0.020894029325661645,0.23762475218755733,0.46852836646415086,0.9624999999999999,0.10449218749999997,0.02724609375,0.030858128477613267,0.27571137465468337,0.4625861340377436,0.9624999999999999,0.101171875,0.03095703124999999,-0.009964099151951622,-0.03808662246712605,-0.009755883174864088,-0.0323930205361013,280,0,360,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,concentrated,QGD-D06-contaminated/concentrated,0,1,2.5,7,4834.504861907824,5.992067099985434
periodic-4p1q,periodic,0.0,paper,adam,0.0,0.038052090618555745,0.32010232278197226,0.5007845223823512,0.9624999999999999,0.15624999999999997,0.03740234375000001,0.018506684680045904,0.2366514570595564,0.5293603504724772,0.9624999999999999,0.10937499999999997,0.0326171875,0.030858128477613267,0.27571137465468337,0.4625861340377436,0.9624999999999999,0.101171875,0.03095703124999999,-0.012351443797567363,-0.039059917595126975,0.007193962140942478,0.04439094812728889,280,0,340,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,786432.0,5752832.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,concentrated,QGD-D06-contaminated/concentrated,0,1,2.5,7,4834.504861907824,10.934420300007332
qgd-paper-r0.05,guarded,0.05,paper,adam,0.0,0.021128385762833712,0.24016224583297927,0.4764971885052349,0.9624999999999999,0.11816406249999997,0.02958984375000001,0.02127396470105758,0.23970276131919363,0.46114946635923687,0.9624999999999999,0.10449218749999997,0.02626953125,0.030858128477613267,0.27571137465468337,0.4625861340377436,0.9624999999999999,0.101171875,0.03095703124999999,-0.009584163776555688,-0.03600861333548974,-0.009729742714779555,-0.03554912882170411,280,0,360,0,0.5916666666666667,0.0,0.23333333333333334,0.0,0,0.0014582086965290275,0.010491748299929842,0.791407074921374,0.306746592167218,-0.0009265285100326936,-0.00015465822120474133,"{""local"": 1, ""none"": 49, ""quantile"": 68, ""quantile+local"": 2}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,concentrated,QGD-D06-contaminated/concentrated,0,1,2.5,7,4834.504861907824,21.242867499997374
qgd-paper-r0.10,guarded,0.1,paper,adam,0.0,0.021016383866801824,0.2392815026842856,0.46916391500178395,0.9624999999999999,0.11914062499999997,0.02861328125000001,0.021467508536978652,0.24087247091516306,0.45770915910569276,0.9624999999999999,0.10156249999999997,0.02578125,0.030858128477613267,0.27571137465468337,0.4625861340377436,0.9624999999999999,0.101171875,0.03095703124999999,-0.009390619940634615,-0.03483890373952031,-0.009841744610811443,-0.036429871970397765,280,0,360,0,0.625,0.0,0.23333333333333334,0.0,0,0.003737637578330834,0.01776297852067722,0.8003465353727661,0.4020296290666847,-0.001472886552142707,-0.0001943584915635426,"{""local"": 2, ""none"": 45, ""quantile"": 72, ""quantile+local"": 1}",400.0,9080.0,581120.0,294400.0,983040.0,5826560.0,302080.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D06-contaminated,contaminated,concentrated,QGD-D06-contaminated/concentrated,0,1,2.5,7,4834.504861907824,26.362422500009416
