arm,target,family,dimension,instance,initialization,learning_rate,conditioned_direction_count,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,sort_work,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,diverged,wall_seconds,model_parameters,mean_selected_local_weight,minimum_selected_local_weight,mean_local_scale,mean_teacher_displacement_rms
minibatch-sw,NCT-d2-rare-gmm-i3,rare-gmm,2,3,broad,0.016,64,1.5368988112776016,0.04452696300156189,0.2106988907394649,0.4039232427961942,0.7620435953140259,1.656451521927846,1.0,0.018945312500000047,0.009472656250000003,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.537037699999928,4610,,,,
kll-small-rsr,NCT-d2-rare-gmm-i3,rare-gmm,2,3,broad,0.016,64,1.5368988112776016,0.02838126292924903,0.17889202675600036,0.37331417685234836,0.7828279137611389,1.4027769201882683,1.0,0.026757812500000047,0.013378906250000003,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.27363099999638507,4610,,,,
cta-exact-hybrid,NCT-d2-rare-gmm-i3,rare-gmm,2,3,broad,0.016,64,1.5368988112776016,0.004071631861142233,0.06717645381507661,0.187780221808919,0.9784999489784241,1.5807319045260904,1.0,0.005468749999999953,0.0027343749999999972,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,0,0,0.48860259999491973,4610,0.25,0.25,6.536445458585217,0.22379688806831838
cta-kll-hybrid,NCT-d2-rare-gmm-i3,rare-gmm,2,3,broad,0.016,64,1.5368988112776016,0.003327336135148684,0.06023770227557172,0.18186865149798614,0.9803805947303772,1.5555848433497665,1.0,0.007421874999999953,0.0037109374999999972,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.5264669000025606,4610,0.25,0.25,6.574484177923675,0.21928648501634598
paper-neural,NCT-d2-correlated-t-i0,correlated-t,2,0,concentrated,0.016,64,1.5261055251193851,0.013213967905656876,0.10482656898059989,0.206159283771256,0.871884286403656,1.1534823393325986,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3969762999986415,4610,,,,
minibatch-sw,NCT-d2-correlated-t-i0,correlated-t,2,0,concentrated,0.016,64,1.5261055251193851,0.012577718063998766,0.11403835736645962,0.20960510370031504,0.7738227248191833,1.1349397532567969,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5463056000007782,4610,,,,
kll-small-rsr,NCT-d2-correlated-t-i0,correlated-t,2,0,concentrated,0.016,64,1.5261055251193851,0.019200314529039364,0.11618591012351637,0.20199724977624237,0.8297228217124939,1.1367439551304372,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.27123350000329083,4610,,,,
cta-exact-hybrid,NCT-d2-correlated-t-i0,correlated-t,2,0,concentrated,0.016,64,1.5261055251193851,0.009619560304689134,0.07013581558798819,0.09832270222873699,0.9558989405632019,1.209982566341343,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,0,0,0.48050140000123065,4610,0.25,0.25,7.538888828488486,0.19016022980213165
cta-kll-hybrid,NCT-d2-correlated-t-i0,correlated-t,2,0,concentrated,0.016,64,1.5261055251193851,0.00791942099484233,0.06802385160485665,0.09864737110766035,0.9698730111122131,1.1980066831294482,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.46118379999825265,4610,0.25,0.25,7.658972569673784,0.19364290982484816
paper-neural,NCT-d2-correlated-t-i0,correlated-t,2,0,broad,0.016,64,1.5261055251193851,0.02364009303185144,0.13543760013141115,0.256512206692479,0.8179064989089966,1.1856475743478339,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.35941620000085095,4610,,,,
minibatch-sw,NCT-d2-correlated-t-i0,correlated-t,2,0,broad,0.016,64,1.5261055251193851,0.013321265711742303,0.09090463304376749,0.17312390978422335,0.8819295763969421,1.074288219703494,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5258107999979984,4610,,,,
kll-small-rsr,NCT-d2-correlated-t-i0,correlated-t,2,0,broad,0.016,64,1.5261055251193851,0.027475842548646767,0.1387612685325916,0.21810592154007352,0.8203486800193787,1.2045308588252694,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.2535467999987304,4610,,,,
cta-exact-hybrid,NCT-d2-correlated-t-i0,correlated-t,2,0,broad,0.016,64,1.5261055251193851,0.004689147416102379,0.0627526058258034,0.10214378969502423,0.981722891330719,1.1713970410830725,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,0,0,0.43558739999571117,4610,0.25,0.25,6.324317407408821,0.18066291846334934
cta-kll-hybrid,NCT-d2-correlated-t-i0,correlated-t,2,0,broad,0.016,64,1.5261055251193851,0.005867152634213557,0.06920957795132267,0.10469988098091244,0.9818410277366638,1.1830534687724679,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.43536020000465214,4610,0.25,0.25,6.377134262030835,0.18633565157651902
paper-neural,NCT-d2-correlated-t-i1,correlated-t,2,1,concentrated,0.016,64,1.6169243820651853,0.05329925690242043,0.22919458696428577,0.4044245261482017,0.5797964334487915,1.1807927426809335,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.35563379999803146,4610,,,,
minibatch-sw,NCT-d2-correlated-t-i1,correlated-t,2,1,concentrated,0.016,64,1.6169243820651853,0.019277770717518683,0.11092088937805676,0.200225074430032,0.8331767916679382,1.1983713636233617,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5235100999998394,4610,,,,
kll-small-rsr,NCT-d2-correlated-t-i1,correlated-t,2,1,concentrated,0.016,64,1.6169243820651853,0.02739543534966038,0.14136789184720105,0.2224190608275978,0.867133378982544,1.1589924808324548,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.2589778999972623,4610,,,,
cta-exact-hybrid,NCT-d2-correlated-t-i1,correlated-t,2,1,concentrated,0.016,64,1.6169243820651853,0.003945231486343959,0.055054376847299885,0.11542880814219539,0.9259338974952698,1.1671376900611823,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,0,0,0.49463159999868367,4610,0.25,0.25,9.392602101226524,0.2030223697423935
cta-kll-hybrid,NCT-d2-correlated-t-i1,correlated-t,2,1,concentrated,0.016,64,1.6169243820651853,0.004029194837823935,0.05981408838059206,0.1173359894524739,0.9730319976806641,1.141039316079135,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.5245587000026717,4610,0.25,0.25,9.955417775600534,0.21738724447786809
paper-neural,NCT-d2-correlated-t-i1,correlated-t,2,1,broad,0.016,64,1.6169243820651853,0.03445764526322903,0.16608281469730637,0.29399042930610103,0.8115492463111877,1.2419470175576832,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.37135169999965,4610,,,,
minibatch-sw,NCT-d2-correlated-t-i1,correlated-t,2,1,broad,0.016,64,1.6169243820651853,0.02133142713455949,0.11425015391615012,0.18943645069328424,0.8272985219955444,1.1939983875364353,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5382605999984662,4610,,,,
kll-small-rsr,NCT-d2-correlated-t-i1,correlated-t,2,1,broad,0.016,64,1.6169243820651853,0.010262365387283756,0.09603318452494802,0.18739260303633096,1.0045830011367798,1.1230508456024841,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.25971779999963474,4610,,,,
cta-exact-hybrid,NCT-d2-correlated-t-i1,correlated-t,2,1,broad,0.016,64,1.6169243820651853,0.007523243928656553,0.07652798092740548,0.13233270787949106,0.9656664133071899,1.1377519274714816,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,0,0,0.5366033000027528,4610,0.25,0.25,6.882433952516742,0.1968608058989048
cta-kll-hybrid,NCT-d2-correlated-t-i1,correlated-t,2,1,broad,0.016,64,1.6169243820651853,0.011311045472150782,0.10648875769048796,0.15153358999578664,1.0226997137069702,1.1279431535934927,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.4718014000027324,4610,0.25,0.25,7.323472172385195,0.2159753881394863
paper-neural,NCT-d2-correlated-t-i2,correlated-t,2,2,concentrated,0.016,64,1.6855218629783648,0.014484861043693398,0.10385175049612362,0.18272688448400312,0.9629607796669006,1.1282136666511604,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3733749000020907,4610,,,,
minibatch-sw,NCT-d2-correlated-t-i2,correlated-t,2,2,concentrated,0.016,64,1.6855218629783648,0.005120692498337354,0.0622457013881668,0.13138175592329854,0.905161440372467,1.1024547772184448,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5616483000048902,4610,,,,
kll-small-rsr,NCT-d2-correlated-t-i2,correlated-t,2,2,concentrated,0.016,64,1.6855218629783648,0.011094702705171544,0.09802121212689906,0.16400818417157365,1.0003108978271484,1.1826168957146235,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.2572431000007782,4610,,,,
cta-exact-hybrid,NCT-d2-correlated-t-i2,correlated-t,2,2,concentrated,0.016,64,1.6855218629783648,0.0036071863460385156,0.05574978361660657,0.11695187551270242,0.963346540927887,1.1020828837391639,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,0,0,0.451807600002212,4610,0.25,0.25,10.119064709206858,0.1857155602425337
cta-kll-hybrid,NCT-d2-correlated-t-i2,correlated-t,2,2,concentrated,0.016,64,1.6855218629783648,0.005498408301440216,0.07200796062420613,0.1320640474949828,0.9975013136863708,1.0949760973514282,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.4389545000012731,4610,0.25,0.25,10.426582295553441,0.1935066282749176
paper-neural,NCT-d2-correlated-t-i2,correlated-t,2,2,broad,0.016,64,1.6855218629783648,0.009104667180371395,0.09456190814219428,0.23163791433982728,0.7959812879562378,1.1513137379278389,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.362060699997528,4610,,,,
minibatch-sw,NCT-d2-correlated-t-i2,correlated-t,2,2,broad,0.016,64,1.6855218629783648,0.016586316595261996,0.11502600887876874,0.2218880688860711,0.8399393558502197,1.0734741338333376,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.50449959999969,4610,,,,
kll-small-rsr,NCT-d2-correlated-t-i2,correlated-t,2,2,broad,0.016,64,1.6855218629783648,0.014750228141979127,0.12514814333918964,0.18843814099525288,1.0750261545181274,1.0760010313969597,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.2557031999967876,4610,,,,
cta-exact-hybrid,NCT-d2-correlated-t-i2,correlated-t,2,2,broad,0.016,64,1.6855218629783648,0.0081129864336138,0.08710797267529106,0.13635613034239147,1.0303784608840942,1.1418289413298646,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,0,0,0.4948593000008259,4610,0.25,0.25,6.870531576247224,0.1783042497932911
cta-kll-hybrid,NCT-d2-correlated-t-i2,correlated-t,2,2,broad,0.016,64,1.6855218629783648,0.008150320572066994,0.08399348669526954,0.12806463554730496,1.006412148475647,1.155554960189543,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.5140687000020989,4610,0.25,0.25,7.146530560823952,0.18738814815878868
paper-neural,NCT-d2-correlated-t-i3,correlated-t,2,3,concentrated,0.016,64,1.5378584066113337,0.010423906009491057,0.09882834837714821,0.19851203725086106,0.8803214430809021,1.1063854435314295,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3727961000040523,4610,,,,
minibatch-sw,NCT-d2-correlated-t-i3,correlated-t,2,3,concentrated,0.016,64,1.5378584066113337,0.007635694870269161,0.08193929920090487,0.13237250389527402,0.8553686141967773,1.2145260926138532,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5354282000043895,4610,,,,
kll-small-rsr,NCT-d2-correlated-t-i3,correlated-t,2,3,concentrated,0.016,64,1.5378584066113337,0.02853033873378874,0.14093738996132094,0.17629466423407983,0.98114413022995,1.2930227011591755,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.2654744999963441,4610,,,,
cta-exact-hybrid,NCT-d2-correlated-t-i3,correlated-t,2,3,concentrated,0.016,64,1.5378584066113337,0.0018844371705364349,0.04062242082489256,0.06286810220551747,0.9859520196914673,1.1903156190665267,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,0,0,0.5101419000056922,4610,0.25,0.25,10.955868809931392,0.16620451174676418
cta-kll-hybrid,NCT-d2-correlated-t-i3,correlated-t,2,3,concentrated,0.016,64,1.5378584066113337,0.002523902265403999,0.05129825765943516,0.08010086786329516,1.010153889656067,1.1727789884729047,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.48262980000436073,4610,0.25,0.25,11.21298727964175,0.17137390971183777
paper-neural,NCT-d2-correlated-t-i3,correlated-t,2,3,broad,0.016,64,1.5378584066113337,0.03654528789613187,0.18028237981457104,0.2654610374976309,0.7940133810043335,1.3814341652804532,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.36163430000306107,4610,,,,
minibatch-sw,NCT-d2-correlated-t-i3,correlated-t,2,3,broad,0.016,64,1.5378584066113337,0.03505511722728838,0.1896039544943426,0.28576568270294816,0.6919476985931396,1.2601057219386504,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5289470999996411,4610,,,,
kll-small-rsr,NCT-d2-correlated-t-i3,correlated-t,2,3,broad,0.016,64,1.5378584066113337,0.012470256029075477,0.10319498170403828,0.14000813241565346,0.9973111748695374,1.1958534308939859,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.24740939999901457,4610,,,,
cta-exact-hybrid,NCT-d2-correlated-t-i3,correlated-t,2,3,broad,0.016,64,1.5378584066113337,0.0027183894733384673,0.050898626730361565,0.07700466286765852,0.9868683815002441,1.178024276817038,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,0,0,0.46753060000628466,4610,0.25,0.25,5.965560424110786,0.1627475194633007
cta-kll-hybrid,NCT-d2-correlated-t-i3,correlated-t,2,3,broad,0.016,64,1.5378584066113337,0.0026136648840660026,0.04978278194093151,0.07515112634856817,0.9904047250747681,1.1822957912127205,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.44071209999674466,4610,0.25,0.25,6.218214926706509,0.1684485912322998
paper-neural,NCT-d2-nonlinear-i0,nonlinear,2,0,concentrated,0.016,64,1.6591889465360297,0.03364734567183514,0.19084112232901773,0.47481279776435076,0.7033601403236389,1.6992601608736566,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3541092000014032,4610,,,,
minibatch-sw,NCT-d2-nonlinear-i0,nonlinear,2,0,concentrated,0.016,64,1.6591889465360297,0.02167107660894474,0.11859659351406354,0.18977616127170502,0.9305157661437988,1.8796607089012036,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5168075000037788,4610,,,,
kll-small-rsr,NCT-d2-nonlinear-i0,nonlinear,2,0,concentrated,0.016,64,1.6591889465360297,0.07562493878681731,0.24146070308418818,0.3268646085810618,0.9078036546707153,1.980444796533997,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.2543791999996756,4610,,,,
cta-exact-hybrid,NCT-d2-nonlinear-i0,nonlinear,2,0,concentrated,0.016,64,1.6591889465360297,0.0025950617827013023,0.049298839282246536,0.09680137451183965,1.0038644075393677,1.9703030977894804,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,0,0,0.518299899995327,4610,0.25,0.25,5.401224854097965,0.1891651399433613
cta-kll-hybrid,NCT-d2-nonlinear-i0,nonlinear,2,0,concentrated,0.016,64,1.6591889465360297,0.002942403844189867,0.051514513644531267,0.09338452522501307,1.0045087337493896,1.9788913433145081,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.5227951999986544,4610,0.25,0.25,5.48743686118869,0.19135745018720626
paper-neural,NCT-d2-nonlinear-i0,nonlinear,2,0,broad,0.016,64,1.6591889465360297,0.03522004562084491,0.19048171077037054,0.467637430779051,0.725121796131134,1.7862035855528005,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3830469999957131,4610,,,,
minibatch-sw,NCT-d2-nonlinear-i0,nonlinear,2,0,broad,0.016,64,1.6591889465360297,0.030878494274894086,0.1777818761097853,0.2608436576563864,1.0431216955184937,1.7905410980236214,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5231114999987767,4610,,,,
kll-small-rsr,NCT-d2-nonlinear-i0,nonlinear,2,0,broad,0.016,64,1.6591889465360297,0.016860938467430975,0.11781544933465739,0.22313765307330932,0.994149923324585,1.9994519431127096,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.2599066999973729,4610,,,,
cta-exact-hybrid,NCT-d2-nonlinear-i0,nonlinear,2,0,broad,0.016,64,1.6591889465360297,0.0031191691835463775,0.052689138126982754,0.12492270185310657,0.9918513298034668,1.9213389906012042,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,0,0,0.4926156000001356,4610,0.25,0.25,4.755181047940207,0.15797005482017995
cta-kll-hybrid,NCT-d2-nonlinear-i0,nonlinear,2,0,broad,0.016,64,1.6591889465360297,0.002753968548589336,0.04971841525692822,0.11585498739160507,0.995988130569458,1.9383752707321342,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.5080023999980767,4610,0.25,0.25,4.861580102441293,0.16107000429183244
paper-neural,NCT-d2-nonlinear-i1,nonlinear,2,1,concentrated,0.016,64,1.5210155974827153,0.04264100854598918,0.2107866422118119,0.4048758485760288,0.8535277247428894,1.6232169071700506,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3620712999982061,4610,,,,
minibatch-sw,NCT-d2-nonlinear-i1,nonlinear,2,1,concentrated,0.016,64,1.5210155974827153,0.015320443103374659,0.10955908820606376,0.17183472842573352,0.9874073266983032,1.98931597192019,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5228580000039074,4610,,,,
kll-small-rsr,NCT-d2-nonlinear-i1,nonlinear,2,1,concentrated,0.016,64,1.5210155974827153,0.042355255550437176,0.19452128524813284,0.3128606859514149,0.7949849963188171,1.8555994709106656,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.27663120000215713,4610,,,,
cta-exact-hybrid,NCT-d2-nonlinear-i1,nonlinear,2,1,concentrated,0.016,64,1.5210155974827153,0.00966711469779935,0.09449693616243245,0.13119114318340122,0.9510042667388916,1.9918659033426271,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,0,0,0.5228279000002658,4610,0.25,0.25,5.054158621446535,0.1691820550709963
cta-kll-hybrid,NCT-d2-nonlinear-i1,nonlinear,2,1,concentrated,0.016,64,1.5210155974827153,0.006114138377802947,0.07932692750117293,0.11485535110328585,0.9527966380119324,1.9963822025182456,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.48642009999457514,4610,0.25,0.25,5.0663266352157645,0.16604094598442315
paper-neural,NCT-d2-nonlinear-i1,nonlinear,2,1,broad,0.016,64,1.5210155974827153,0.04891402613071283,0.21970844517220517,0.43963611746786835,0.697822093963623,1.679053140699018,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.38433339999755844,4610,,,,
minibatch-sw,NCT-d2-nonlinear-i1,nonlinear,2,1,broad,0.016,64,1.5210155974827153,0.02197147200519578,0.1351975607971096,0.2507410218279931,0.8127074837684631,1.982679658845027,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5510985000000801,4610,,,,
kll-small-rsr,NCT-d2-nonlinear-i1,nonlinear,2,1,broad,0.016,64,1.5210155974827153,0.061483208991487404,0.21609813142857065,0.28787672576001055,0.9635252952575684,1.9767516057914996,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.2769401000041398,4610,,,,
cta-exact-hybrid,NCT-d2-nonlinear-i1,nonlinear,2,1,broad,0.016,64,1.5210155974827153,0.009614763271701632,0.08125985245959189,0.12538492642988325,0.9540023803710938,1.9947698934874647,nan,nan,nan,160,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,0,0,0.5160104000024148,4610,0.25,0.25,4.611422299541902,0.17576331105083226
