arm,cell,seed,ed2,family,init
pow-g0.5,NCJG-student-5d/concentrated,2,0.007964010833492852,student,concentrated
pow-g0.5,NCJG-student-5d/concentrated,3,0.009484666468257075,student,concentrated
pow-g0.5,NCJG-student-5d/concentrated,4,0.007567762594642646,student,concentrated
pow-g0.5,NCJG-student-5d/concentrated,5,0.010265006869602855,student,concentrated
pow-g1.0,NCJG-student-5d/concentrated,0,0.009179358427986894,student,concentrated
pow-g1.0,NCJG-student-5d/concentrated,1,0.009076832041359006,student,concentrated
pow-g1.0,NCJG-student-5d/concentrated,2,0.00782248992821133,student,concentrated
pow-g1.0,NCJG-student-5d/concentrated,3,0.009278506465617342,student,concentrated
pow-g1.0,NCJG-student-5d/concentrated,4,0.007265216322294821,student,concentrated
pow-g1.0,NCJG-student-5d/concentrated,5,0.01051689933170974,student,concentrated
pow-g1.5,NCJG-student-5d/concentrated,0,0.009210930770793269,student,concentrated
pow-g1.5,NCJG-student-5d/concentrated,1,0.009014929993055976,student,concentrated
pow-g1.5,NCJG-student-5d/concentrated,2,0.007673932139411255,student,concentrated
pow-g1.5,NCJG-student-5d/concentrated,3,0.009076167663596868,student,concentrated
pow-g1.5,NCJG-student-5d/concentrated,4,0.007008813539426839,student,concentrated
pow-g1.5,NCJG-student-5d/concentrated,5,0.010293391892633341,student,concentrated
pow-g2.0,NCJG-student-5d/concentrated,0,0.009279541615844433,student,concentrated
pow-g2.0,NCJG-student-5d/concentrated,1,0.008917651710498742,student,concentrated
pow-g2.0,NCJG-student-5d/concentrated,2,0.007609001895545253,student,concentrated
pow-g2.0,NCJG-student-5d/concentrated,3,0.008927890157790719,student,concentrated
pow-g2.0,NCJG-student-5d/concentrated,4,0.006811267841092539,student,concentrated
pow-g2.0,NCJG-student-5d/concentrated,5,0.010285128936842636,student,concentrated
paper,NCJG-shell-5d/broad,0,0.003680298674676674,sphere_shell,broad
paper,NCJG-shell-5d/broad,1,0.003919928584224852,sphere_shell,broad
paper,NCJG-shell-5d/broad,2,0.004280063890454766,sphere_shell,broad
paper,NCJG-shell-5d/broad,3,0.004484151055580421,sphere_shell,broad
paper,NCJG-shell-5d/broad,4,0.004037549942346619,sphere_shell,broad
paper,NCJG-shell-5d/broad,5,0.0049042141848052445,sphere_shell,broad
pow-g0.0,NCJG-shell-5d/broad,0,0.00360289999071961,sphere_shell,broad
pow-g0.0,NCJG-shell-5d/broad,1,0.0036804195921640304,sphere_shell,broad
pow-g0.0,NCJG-shell-5d/broad,2,0.0044743383096377265,sphere_shell,broad
pow-g0.0,NCJG-shell-5d/broad,3,0.0047100831555559886,sphere_shell,broad
pow-g0.0,NCJG-shell-5d/broad,4,0.004162842597528638,sphere_shell,broad
pow-g0.0,NCJG-shell-5d/broad,5,0.005186572547337898,sphere_shell,broad
pow-g0.5,NCJG-shell-5d/broad,0,0.0036656643326447025,sphere_shell,broad
pow-g0.5,NCJG-shell-5d/broad,1,0.003789044572239275,sphere_shell,broad
pow-g0.5,NCJG-shell-5d/broad,2,0.004360551292402093,sphere_shell,broad
pow-g0.5,NCJG-shell-5d/broad,3,0.0045858246166381456,sphere_shell,broad
pow-g0.5,NCJG-shell-5d/broad,4,0.004095446624384547,sphere_shell,broad
pow-g0.5,NCJG-shell-5d/broad,5,0.005054490382224941,sphere_shell,broad
pow-g1.0,NCJG-shell-5d/broad,0,0.003680298674676674,sphere_shell,broad
pow-g1.0,NCJG-shell-5d/broad,1,0.003919928584225296,sphere_shell,broad
pow-g1.0,NCJG-shell-5d/broad,2,0.004280063890454766,sphere_shell,broad
pow-g1.0,NCJG-shell-5d/broad,3,0.004484151055580199,sphere_shell,broad
pow-g1.0,NCJG-shell-5d/broad,4,0.004037549942346619,sphere_shell,broad
pow-g1.0,NCJG-shell-5d/broad,5,0.0049042141848048,sphere_shell,broad
pow-g1.5,NCJG-shell-5d/broad,0,0.003663724716373107,sphere_shell,broad
pow-g1.5,NCJG-shell-5d/broad,1,0.004077211304956974,sphere_shell,broad
pow-g1.5,NCJG-shell-5d/broad,2,0.004233990137238353,sphere_shell,broad
pow-g1.5,NCJG-shell-5d/broad,3,0.004394243349671534,sphere_shell,broad
pow-g1.5,NCJG-shell-5d/broad,4,0.003996078182604057,sphere_shell,broad
pow-g1.5,NCJG-shell-5d/broad,5,0.0047577692233327085,sphere_shell,broad
pow-g2.0,NCJG-shell-5d/broad,0,0.0036221551598314417,sphere_shell,broad
pow-g2.0,NCJG-shell-5d/broad,1,0.00424502453167519,sphere_shell,broad
pow-g2.0,NCJG-shell-5d/broad,2,0.004213997805289527,sphere_shell,broad
pow-g2.0,NCJG-shell-5d/broad,3,0.004305646427280596,sphere_shell,broad
pow-g2.0,NCJG-shell-5d/broad,4,0.003929634674360694,sphere_shell,broad
pow-g2.0,NCJG-shell-5d/broad,5,0.004678037032855631,sphere_shell,broad
paper,NCJG-shell-5d/missing,0,0.0038101625455195798,sphere_shell,missing
paper,NCJG-shell-5d/missing,1,0.002439621697480465,sphere_shell,missing
paper,NCJG-shell-5d/missing,2,0.002867124619691186,sphere_shell,missing
paper,NCJG-shell-5d/missing,3,0.0025936826893198095,sphere_shell,missing
paper,NCJG-shell-5d/missing,4,0.0030918902365086876,sphere_shell,missing
paper,NCJG-shell-5d/missing,5,0.0027418908383602947,sphere_shell,missing
pow-g0.0,NCJG-shell-5d/missing,0,0.0038976339228331547,sphere_shell,missing
pow-g0.0,NCJG-shell-5d/missing,1,0.0025254495434066104,sphere_shell,missing
pow-g0.0,NCJG-shell-5d/missing,2,0.0032025675165607836,sphere_shell,missing
pow-g0.0,NCJG-shell-5d/missing,3,0.002501425867181384,sphere_shell,missing
pow-g0.0,NCJG-shell-5d/missing,4,0.0031104549478853105,sphere_shell,missing
pow-g0.0,NCJG-shell-5d/missing,5,0.002818969159180673,sphere_shell,missing
pow-g0.5,NCJG-shell-5d/missing,0,0.0038567930054060895,sphere_shell,missing
pow-g0.5,NCJG-shell-5d/missing,1,0.002466107433966025,sphere_shell,missing
pow-g0.5,NCJG-shell-5d/missing,2,0.003035331149771059,sphere_shell,missing
pow-g0.5,NCJG-shell-5d/missing,3,0.002516105516874534,sphere_shell,missing
pow-g0.5,NCJG-shell-5d/missing,4,0.0031006909595032717,sphere_shell,missing
pow-g0.5,NCJG-shell-5d/missing,5,0.0027735385295004633,sphere_shell,missing
pow-g1.0,NCJG-shell-5d/missing,0,0.0038101625455195798,sphere_shell,missing
pow-g1.0,NCJG-shell-5d/missing,1,0.002439621697480465,sphere_shell,missing
pow-g1.0,NCJG-shell-5d/missing,2,0.002867124619691186,sphere_shell,missing
pow-g1.0,NCJG-shell-5d/missing,3,0.0025936826893202536,sphere_shell,missing
pow-g1.0,NCJG-shell-5d/missing,4,0.0030918902365082435,sphere_shell,missing
pow-g1.0,NCJG-shell-5d/missing,5,0.0027418908383602947,sphere_shell,missing
pow-g1.5,NCJG-shell-5d/missing,0,0.0037778261174084005,sphere_shell,missing
pow-g1.5,NCJG-shell-5d/missing,1,0.0024548304156122303,sphere_shell,missing
pow-g1.5,NCJG-shell-5d/missing,2,0.0027233946257216868,sphere_shell,missing
pow-g1.5,NCJG-shell-5d/missing,3,0.002709659103037332,sphere_shell,missing
pow-g1.5,NCJG-shell-5d/missing,4,0.003049872996160108,sphere_shell,missing
pow-g1.5,NCJG-shell-5d/missing,5,0.0027214062516003334,sphere_shell,missing
pow-g2.0,NCJG-shell-5d/missing,0,0.003758002686208739,sphere_shell,missing
pow-g2.0,NCJG-shell-5d/missing,1,0.0025133080070558478,sphere_shell,missing
pow-g2.0,NCJG-shell-5d/missing,2,0.0025784480766219975,sphere_shell,missing
pow-g2.0,NCJG-shell-5d/missing,3,0.002860794785516152,sphere_shell,missing
pow-g2.0,NCJG-shell-5d/missing,4,0.0030501220698120335,sphere_shell,missing
pow-g2.0,NCJG-shell-5d/missing,5,0.0027082815931289694,sphere_shell,missing
paper,NCJG-shell-5d/far,0,0.02362972840004174,sphere_shell,far
paper,NCJG-shell-5d/far,1,0.03226166896704119,sphere_shell,far
paper,NCJG-shell-5d/far,2,0.029250354601172424,sphere_shell,far
paper,NCJG-shell-5d/far,3,0.014030707897140005,sphere_shell,far
paper,NCJG-shell-5d/far,4,0.011434399698021958,sphere_shell,far
paper,NCJG-shell-5d/far,5,0.006011888516888941,sphere_shell,far
pow-g0.0,NCJG-shell-5d/far,0,0.01751419399487686,sphere_shell,far
pow-g0.0,NCJG-shell-5d/far,1,0.01208557823007994,sphere_shell,far
pow-g0.0,NCJG-shell-5d/far,2,0.010801204692911348,sphere_shell,far
pow-g0.0,NCJG-shell-5d/far,3,0.01424369708840767,sphere_shell,far
pow-g0.0,NCJG-shell-5d/far,4,0.007292379028277285,sphere_shell,far
pow-g0.0,NCJG-shell-5d/far,5,0.004106137926255027,sphere_shell,far
pow-g0.5,NCJG-shell-5d/far,0,0.0238679778237203,sphere_shell,far
pow-g0.5,NCJG-shell-5d/far,1,0.022838479187928806,sphere_shell,far
pow-g0.5,NCJG-shell-5d/far,2,0.0059427348736860175,sphere_shell,far
pow-g0.5,NCJG-shell-5d/far,3,0.015457759522103709,sphere_shell,far
pow-g0.5,NCJG-shell-5d/far,4,0.007551350904409837,sphere_shell,far
pow-g0.5,NCJG-shell-5d/far,5,0.0050955877503331415,sphere_shell,far
pow-g1.0,NCJG-shell-5d/far,0,0.02362972840004174,sphere_shell,far
pow-g1.0,NCJG-shell-5d/far,1,0.03226166896704119,sphere_shell,far
pow-g1.0,NCJG-shell-5d/far,2,0.029250354601172646,sphere_shell,far
pow-g1.0,NCJG-shell-5d/far,3,0.014030707897140005,sphere_shell,far
pow-g1.0,NCJG-shell-5d/far,4,0.01143439969802218,sphere_shell,far
pow-g1.0,NCJG-shell-5d/far,5,0.006011888516889163,sphere_shell,far
pow-g1.5,NCJG-shell-5d/far,0,0.032929565212745704,sphere_shell,far
pow-g1.5,NCJG-shell-5d/far,1,0.022272440506277524,sphere_shell,far
pow-g1.5,NCJG-shell-5d/far,2,0.01153983309217299,sphere_shell,far
pow-g1.5,NCJG-shell-5d/far,3,0.011347353543810224,sphere_shell,far
pow-g1.5,NCJG-shell-5d/far,4,0.013288437924015906,sphere_shell,far
pow-g1.5,NCJG-shell-5d/far,5,0.008239892966637408,sphere_shell,far
pow-g2.0,NCJG-shell-5d/far,0,0.03417919243633061,sphere_shell,far
pow-g2.0,NCJG-shell-5d/far,1,0.04063394650255736,sphere_shell,far
pow-g2.0,NCJG-shell-5d/far,2,0.028425728795880012,sphere_shell,far
pow-g2.0,NCJG-shell-5d/far,3,0.011007123399447982,sphere_shell,far
pow-g2.0,NCJG-shell-5d/far,4,0.0322982644239711,sphere_shell,far
pow-g2.0,NCJG-shell-5d/far,5,0.008766798073501336,sphere_shell,far
paper,NCJG-shell-5d/concentrated,0,0.002962830608570499,sphere_shell,concentrated
paper,NCJG-shell-5d/concentrated,1,0.002553272204460111,sphere_shell,concentrated
paper,NCJG-shell-5d/concentrated,2,0.004437598962333533,sphere_shell,concentrated
paper,NCJG-shell-5d/concentrated,3,0.0033582772973113073,sphere_shell,concentrated
paper,NCJG-shell-5d/concentrated,4,0.005002406414462257,sphere_shell,concentrated
paper,NCJG-shell-5d/concentrated,5,0.003631037844966656,sphere_shell,concentrated
pow-g0.0,NCJG-shell-5d/concentrated,0,0.003044338626229548,sphere_shell,concentrated
pow-g0.0,NCJG-shell-5d/concentrated,1,0.002581938024693864,sphere_shell,concentrated
pow-g0.0,NCJG-shell-5d/concentrated,2,0.004411180482371213,sphere_shell,concentrated
pow-g0.0,NCJG-shell-5d/concentrated,3,0.0035395765092454123,sphere_shell,concentrated
pow-g0.0,NCJG-shell-5d/concentrated,4,0.003393081392128572,sphere_shell,concentrated
pow-g0.0,NCJG-shell-5d/concentrated,5,0.00374025131375344,sphere_shell,concentrated
pow-g0.5,NCJG-shell-5d/concentrated,0,0.0029940117413786993,sphere_shell,concentrated
pow-g0.5,NCJG-shell-5d/concentrated,1,0.0025576889420761972,sphere_shell,concentrated
pow-g0.5,NCJG-shell-5d/concentrated,2,0.004397554288784189,sphere_shell,concentrated
pow-g0.5,NCJG-shell-5d/concentrated,3,0.0034320332696800016,sphere_shell,concentrated
pow-g0.5,NCJG-shell-5d/concentrated,4,0.0033325424094217126,sphere_shell,concentrated
pow-g0.5,NCJG-shell-5d/concentrated,5,0.003674721997712238,sphere_shell,concentrated
pow-g1.0,NCJG-shell-5d/concentrated,0,0.0029628306085707212,sphere_shell,concentrated
pow-g1.0,NCJG-shell-5d/concentrated,1,0.002553272204460111,sphere_shell,concentrated
pow-g1.0,NCJG-shell-5d/concentrated,2,0.004437598962333533,sphere_shell,concentrated
pow-g1.0,NCJG-shell-5d/concentrated,3,0.0033582772973113073,sphere_shell,concentrated
pow-g1.0,NCJG-shell-5d/concentrated,4,0.005002406414462257,sphere_shell,concentrated
pow-g1.0,NCJG-shell-5d/concentrated,5,0.003631037844966656,sphere_shell,concentrated
pow-g1.5,NCJG-shell-5d/concentrated,0,0.002929608567791675,sphere_shell,concentrated
pow-g1.5,NCJG-shell-5d/concentrated,1,0.0025990868781251564,sphere_shell,concentrated
pow-g1.5,NCJG-shell-5d/concentrated,2,0.004481022396048973,sphere_shell,concentrated
pow-g1.5,NCJG-shell-5d/concentrated,3,0.0027916161847794108,sphere_shell,concentrated
pow-g1.5,NCJG-shell-5d/concentrated,4,0.005015269852936655,sphere_shell,concentrated
pow-g1.5,NCJG-shell-5d/concentrated,5,0.003605991928354424,sphere_shell,concentrated
pow-g2.0,NCJG-shell-5d/concentrated,0,0.0029176111926341175,sphere_shell,concentrated
pow-g2.0,NCJG-shell-5d/concentrated,1,0.002611546356321881,sphere_shell,concentrated
pow-g2.0,NCJG-shell-5d/concentrated,2,0.004532823583373702,sphere_shell,concentrated
pow-g2.0,NCJG-shell-5d/concentrated,3,0.0028061039357729634,sphere_shell,concentrated
pow-g2.0,NCJG-shell-5d/concentrated,4,0.00508149551003978,sphere_shell,concentrated
pow-g2.0,NCJG-shell-5d/concentrated,5,0.003598185655203423,sphere_shell,concentrated
