K,d,arm,comparison,seed,steps,final_ED2,coverage,mass_error,event_time,censored,kernel_pairs,wall_seconds,L_est,sigma_est,best_tau,oracle_tune_kernel_pairs
4,5,anneal-estimated-common,bandwidth-only,4,400,0.031308328426713716,1.0,0.1875,400,1,1228800,1.0544497966766357,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-estimated-common,bandwidth-only,5,400,0.032574060401755256,1.0,0.25,400,1,1228800,1.0592777729034424,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-estimated-common,bandwidth-only,6,400,0.032373480388173004,1.0,0.125,400,1,1228800,1.0697264671325684,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-estimated-common,bandwidth-only,7,400,0.02846333273925339,1.0,0.1875,400,1,1228800,1.0459325313568115,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,oracle-grid-common,held-out oracle,0,400,0.01731791738838584,1.0,0.125,400,0,1228800,1.062065601348877,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,oracle-grid-common,held-out oracle,1,400,0.019075398889988993,1.0,0.125,400,1,1228800,1.0550293922424316,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,oracle-grid-common,held-out oracle,2,400,0.014843079510707069,1.0,0.125,276,0,1228800,1.0572946071624756,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,oracle-grid-common,held-out oracle,3,400,0.021299808700250944,1.0,0.1875,400,1,1228800,1.0578851699829102,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,oracle-grid-common,held-out oracle,4,400,0.01600546070213471,1.0,0.1875,400,1,1228800,1.0544347763061523,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,oracle-grid-common,held-out oracle,5,400,0.018215454101370487,1.0,0.0625,400,1,1228800,1.0623633861541748,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,oracle-grid-common,held-out oracle,6,400,0.017801864072359175,1.0,0.125,322,0,1228800,1.072467565536499,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,oracle-grid-common,held-out oracle,7,400,0.014648322937282687,1.0,0.1875,304,0,1228800,1.0601885318756104,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,fine-joint,joint policy,0,400,0.03095668012566266,1.0,0.0625,400,1,1228800,1.0492775440216064,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,fine-joint,joint policy,1,400,0.039682707127284056,1.0,0.1875,400,1,1228800,1.0502543449401855,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,fine-joint,joint policy,2,400,0.030700436819054433,1.0,0.0625,400,1,1228800,1.0511596202850342,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,fine-joint,joint policy,3,400,0.06047204434280029,0.75,0.375,400,1,1228800,1.066373348236084,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,fine-joint,joint policy,4,400,0.042130015946384436,1.0,0.25,400,1,1228800,1.054750680923462,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,fine-joint,joint policy,5,400,0.04625653825570253,1.0,0.3125,400,1,1228800,1.0456476211547852,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,fine-joint,joint policy,6,400,0.0419230854621655,1.0,0.1875,400,1,1228800,1.0499274730682373,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,fine-joint,joint policy,7,400,0.036560328341955106,1.0,0.25,400,1,1228800,1.0681257247924805,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,coarse-joint,joint policy,0,400,0.008952341481525017,1.0,0.0,101,0,1228800,1.0628464221954346,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,coarse-joint,joint policy,1,400,0.008811480765693935,1.0,0.125,120,0,1228800,1.060908555984497,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,coarse-joint,joint policy,2,400,0.008812597409227463,1.0,0.0,82,0,1228800,1.1065475940704346,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,coarse-joint,joint policy,3,400,0.008700457131036732,1.0,0.0625,125,0,1228800,1.1005489826202393,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,coarse-joint,joint policy,4,400,0.008344384383468295,1.0,0.0625,95,0,1228800,1.0345160961151123,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,coarse-joint,joint policy,5,400,0.00803102255140331,1.0,0.0625,129,0,1228800,1.0441722869873047,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,coarse-joint,joint policy,6,400,0.011383119948492615,1.0,0.125,89,0,1228800,1.0545403957366943,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,coarse-joint,joint policy,7,400,0.00840221137322994,1.0,0.125,65,0,1228800,1.0363943576812744,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-oracle-joint,joint policy,0,400,0.019114957756287243,1.0,0.0625,102,0,1228800,1.073885202407837,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-oracle-joint,joint policy,1,400,0.020246413887543002,1.0,0.125,119,0,1228800,1.2058238983154297,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-oracle-joint,joint policy,2,400,0.020889606704534103,1.0,0.125,81,0,1228800,1.0602023601531982,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-oracle-joint,joint policy,3,400,0.01973770486479154,1.0,0.0625,123,0,1228800,1.0674586296081543,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-oracle-joint,joint policy,4,400,0.01875973652727403,1.0,0.0625,107,0,1228800,1.0551304817199707,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-oracle-joint,joint policy,5,400,0.017149381159757837,1.0,0.0625,129,0,1228800,1.0564463138580322,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-oracle-joint,joint policy,6,400,0.020495103995151087,1.0,0.1875,92,0,1228800,1.111978530883789,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-oracle-joint,joint policy,7,400,0.01857788415035444,1.0,0.125,69,0,1228800,1.080108404159546,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-estimated-joint,joint policy,0,400,0.019101279448394348,1.0,0.0625,102,0,1228800,1.047454595565796,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-estimated-joint,joint policy,1,400,0.02023199238493323,1.0,0.125,119,0,1228800,1.045516014099121,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-estimated-joint,joint policy,2,400,0.02087509373986174,1.0,0.125,81,0,1228800,1.0499167442321777,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-estimated-joint,joint policy,3,400,0.019719358235914086,1.0,0.0625,123,0,1228800,1.0453884601593018,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-estimated-joint,joint policy,4,400,0.018747313681355182,1.0,0.0625,107,0,1228800,1.052393913269043,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-estimated-joint,joint policy,5,400,0.017136159227549186,1.0,0.0625,129,0,1228800,1.0397417545318604,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-estimated-joint,joint policy,6,400,0.020483747390806273,1.0,0.1875,92,0,1228800,1.0549120903015137,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-estimated-joint,joint policy,7,400,0.018567065536680083,1.0,0.125,69,0,1228800,1.0547773838043213,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
