arm,kind,tau,target,family,init,cell,seed,budget,virtual_batch,warm_fraction,planned_steps,completed_steps,wall_seconds,generator_forward_calls,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,selector_calls,selector_kernel_pairs,selector_example_evals,tau_counts,ed2,sw1,weighted_reach,mass_l1,event_time,censored,diverged
rsr-M512-f0.70-e,rsr,0.5,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,0,examples,512,0.7,1,1,0.0019526999967638403,32,1024,512,512,0,9216.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",2.396659957484669,2.4903988680640334,0.0,1.74,1,1,0
rsr-M512-f0.70-u,rsr,0.5,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,0,update,512,0.7,30,30,0.0496117000002414,681,21792,11040,11040,18432,193536.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.9649540555751228,1.618892597912628,0.38999999999999996,1.13796875,30,1,0
paper-0.2,paper,0.2,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,0,update,0,0.0,30,30,0.012964300010935403,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.019730168131662,2.229857099759285,0.695,0.6964062500000002,30,1,0
paper-0.5,paper,0.5,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,0,update,0,0.0,30,30,0.009936199989169836,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.9466993977379303,2.1563286321076647,0.695,0.7667187500000002,30,1,0
paper-1,paper,1.0,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,0,update,0,0.0,30,30,0.009561400001985021,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.9412833376351046,2.139022434232132,0.695,0.8204687500000002,30,1,0
paper-2,paper,2.0,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,0,update,0,0.0,30,30,0.015703500001109205,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.955430910872269,2.1449507142461144,0.695,0.7862500000000002,30,1,0
paper-4,paper,4.0,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,0,update,0,0.0,30,30,0.009264299995265901,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.0478668669503381,2.173088160829465,0.615,0.8234375000000002,30,1,0
qld-v1,qld,0.5,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,0,update,0,0.7,30,30,0.007142500006011687,30,960,960,960,18432,6720.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.003835155713733,2.204554107886164,0.695,0.8478125000000002,30,1,0
rsr-M1024-f0.70-e,rsr,0.5,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,0,examples,1024,0.7,1,1,0.004869700002018362,64,2048,1024,1024,0,20480.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",2.2935417236532016,2.7256683331413973,0.30000000000000004,1.4,1,1,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,0,update,1024,0.7,30,30,0.11948829999892041,1353,43296,21792,21792,18432,430080.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.9087872915621209,2.0960918177440493,0.7649999999999999,0.7859375000000001,30,1,0
rsr-M512-f0.70-e,rsr,0.5,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,0,examples,512,0.7,1,1,0.002386300009675324,32,1024,512,512,0,9216.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",2.292967569295329,2.7248109456738505,0.30000000000000004,1.4,1,1,0
rsr-M512-f0.70-u,rsr,0.5,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,0,update,512,0.7,30,30,0.0447619000042323,681,21792,11040,11040,18432,193536.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.9076043802034244,2.096401029013689,0.7649999999999999,0.7742187500000001,30,1,0
paper-0.2,paper,0.2,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,0,update,0,0.0,30,30,0.0076299000065773726,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.33660596140195764,1.1384337386358065,0.4658823529411764,1.0174540441176472,30,1,0
paper-0.5,paper,0.5,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,0,update,0,0.0,30,30,0.007451400000718422,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.2155930220822837,0.8621452353622635,0.5823529411764705,0.8352941176470589,30,1,0
paper-1,paper,1.0,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,0,update,0,0.0,30,30,0.011904300001333468,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.21040704921643538,0.837045205422638,0.5823529411764705,0.842389705882353,30,1,0
paper-2,paper,2.0,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,0,update,0,0.0,30,30,0.007711500002187677,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.2288225546858884,0.8822087780733209,0.5823529411764705,0.8352941176470589,30,1,0
paper-4,paper,4.0,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,0,update,0,0.0,30,30,0.010378499995567836,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.48861170640426366,1.3621380914776917,0.3494117647058823,1.071424632352941,30,1,0
qld-v1,qld,0.5,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,0,update,0,0.7,30,30,0.009458699991228059,30,960,960,960,18432,6720.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.5295706489061933,1.4433207436019828,0.3494117647058823,1.164457720588235,30,1,0
rsr-M1024-f0.70-e,rsr,0.5,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,0,examples,1024,0.7,1,1,0.006558599998243153,64,2048,1024,1024,0,20480.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.5670427256390616,2.4195444166803575,0.0,1.7670588235294113,1,1,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,0,update,1024,0.7,30,30,0.1195923000050243,1353,43296,21792,21792,18432,430080.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.4239014923206974,1.2667996425990515,0.4658823529411764,1.0682352941176472,30,1,0
rsr-M512-f0.70-e,rsr,0.5,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,0,examples,512,0.7,1,1,0.0028620999946724623,32,1024,512,512,0,9216.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.5671729895604587,2.419549597016947,0.0,1.7670588235294113,1,1,0
rsr-M512-f0.70-u,rsr,0.5,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,0,update,512,0.7,30,30,0.06305219999921974,681,21792,11040,11040,18432,193536.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.42585136700551374,1.2732338175949134,0.4658823529411764,1.0682352941176472,30,1,0
paper-0.2,paper,0.2,LBQCD-D05-unequal-min010-K18,unequal,missing,LBQCD-D05-unequal-min010-K18/missing,0,update,0,0.0,30,30,0.01204390000202693,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",3.839604819206043,4.358245194349,0.41764705882352937,1.2413970588235292,30,1,0
paper-0.5,paper,0.5,LBQCD-D05-unequal-min010-K18,unequal,missing,LBQCD-D05-unequal-min010-K18/missing,0,update,0,0.0,30,30,0.0096956999914255,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",3.566487373533195,4.259489943052298,0.41764705882352937,1.2367738970588231,30,1,0
paper-1,paper,1.0,LBQCD-D05-unequal-min010-K18,unequal,missing,LBQCD-D05-unequal-min010-K18/missing,0,update,0,0.0,30,30,0.01220320000720676,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",3.6177862247844184,4.250986538953635,0.41764705882352937,1.2641176470588231,30,1,0
paper-2,paper,2.0,LBQCD-D05-unequal-min010-K18,unequal,missing,LBQCD-D05-unequal-min010-K18/missing,0,update,0,0.0,30,30,0.008548599987989292,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",3.865106918381356,4.246889882043751,0.3594117647058823,1.2843658088235292,30,1,0
paper-4,paper,4.0,LBQCD-D05-unequal-min010-K18,unequal,missing,LBQCD-D05-unequal-min010-K18/missing,0,update,0,0.0,30,30,0.009137000000919215,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",4.288072541134835,4.218470793769949,0.24294117647058822,1.4594301470588231,30,1,0
qld-v1,qld,0.5,LBQCD-D05-unequal-min010-K18,unequal,missing,LBQCD-D05-unequal-min010-K18/missing,0,update,0,0.7,30,30,0.0092105000076117,30,960,960,960,18432,6720.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",3.9068075366931945,4.337117532623137,0.3594117647058823,1.2836488970588231,30,1,0
rsr-M1024-f0.70-e,rsr,0.5,LBQCD-D05-unequal-min010-K18,unequal,missing,LBQCD-D05-unequal-min010-K18/missing,0,examples,1024,0.7,1,1,0.00569309999991674,64,2048,1024,1024,0,20480.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",6.442107417571079,4.859430926896327,0.010000000000000009,1.9565625,1,1,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D05-unequal-min010-K18,unequal,missing,LBQCD-D05-unequal-min010-K18/missing,0,update,1024,0.7,30,30,0.10163499999907799,1353,43296,21792,21792,18432,430080.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",3.7230349331127837,4.302190397099354,0.41764705882352937,1.2367738970588231,30,1,0
rsr-M512-f0.70-e,rsr,0.5,LBQCD-D05-unequal-min010-K18,unequal,missing,LBQCD-D05-unequal-min010-K18/missing,0,examples,512,0.7,1,1,0.0034318999969400465,32,1024,512,512,0,9216.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",6.442284767161833,4.859464990833671,0.010000000000000009,1.9565625,1,1,0
rsr-M512-f0.70-u,rsr,0.5,LBQCD-D05-unequal-min010-K18,unequal,missing,LBQCD-D05-unequal-min010-K18/missing,0,update,512,0.7,30,30,0.06559430000197608,681,21792,11040,11040,18432,193536.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",3.743835221437698,4.305547381756355,0.41764705882352937,1.2445863970588231,30,1,0
paper-0.2,paper,0.2,LBQCD-D06-unequal-min005-K20,unequal,concentrated,LBQCD-D06-unequal-min005-K20/concentrated,0,update,0,0.0,30,30,0.014679800005978905,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.0660851696319398,2.1542778109907115,0.3142105263157896,1.2778289473684212,30,1,0
paper-0.5,paper,0.5,LBQCD-D06-unequal-min005-K20,unequal,concentrated,LBQCD-D06-unequal-min005-K20/concentrated,0,update,0,0.0,30,30,0.014475799995125271,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.9168534746252259,1.9501817980446812,0.41894736842105273,1.1621052631578948,30,1,0
paper-1,paper,1.0,LBQCD-D06-unequal-min005-K20,unequal,concentrated,LBQCD-D06-unequal-min005-K20/concentrated,0,update,0,0.0,30,30,0.014010099999723025,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.8923161381407221,1.9157775361203289,0.41894736842105273,1.1621052631578948,30,1,0
paper-2,paper,2.0,LBQCD-D06-unequal-min005-K20,unequal,concentrated,LBQCD-D06-unequal-min005-K20/concentrated,0,update,0,0.0,30,30,0.020868200008408166,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.9368234098679995,1.978476092574012,0.3142105263157896,1.1621052631578948,30,1,0
paper-4,paper,4.0,LBQCD-D06-unequal-min005-K20,unequal,concentrated,LBQCD-D06-unequal-min005-K20/concentrated,0,update,0,0.0,30,30,0.013852999996743165,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.135535019063325,2.262714398310238,0.3142105263157896,1.3598601973684212,30,1,0
qld-v1,qld,0.5,LBQCD-D06-unequal-min005-K20,unequal,concentrated,LBQCD-D06-unequal-min005-K20/concentrated,0,update,0,0.7,30,30,0.012973899996723048,30,960,960,960,18432,6720.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.2614763361562193,2.4068957408540874,0.3142105263157896,1.3715789473684212,30,1,0
rsr-M1024-f0.70-e,rsr,0.5,LBQCD-D06-unequal-min005-K20,unequal,concentrated,LBQCD-D06-unequal-min005-K20/concentrated,0,examples,1024,0.7,1,1,0.004280799999833107,64,2048,1024,1024,0,20480.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",2.469287621336564,3.515741794375063,0.0,1.790526315789474,1,1,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D06-unequal-min005-K20,unequal,concentrated,LBQCD-D06-unequal-min005-K20/concentrated,0,update,1024,0.7,30,30,0.11852910000015981,1353,43296,21792,21792,18432,430080.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.1987573510843283,2.3482651940213457,0.3142105263157896,1.3715789473684212,30,1,0
rsr-M512-f0.70-e,rsr,0.5,LBQCD-D06-unequal-min005-K20,unequal,concentrated,LBQCD-D06-unequal-min005-K20/concentrated,0,examples,512,0.7,1,1,0.003385000003618188,32,1024,512,512,0,9216.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",2.4693607165049514,3.515675413684235,0.0,1.790526315789474,1,1,0
rsr-M512-f0.70-u,rsr,0.5,LBQCD-D06-unequal-min005-K20,unequal,concentrated,LBQCD-D06-unequal-min005-K20/concentrated,0,update,512,0.7,30,30,0.07918830000562593,681,21792,11040,11040,18432,193536.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.2104822836211895,2.349900167045879,0.3142105263157896,1.3715789473684212,30,1,0
paper-0.2,paper,0.2,LBQCD-D06-unequal-min005-K20,unequal,missing,LBQCD-D06-unequal-min005-K20/missing,0,update,0,0.0,30,30,0.011534400007803924,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",4.437534986963396,6.0230898794169265,0.3665789473684212,1.266842105263158,30,1,0
paper-0.5,paper,0.5,LBQCD-D06-unequal-min005-K20,unequal,missing,LBQCD-D06-unequal-min005-K20/missing,0,update,0,0.0,30,30,0.01415370000177063,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",3.8668461144347805,5.848053045986112,0.3665789473684212,1.2302220394736842,30,1,0
paper-1,paper,1.0,LBQCD-D06-unequal-min005-K20,unequal,missing,LBQCD-D06-unequal-min005-K20/missing,0,update,0,0.0,30,30,0.014075500002945773,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",3.6049032752402894,5.780711311136359,0.41894736842105273,1.2263157894736845,30,1,0
paper-2,paper,2.0,LBQCD-D06-unequal-min005-K20,unequal,missing,LBQCD-D06-unequal-min005-K20/missing,0,update,0,0.0,30,30,0.012836500012781471,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",3.576473855409132,5.742643928220168,0.41894736842105273,1.2426726973684212,30,1,0
paper-4,paper,4.0,LBQCD-D06-unequal-min005-K20,unequal,missing,LBQCD-D06-unequal-min005-K20/missing,0,update,0,0.0,30,30,0.018463199987309054,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",3.841780417665637,5.735893525910165,0.3665789473684212,1.266842105263158,30,1,0
qld-v1,qld,0.5,LBQCD-D06-unequal-min005-K20,unequal,missing,LBQCD-D06-unequal-min005-K20/missing,0,update,0,0.7,30,30,0.011377999995602295,30,960,960,960,18432,6720.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",3.97136794617038,5.863123554843347,0.3665789473684212,1.2895476973684212,30,1,0
rsr-M1024-f0.70-e,rsr,0.5,LBQCD-D06-unequal-min005-K20,unequal,missing,LBQCD-D06-unequal-min005-K20/missing,0,examples,1024,0.7,1,1,0.012869900005171075,64,2048,1024,1024,0,20480.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",7.287168414279421,6.571758780426143,0.10473684210526318,1.790526315789474,1,1,0
