arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_base_local_representative_count,registered_effective_local_representative_count,registered_high_dimensional_local_representative_count,registered_representative_capacity_threshold_dimension,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,controller_atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,component_core_coverage,rare_core_mass,rare_bridge_mass,outside_component_core_mass,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,diagnostic_generator_forward_calls,diagnostic_generator_example_evals,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,controller_atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,tail_priority_work,controller_direction_count,controller_calls,controller_candidate_count,controller_projection_scalar_products,controller_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms,registered_global_rollout_steps,registered_global_rollout_step_size,rollout_local_after_global,per_particle_local_safety,tail_balanced_amortization,tail_balance_fraction,tail_projected_extremeness_weight,mean_tail_balanced_count,mean_student_loss,mean_tail_student_loss,mean_bulk_student_loss,mean_global_rollout_displacement_rms,mean_local_positive_weight_fraction,maximum_teacher_rare_core_count,steps_with_teacher_rare_core,final_teacher_rare_core_count,maximum_run_rare_core_count,maximum_post_student_rare_core_count,final_post_student_rare_core_count,steps_retaining_teacher_rare_core,mean_teacher_to_post_student_rare_core_ratio,maximum_teacher_rare_nearest_count,final_teacher_rare_nearest_count,maximum_run_rare_nearest_count,maximum_post_student_rare_nearest_count,controller_positive_weight_rate,mean_controller_relative_improvement,mean_controller_safe_fraction
cta-exact-adaptive-rollout-safe-rank-balanced,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,2,2026072201,1.0,0.15,0.6840104000002611,0.013239500003692228,0.1330868000004557,0.0,0.8303367000044091,64,176,136,136,0.133196393493615,24.900259709467182,0.03943281983425173,0.11149919004692548,0.12000149532453312,0.9894871711730957,9.088151508713262,1.0,0.012304687499999953,0.006152343749999997,0.5,0.0,0.05615234375,0.08154296875,160,10240,20480,320,160,10240,20480,30720,7864320,3604480,0,4259840,70321343.37945959,51623103.3794596,18698240.0,102400.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.18836194276809692,0.9834592342376709,0.31184764206409454,0.37470167875289917,0.42211928963661194,4.549740314483643,2.014462435245514,3.6431925296783447,1.7362725913524628,3.1725940704345703,2,2,31.875,0,203776,0,0.6840104000002611,0.04054687827883754,0.0002929687616415322,0.04054687827883754,2.2988510069218044,0.8353320300579071,4,0.5,1,1,1,0.1,0.5,52.0,0.3586486218962818,0.8801421626256063,0.29969717181247213,0.8233899205923081,0.444140625,0,0,0,0,1,0,0,0.0,38,35,38,40,0.0,0.0,0.0
cta-exact-adaptive-rollout-safe,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.72626080000191,0.013239500003692228,0.1330868000004557,0.0,0.8725871000060579,64,176,136,136,0.133196393493615,24.900259709467182,0.03839117553470217,0.10784218642857005,0.11973100656611557,0.9951216578483582,8.934763761257544,1.0,0.025976562499999953,0.012988281249999997,0.5,0.0,0.06298828125,0.08935546875,160,10240,20480,320,160,10240,20480,30720,7536640,3604480,0,3932160,67269823.37945959,51623103.3794596,15646720.0,0.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.18957442790269852,0.9834592342376709,0.3104778677225113,0.3745737820863724,0.4245258569717407,4.549740314483643,2.014462435245514,3.6431925296783447,1.7336840987205506,3.2842671871185303,2,2,31.85,0,203776,0,0.72626080000191,0.04090332262276206,0.0002929687616415322,0.04090332262276206,2.312510854792619,0.8386532977223397,4,0.5,1,1,0,0.0,0.0,0.0,0.3598395448643714,0.0,0.0,0.8266242742538452,0.44912109375,0,0,0,0,0,0,0,0.0,37,34,40,41,0.0,0.0,0.0
cta-exact-adaptive-rollout-rank-balanced,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,0,2026072201,1.0,0.15,0.6626245000006747,0.021951000002445653,0.14545080000243615,0.0,0.8300263000055565,64,176,136,136,0.13806065065273568,24.022954945342942,0.02014651164260517,0.07069260453764484,0.11341771814250327,0.9569773077964783,8.016154031511538,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,0,0,20480,30720,5898240,3604480,0,2293760,67372223.37945959,51623103.3794596,15749120.0,102400.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.17633085697889328,0.9833168387413025,0.24245887994766235,0.3501947224140167,0.3224605917930603,16.068313598632812,1.844026392698288,14.950920104980469,1.7053905248641967,3.162186622619629,2,2,30.575,0,203776,0,0.6626245000006747,0.25,0.25,0.25,3.4444645217513723,0.7052428498864174,4,0.5,1,0,1,0.1,0.5,52.0,0.27631808882579206,0.5621998047026304,0.24400102905605148,0.7043482884764671,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout-safe,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.6719233999974676,0.021951000002445653,0.14545080000243615,0.0,0.8393252000023494,64,176,136,136,0.13806065065273568,24.022954945342942,0.021015232243949633,0.07341195541062326,0.10868739617609278,0.9613425731658936,7.441507274913969,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,0,0,20480,30720,7536640,3604480,0,3932160,67269823.37945959,51623103.3794596,15646720.0,0.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.1459421068429947,0.9878076910972595,0.23438428342342377,0.34664101898670197,0.3224605917930603,15.86320686340332,1.844026392698288,14.950920104980469,1.6720330834388732,3.22318172454834,2,2,30.3,0,203776,0,0.6719233999974676,0.04050293268810492,0.0008789062849245965,0.04050293268810492,3.1140248577388645,0.780187050998211,4,0.5,1,1,0,0.0,0.0,0.0,0.3267828427255154,0.0,0.0,0.7701040133833885,0.455859375,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout-safe-rank-balanced,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,2,2026072201,1.0,0.15,0.7028436999971746,0.021951000002445653,0.14545080000243615,0.0,0.8702455000020564,64,176,136,136,0.13806065065273568,24.022954945342942,0.021837035991418396,0.07590869471672793,0.11415798873756235,0.9635393023490906,7.389476764097082,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,0,0,20480,30720,7864320,3604480,0,4259840,70321343.37945959,51623103.3794596,18698240.0,102400.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.15009674429893494,0.9878076910972595,0.23373814672231674,0.3443063497543335,0.3224605917930603,15.755532264709473,1.844026392698288,14.950920104980469,1.6782088577747345,4.125036239624023,2,2,30.325,0,203776,0,0.7028436999971746,0.04054199421952944,0.0008789062849245965,0.04054199421952944,3.1220257348982194,0.7799653321504593,4,0.5,1,1,1,0.1,0.5,52.0,0.32306003305129705,0.6206217030493113,0.2894226299420647,0.769968694448471,0.45908203125,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.5684108000059496,0.021951000002445653,0.14545080000243615,0.0,0.7358126000108314,64,176,136,136,0.13806065065273568,24.022954945342942,0.01911858663495547,0.07001467705965687,0.11169401167794751,0.964299201965332,7.987638511619555,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,0,0,20480,30720,5570560,3604480,0,1966080,64320703.3794596,51623103.3794596,12697600.0,0.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.17183289676904678,0.9845004677772522,0.24319014698266983,0.35062871873378754,0.3224605917930603,16.1935977935791,1.844026392698288,14.950920104980469,1.6945929884910584,3.2093966007232666,2,2,30.55,0,203776,0,0.5684108000059496,0.25,0.25,0.25,3.4081492228524084,0.7072398290038109,4,0.5,1,0,0,0.0,0.0,0.0,0.28006574949249624,0.0,0.0,0.7062455236911773,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,0,2026072201,1.0,0.15,0.5614850999991177,0.0175292999992962,0.15240280000580242,0.0,0.7314172000042163,64,192,136,136,0.18133241385215962,19.103598422078235,0.02333952172929976,0.0747144436678717,0.10693813794114289,0.987368106842041,7.469841790993584,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,0,0,20480,30720,5898240,3932160,0,1966080,69013712.77759229,56316112.77759229,12697600.0,0.0,0,0,0,0,0.0,192,32,32,32.0,3,4,680165851,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.176036536693573,0.9859818816184998,0.3074759691953659,0.37349584698677063,0.4155427813529968,9.972769737243652,1.8374903798103333,6.757333278656006,1.7479492247104644,3.150674819946289,2,2,31.725,0,222208,0,0.5614850999991177,0.25,0.25,0.25,3.308394428376394,0.799468269944191,4,0.5,1,0,0,0.0,0.0,0.0,0.3492451232858002,0.0,0.0,0.7898479357361794,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout-rank-balanced,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.6419147000051453,0.0175292999992962,0.15240280000580242,0.0,0.8118468000102439,64,192,136,136,0.18133241385215962,19.103598422078235,0.01806085919629119,0.06637101251211729,0.10039706937060604,0.9836656451225281,7.722363105682961,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,0,0,20480,30720,6225920,3932160,0,2293760,72065232.77759229,56316112.77759229,15749120.0,102400.0,0,0,0,0,0.0,192,32,32,32.0,3,4,680165851,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.1741465926170349,0.986473798751831,0.30270425975322723,0.3716079294681549,0.4155427813529968,9.972769737243652,1.8374903798103333,6.757333278656006,1.7497374355792998,3.603398561477661,2,2,31.825,0,222208,0,0.6419147000051453,0.25,0.25,0.25,3.3141150312314016,0.7951761335134506,4,0.5,1,0,1,0.1,0.5,52.0,0.3481712487991899,0.980591795994685,0.27668022414912347,0.7875206559896469,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout-safe-rank-balanced,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,2,2026072201,1.0,0.15,0.672344399994472,0.0175292999992962,0.15240280000580242,0.0,0.8422764999995707,64,192,136,136,0.18133241385215962,19.103598422078235,0.024951066003662703,0.07870499458089962,0.10940569411505029,0.9877068400382996,7.293214956832183,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,0,0,20480,30720,8192000,3932160,0,4259840,75014352.77759229,56316112.77759229,18698240.0,102400.0,0,0,0,0,0.0,192,32,32,32.0,3,4,680165851,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.15927498042583466,0.986473798751831,0.29412804543972015,0.3637450337409973,0.4155427813529968,9.972769737243652,1.8374903798103333,6.757333278656006,1.6783163964748382,3.631770610809326,2,2,31.675,0,222208,0,0.672344399994472,0.04244629114400596,0.0025390624068677425,0.04244629114400596,2.9130491006067367,0.8330512911081314,4,0.5,1,1,1,0.1,0.5,52.0,0.3748152812477201,0.9960534531909687,0.304588359542515,0.8207749560475349,0.47578125,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout-safe,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.6035335999986273,0.0175292999992962,0.15240280000580242,0.0,0.7734657000037259,64,192,136,136,0.18133241385215962,19.103598422078235,0.02467510378905935,0.07886832016957274,0.11097285643639056,0.9889991879463196,7.3685168703931225,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,0,0,20480,30720,7864320,3932160,0,3932160,71962832.77759229,56316112.77759229,15646720.0,0.0,0,0,0,0,0.0,192,32,32,32.0,3,4,680165851,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.16116105020046234,0.986473798751831,0.2925591766834259,0.36217768490314484,0.4155427813529968,9.972769737243652,1.8374903798103333,6.757333278656006,1.6801789164543153,3.5329606533050537,2,2,31.775,0,222208,0,0.6035335999986273,0.04301758052315563,0.0025390624068677425,0.04301758052315563,2.916302251499606,0.8354718208312988,4,0.5,1,1,0,0.0,0.0,0.0,0.37499963680747894,0.0,0.0,0.8227743357419968,0.47626953125,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
