stream,order,repeat,implementation,chunks,merged,n,retained_items,serialized_bytes,max_rank_error,mean_rank_error,quantile_rmse,monotone,observed_support,serialized_replay
repeated-discrete,shuffled,7,local-fixed-capacity,1,0,19200,75,300,0.0,0.0,0.0,1,1,1
repeated-discrete,shuffled,8,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,shuffled,8,local-fixed-capacity,1,0,19200,75,300,0.0,0.0,0.0,1,1,1
repeated-discrete,shuffled,9,apache,1,0,19200,344,1436,0.004427083333333304,0.00012369791666666622,0.9519716501235962,1,1,1
repeated-discrete,shuffled,9,local-fixed-capacity,1,0,19200,75,300,0.0,0.0,0.0,1,1,1
repeated-discrete,shuffled,10,apache,1,0,19200,344,1436,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,shuffled,10,local-fixed-capacity,1,0,19200,75,300,0.0,0.0,0.0,1,1,1
repeated-discrete,shuffled,11,apache,1,0,19200,344,1436,0.004427083333333304,6.917317708333287e-05,0.875,1,1,1
repeated-discrete,shuffled,11,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,shuffled,-1,apache,17,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,shuffled,-2,apache,17,1,19200,353,1468,0.0,0.0,0.0,1,1,1
repeated-discrete,ascending,0,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,ascending,0,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,ascending,1,apache,1,0,19200,344,1436,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,ascending,1,local-fixed-capacity,1,0,19200,75,300,0.0,0.0,0.0,1,1,1
repeated-discrete,ascending,2,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,ascending,2,local-fixed-capacity,1,0,19200,75,300,0.0,0.0,0.0,1,1,1
repeated-discrete,ascending,3,apache,1,0,19200,344,1436,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,ascending,3,local-fixed-capacity,1,0,19200,75,300,0.0,0.0,0.0,1,1,1
repeated-discrete,ascending,4,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,ascending,4,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,ascending,5,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,ascending,5,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,ascending,6,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,ascending,6,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,ascending,7,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,ascending,7,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,ascending,8,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,ascending,8,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,ascending,9,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,ascending,9,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,ascending,10,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,ascending,10,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,ascending,11,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,ascending,11,local-fixed-capacity,1,0,19200,75,300,0.0,0.0,0.0,1,1,1
repeated-discrete,ascending,-1,apache,17,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,ascending,-2,apache,17,1,19200,353,1468,0.0,0.0,0.0,1,1,1
repeated-discrete,alternating-extremes,0,apache,1,0,19200,344,1436,0.005729166666666674,8.951822916666678e-05,0.125,1,1,1
repeated-discrete,alternating-extremes,0,local-fixed-capacity,1,0,19200,75,300,0.0,0.0,0.0,1,1,1
repeated-discrete,alternating-extremes,1,apache,1,0,19200,344,1436,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,alternating-extremes,1,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,alternating-extremes,2,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,alternating-extremes,2,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,alternating-extremes,3,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,alternating-extremes,3,local-fixed-capacity,1,0,19200,75,300,0.0,0.0,0.0,1,1,1
repeated-discrete,alternating-extremes,4,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,alternating-extremes,4,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,alternating-extremes,5,apache,1,0,19200,344,1436,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,alternating-extremes,5,local-fixed-capacity,1,0,19200,75,300,0.0,0.0,0.0,1,1,1
repeated-discrete,alternating-extremes,6,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,alternating-extremes,6,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,alternating-extremes,7,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,alternating-extremes,7,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,alternating-extremes,8,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,alternating-extremes,8,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,alternating-extremes,9,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,alternating-extremes,9,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,alternating-extremes,10,apache,1,0,19200,344,1436,0.005729166666666674,8.951822916666678e-05,0.125,1,1,1
repeated-discrete,alternating-extremes,10,local-fixed-capacity,1,0,19200,75,300,0.0,0.0,0.0,1,1,1
repeated-discrete,alternating-extremes,11,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,alternating-extremes,11,local-fixed-capacity,1,0,19200,75,300,0.0,0.0,0.0,1,1,1
repeated-discrete,alternating-extremes,-1,apache,17,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,alternating-extremes,-2,apache,17,1,19200,353,1468,0.0,0.0,0.0,1,1,1
